stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000001vl,00000000000000000047,0000000000000000001q,0000000000000000009q,160,139,,00000000000000000001,0,000000000000000000aw,,0
000000000000000000uj,0000000000000000004n,000000000000000000nt,000000000000000000ho,615,1083,,00000000000000000002,1,0000000000000000002u,,1
000000000000000001v0,0000000000000000008i,000000000000000000eo,000000000000000000k1,215,830,,00000000000000000001,3,0000000000000000009g,,3
000000000000000001pe,0000000000000000000b,000000000000000000vf,000000000000000000li,358,120,,00000000000000000002,4,0000000000000000003h,,4
0000000000000000008b,0000000000000000007y,000000000000000000wd,000000000000000000xj,725,575,,00000000000000000001,2,00000000000000000067,,2
0000000000000000002j,000000000000000000ad,000000000000000000le,000000000000000000wc,427,175,,00000000000000000002,5,000000000000000000bb,,5
000000000000000001ud,000000000000000000af,000000000000000000xl,000000000000000000x9,622,318,,00000000000000000001,0,0000000000000000007a,,0
000000000000000000np,0000000000000000006p,000000000000000000zm,000000000000000000fy,983,685,,00000000000000000002,1,0000000000000000003i,,1
00000000000000000084,0000000000000000005w,00000000000000000081,000000000000000000wy,327,387,,00000000000000000001,3,0000000000000000006x,,3
000000000000000000mz,000000000000000000cz,000000000000000000i6,000000000000000000vk,1382,582,,00000000000000000002,4,000000000000000000bo,,4
000000000000000000t0,0000000000000000000y,000000000000000000hz,000000000000000000s1,633,943,,00000000000000000001,2,000000000000000000av,,2
00000000000000000176,00000000000000000074,000000000000000000hk,000000000000000000a1,1862,287,,00000000000000000002,5,00000000000000000024,,5
00000000000000000193,000000000000000000ed,0000000000000000007k,00000000000000000014,608,1342,,00000000000000000001,0,000000000000000000b0,,0
000000000000000000v0,00000000000000000091,00000000000000000046,0000000000000000002y,1415,593,,00000000000000000002,1,0000000000000000005q,,1
000000000000000001ls,000000000000000000ai,0000000000000000008l,000000000000000000lo,1109,1822,,00000000000000000001,3,0000000000000000008n,,3
0000000000000000009k,0000000000000000006z,000000000000000000se,0000000000000000003l,1182,568,,00000000000000000002,4,0000000000000000000e,,4
0000000000000000007u,000000000000000000d4,00000000000000000074,0000000000000000005e,1835,1375,,00000000000000000001,2,000000000000000000a4,,2
000000000000000000qk,0000000000000000004k,000000000000000000e9,000000000000000000va,1731,1069,,00000000000000000002,5,000000000000000000an,,5
000000000000000001ck,0000000000000000006c,0000000000000000006u,000000000000000000nd,1058,1142,,00000000000000000001,0,0000000000000000005z,,0
000000000000000000es,0000000000000000004z,000000000000000000it,000000000000000000oz,60,1795,,00000000000000000002,1,00000000000000000018,,1
0000000000000000011z,00000000000000000016,00000000000000000085,000000000000000000qp,1220,1691,,00000000000000000001,3,0000000000000000003r,,3
000000000000000000gl,0000000000000000002b,000000000000000000xg,000000000000000000w6,1737,1018,,00000000000000000002,4,000000000000000000ci,,4
00000000000000000029,0000000000000000003w,000000000000000000rf,0000000000000000008a,93,20,,00000000000000000001,2,0000000000000000003s,,2
000000000000000001d1,0000000000000000003o,0000000000000000002g,0000000000000000003m,934,1180,,00000000000000000002,5,00000000000000000039,,5
000000000000000000a7,000000000000000000b9,000000000000000000jq,000000000000000000gi,430,1697,,00000000000000000001,0,0000000000000000000f,,0
0000000000000000019j,000000000000000000c8,000000000000000000wm,000000000000000000op,1822,53,,00000000000000000002,1,000000000000000000au,,1
00000000000000000121,0000000000000000009h,000000000000000000kd,000000000000000000jr,137,894,,00000000000000000001,3,0000000000000000001e,,3
000000000000000000jv,000000000000000000cw,00000000000000000031,000000000000000000l4,1865,390,,00000000000000000002,4,00000000000000000083,,4
000000000000000001nx,000000000000000000em,000000000000000000i4,0000000000000000008i,603,1782,,00000000000000000001,2,0000000000000000000d,,2
000000000000000001nt,000000000000000000fj,0000000000000000008t,000000000000000000dx,1278,97,,00000000000000000002,5,0000000000000000009e,,5
000000000000000001am,000000000000000000bc,000000000000000000um,00000000000000000080,1386,1825,,00000000000000000001,0,000000000000000000cm,,0
000000000000000000tb,000000000000000000ee,000000000000000000sl,0000000000000000005d,1169,563,,00000000000000000002,1,0000000000000000004o,,1
000000000000000001p7,0000000000000000009r,000000000000000000il,000000000000000000bo,734,1238,,00000000000000000001,3,00000000000000000098,,3
000000000000000000qu,00000000000000000019,000000000000000000wq,000000000000000000rq,958,1346,,00000000000000000002,4,000000000000000000c2,,4
00000000000000000086,0000000000000000004h,0000000000000000000p,000000000000000000ux,1937,1129,,00000000000000000001,2,00000000000000000055,,2
000000000000000001n3,00000000000000000046,000000000000000000ok,0000000000000000002r,1886,694,,00000000000000000002,5,0000000000000000009v,,5
000000000000000001ff,000000000000000000dw,00000000000000000133,000000000000000000aa,1472,918,,00000000000000000001,0,00000000000000000045,,0
000000000000000000gu,000000000000000000e2,000000000000000000on,000000000000000000q3,1346,1897,,00000000000000000002,1,000000000000000000d1,,1
000000000000000000b6,00000000000000000013,000000000000000000m9,000000000000000000ma,1091,1846,,00000000000000000001,3,0000000000000000002e,,3
000000000000000001ar,00000000000000000005,00000000000000000015,0000000000000000001f,1543,1432,,00000000000000000002,4,00000000000000000062,,4
000000000000000000tq,0000000000000000003m,000000000000000000gx,000000000000000000pf,904,1306,,00000000000000000001,2,0000000000000000001i,,2
000000000000000001le,0000000000000000009t,000000000000000000n4,00000000000000000098,981,1051,,00000000000000000002,5,000000000000000000az,,5
000000000000000001ea,0000000000000000002p,000000000000000000i3,0000000000000000001c,619,1503,,00000000000000000001,0,00000000000000000050,,0
0000000000000000014e,000000000000000000e0,000000000000000000jm,0000000000000000006e,1300,864,,00000000000000000002,1,000000000000000000cx,,1
000000000000000001oj,00000000000000000085,0000000000000000007y,0000000000000000001y,1074,941,,00000000000000000001,3,000000000000000000cq,,3
000000000000000000nn,000000000000000000ff,000000000000000000t4,000000000000000000q0,1004,579,,00000000000000000002,4,00000000000000000006,,4
0000000000000000004u,0000000000000000008g,000000000000000000yr,0000000000000000007m,825,1260,,00000000000000000001,2,0000000000000000004c,,2
00000000000000000077,000000000000000000ch,000000000000000000bq,000000000000000000db,714,1034,,00000000000000000002,5,0000000000000000000k,,5
000000000000000000qd,000000000000000000fz,000000000000000000u0,000000000000000000ld,189,964,,00000000000000000001,0,000000000000000000b7,,0
000000000000000000w7,0000000000000000006j,000000000000000000xh,000000000000000000wr,105,785,,00000000000000000002,1,000000000000000000as,,1
000000000000000001a2,0000000000000000001k,000000000000000000t2,000000000000000000dn,337,674,,00000000000000000001,3,0000000000000000004j,,3
00000000000000000056,000000000000000000cf,000000000000000000bw,000000000000000000fa,1724,149,,00000000000000000002,4,0000000000000000005m,,4
000000000000000000qv,000000000000000000ej,000000000000000000k4,000000000000000000vh,828,65,,00000000000000000001,2,0000000000000000005r,,2
00000000000000000180,000000000000000000dd,000000000000000000an,000000000000000000xr,1150,297,,00000000000000000002,5,0000000000000000009d,,5
0000000000000000001b,000000000000000000b2,000000000000000000v3,000000000000000000px,1248,1684,,00000000000000000001,0,0000000000000000007u,,0
000000000000000001s6,00000000000000000076,000000000000000000al,000000000000000000eh,1263,788,,00000000000000000002,1,0000000000000000007h,,1
000000000000000000o3,0000000000000000004i,000000000000000000rd,000000000000000000jy,1671,1110,,00000000000000000001,3,00000000000000000068,,3
000000000000000000v2,0000000000000000004w,0000000000000000012u,000000000000000000p2,1118,1208,,00000000000000000002,4,00000000000000000022,,4
000000000000000001ii,000000000000000000f0,000000000000000000po,00000000000000000075,420,1223,,00000000000000000001,2,0000000000000000000n,,2
000000000000000001c1,000000000000000000aq,000000000000000000d7,00000000000000000008,1896,1631,,00000000000000000002,5,000000000000000000bh,,5
000000000000000001hx,000000000000000000a5,0000000000000000007j,000000000000000000d4,193,1078,,00000000000000000001,0,0000000000000000003y,,0
000000000000000001go,000000000000000000bd,000000000000000000uq,000000000000000000tz,1047,380,,00000000000000000002,1,0000000000000000003t,,1
000000000000000001dn,000000000000000000f4,0000000000000000007t,0000000000000000004c,1514,1856,,00000000000000000001,3,000000000000000000c6,,3
000000000000000000mo,0000000000000000000i,000000000000000000ve,000000000000000000qx,944,153,,00000000000000000002,4,00000000000000000081,,4
000000000000000001kj,000000000000000000d0,000000000000000000ln,000000000000000000ka,1883,1007,,00000000000000000001,2,000000000000000000cj,,2
000000000000000000ep,0000000000000000001o,000000000000000000yl,000000000000000000nw,1036,1474,,00000000000000000002,5,0000000000000000004e,,5
000000000000000000x2,000000000000000000fb,000000000000000000mm,000000000000000000jl,678,904,,00000000000000000001,0,00000000000000000020,,0
0000000000000000004h,0000000000000000005k,000000000000000000d8,000000000000000000pc,184,1843,,00000000000000000002,1,0000000000000000006o,,1
0000000000000000001d,0000000000000000004b,00000000000000000050,000000000000000000at,954,996,,00000000000000000001,3,00000000000000000056,,3
000000000000000000ci,000000000000000000dl,000000000000000000h1,000000000000000000aj,730,638,,00000000000000000002,4,000000000000000000ap,,4
000000000000000000pr,00000000000000000002,000000000000000000d9,000000000000000000e0,722,144,,00000000000000000001,2,000000000000000000ba,,2
0000000000000000002t,0000000000000000001g,000000000000000000o9,000000000000000000kf,250,914,,00000000000000000002,5,000000000000000000cy,,5
00000000000000000114,0000000000000000009j,000000000000000000cg,0000000000000000008q,539,690,,00000000000000000001,0,00000000000000000008,,0
0000000000000000001v,0000000000000000008v,000000000000000000am,0000000000000000000q,862,682,,00000000000000000002,1,0000000000000000005s,,1
000000000000000000lc,00000000000000000066,0000000000000000012n,000000000000000000cb,1477,210,,00000000000000000001,3,000000000000000000a3,,3
0000000000000000016r,0000000000000000001x,000000000000000000vj,000000000000000000rx,225,499,,00000000000000000002,4,0000000000000000009x,,4
000000000000000000ki,0000000000000000006e,000000000000000000no,000000000000000000tj,948,822,,00000000000000000001,2,0000000000000000005l,,2
000000000000000000v4,0000000000000000002m,0000000000000000006h,000000000000000000e3,1034,1437,,00000000000000000002,5,00000000000000000051,,5
000000000000000000qj,000000000000000000bu,000000000000000000e2,000000000000000000cc,1513,185,,00000000000000000001,0,0000000000000000007f,,0
000000000000000001kf,000000000000000000bf,0000000000000000004a,000000000000000000c3,1690,908,,00000000000000000002,1,0000000000000000007o,,1
0000000000000000000t,000000000000000000a1,000000000000000000rp,000000000000000000cx,441,994,,00000000000000000001,3,00000000000000000035,,3
000000000000000001bj,0000000000000000008h,000000000000000000st,00000000000000000048,1603,1473,,00000000000000000002,4,000000000000000000ag,,4
000000000000000000of,0000000000000000009k,000000000000000000vp,000000000000000000dj,1275,1650,,00000000000000000001,2,000000000000000000a6,,2
000000000000000001eq,000000000000000000d6,000000000000000000yn,000000000000000000cz,811,401,,00000000000000000002,5,000000000000000000c3,,5
000000000000000001fp,00000000000000000060,00000000000000000111,000000000000000000ui,206,1563,,00000000000000000001,0,0000000000000000005v,,0
0000000000000000000v,000000000000000000fv,0000000000000000011d,000000000000000000g5,1116,1235,,00000000000000000002,1,000000000000000000c9,,1
000000000000000001et,000000000000000000fi,0000000000000000000u,000000000000000000t3,64,771,,00000000000000000001,3,000000000000000000a7,,3
000000000000000001rt,000000000000000000am,000000000000000000r4,0000000000000000007o,1456,166,,00000000000000000002,4,000000000000000000ct,,4
0000000000000000007c,00000000000000000042,000000000000000000xm,0000000000000000002c,890,1076,,00000000000000000001,2,0000000000000000007e,,2
000000000000000001n6,0000000000000000005t,00000000000000000119,000000000000000000v9,155,24,,00000000000000000002,5,0000000000000000005y,,5
000000000000000000z5,000000000000000000at,000000000000000000g9,00000000000000000022,75,1416,,00000000000000000001,0,000000000000000000ah,,0
000000000000000000ap,0000000000000000000o,000000000000000000vg,000000000000000000qh,1791,850,,00000000000000000002,1,0000000000000000001d,,1
000000000000000000ht,00000000000000000028,000000000000000000o1,000000000000000000kj,1008,115,,00000000000000000001,3,0000000000000000007d,,3
0000000000000000015v,0000000000000000001q,000000000000000000rs,000000000000000000ic,508,35,,00000000000000000002,4,0000000000000000002o,,4
000000000000000001p3,000000000000000000f3,0000000000000000003y,000000000000000000dq,177,1751,,00000000000000000001,2,000000000000000000da,,2
000000000000000001xk,0000000000000000009f,000000000000000000sx,00000000000000000053,1434,968,,00000000000000000002,5,0000000000000000008w,,5
00000000000000000093,0000000000000000003d,00000000000000000129,000000000000000000ly,1239,468,,00000000000000000001,0,0000000000000000006w,,0
000000000000000001ic,0000000000000000003b,000000000000000000wz,0000000000000000009g,732,137,,00000000000000000002,1,000000000000000000ay,,1
0000000000000000008s,0000000000000000001v,00000000000000000100,0000000000000000001a,840,1394,,00000000000000000001,3,0000000000000000004a,,3
00000000000000000125,0000000000000000002h,00000000000000000005,0000000000000000000e,1688,1199,,00000000000000000002,4,0000000000000000004x,,4
000000000000000000qf,00000000000000000088,00000000000000000087,000000000000000000my,1271,692,,00000000000000000001,2,0000000000000000005p,,2
0000000000000000003s,0000000000000000008q,000000000000000000s3,000000000000000000p1,1352,800,,00000000000000000002,5,0000000000000000007x,,5
000000000000000001jr,0000000000000000002k,000000000000000000kt,000000000000000000ox,315,1648,,00000000000000000001,0,0000000000000000009n,,0
00000000000000000155,000000000000000000ae,000000000000000000z7,0000000000000000007l,858,1231,,00000000000000000002,1,000000000000000000d8,,1
000000000000000001cs,000000000000000000fy,000000000000000000wu,000000000000000000oc,399,1312,,00000000000000000001,3,0000000000000000007g,,3
000000000000000001ak,000000000000000000fs,000000000000000000m7,000000000000000000rw,1207,275,,00000000000000000002,4,0000000000000000009w,,4
00000000000000000023,000000000000000000f8,000000000000000000fu,0000000000000000008w,491,818,,00000000000000000001,2,0000000000000000004v,,2
000000000000000000ot,0000000000000000003e,0000000000000000009y,000000000000000000nk,1177,359,,00000000000000000002,5,0000000000000000006v,,5
000000000000000001vs,00000000000000000041,000000000000000000us,000000000000000000so,1552,1167,,00000000000000000001,0,000000000000000000a8,,0
000000000000000000y4,00000000000000000043,000000000000000000kw,000000000000000000ni,44,451,,00000000000000000002,1,0000000000000000007q,,1
000000000000000001ur,000000000000000000dm,0000000000000000011o,00000000000000000032,276,1137,,00000000000000000001,3,0000000000000000004l,,3
000000000000000001an,00000000000000000080,000000000000000000ql,0000000000000000006r,982,1512,,00000000000000000002,4,00000000000000000072,,4
000000000000000000e7,000000000000000000bt,00000000000000000060,000000000000000000ul,1727,4,,00000000000000000001,2,0000000000000000004u,,2
0000000000000000003k,0000000000000000004t,00000000000000000123,000000000000000000mn,118,236,,00000000000000000002,5,00000000000000000049,,5
0000000000000000003f,000000000000000000cu,000000000000000000n5,000000000000000000uh,1369,942,,00000000000000000001,0,0000000000000000003z,,0
000000000000000001er,000000000000000000er,000000000000000000sr,00000000000000000097,405,1687,,00000000000000000002,1,0000000000000000002y,,1
000000000000000001xc,0000000000000000000w,000000000000000000sf,000000000000000000nz,1561,78,,00000000000000000001,3,0000000000000000000h,,3
000000000000000001xg,000000000000000000cb,0000000000000000008r,000000000000000000oi,938,1329,,00000000000000000002,4,000000000000000000ca,,4
000000000000000001i9,000000000000000000bn,0000000000000000006p,000000000000000000xi,1372,365,,00000000000000000001,2,000000000000000000ax,,2
000000000000000001iy,0000000000000000001n,000000000000000000y9,000000000000000000up,1419,1521,,00000000000000000002,5,0000000000000000003k,,5
000000000000000000gq,000000000000000000el,000000000000000000vn,00000000000000000042,1345,898,,00000000000000000001,0,0000000000000000008d,,0
000000000000000001ah,000000000000000000et,000000000000000000ls,000000000000000000ei,1435,1332,,00000000000000000002,1,00000000000000000059,,1
00000000000000000018,0000000000000000002n,000000000000000000bp,000000000000000000ll,1913,1379,,00000000000000000001,3,0000000000000000006k,,3
0000000000000000009v,000000000000000000ck,000000000000000000dp,000000000000000000fi,470,1305,,00000000000000000002,4,0000000000000000002a,,4
000000000000000000pv,000000000000000000dr,000000000000000000sd,000000000000000000sw,1235,1395,,00000000000000000001,2,00000000000000000036,,2
000000000000000001c4,000000000000000000ei,0000000000000000005h,0000000000000000004s,496,1873,,00000000000000000002,5,000000000000000000ak,,5
000000000000000001mu,000000000000000000cn,0000000000000000011u,0000000000000000003x,1501,430,,00000000000000000001,0,0000000000000000008l,,0
000000000000000000nu,000000000000000000cr,0000000000000000008e,000000000000000000da,705,1195,,00000000000000000002,1,0000000000000000000l,,1
000000000000000000gb,000000000000000000eh,000000000000000000en,000000000000000000oa,1539,456,,00000000000000000001,3,0000000000000000001y,,3
000000000000000001hb,000000000000000000bx,000000000000000000ts,0000000000000000007e,1441,1461,,00000000000000000002,4,0000000000000000009p,,4
000000000000000000zd,0000000000000000001j,000000000000000000oq,000000000000000000nb,1622,665,,00000000000000000001,2,0000000000000000008p,,2
00000000000000000092,000000000000000000bp,0000000000000000002n,000000000000000000df,1783,1499,,00000000000000000002,5,0000000000000000001u,,5
000000000000000001uk,0000000000000000001m,000000000000000000cw,00000000000000000043,1331,1401,,00000000000000000001,0,00000000000000000064,,0
000000000000000000z6,000000000000000000dv,000000000000000000ds,0000000000000000008f,868,1582,,00000000000000000002,1,000000000000000000b1,,1
000000000000000000sj,0000000000000000008u,0000000000000000006a,0000000000000000005l,292,1743,,00000000000000000001,3,0000000000000000006g,,3
000000000000000000fb,0000000000000000005g,0000000000000000006x,000000000000000000ev,197,1291,,00000000000000000002,4,000000000000000000c5,,4
000000000000000001x4,0000000000000000001f,00000000000000000010,000000000000000000sp,53,828,,00000000000000000001,2,0000000000000000007b,,2
000000000000000000gd,0000000000000000008t,000000000000000000zf,000000000000000000p5,807,252,,00000000000000000002,5,0000000000000000005o,,5
000000000000000000ca,0000000000000000004q,000000000000000000od,000000000000000000k7,262,157,,00000000000000000001,0,00000000000000000077,,0
000000000000000000zo,000000000000000000ao,000000000000000000ji,0000000000000000002f,1629,13,,00000000000000000002,1,00000000000000000023,,1
000000000000000001oc,0000000000000000007j,0000000000000000012m,000000000000000000n1,752,767,,00000000000000000001,3,0000000000000000006y,,3
000000000000000000vx,000000000000000000fr,000000000000000000ny,0000000000000000002l,1907,222,,00000000000000000002,4,000000000000000000ce,,4
000000000000000001cp,0000000000000000006u,000000000000000000mv,000000000000000000m0,116,1589,,00000000000000000001,2,0000000000000000009z,,2
000000000000000001sm,0000000000000000009i,000000000000000000su,000000000000000000w3,1422,712,,00000000000000000002,5,00000000000000000071,,5
000000000000000000vr,0000000000000000003n,000000000000000000xc,000000000000000000fj,1522,1867,,00000000000000000001,0,0000000000000000001t,,0
000000000000000000bk,000000000000000000aj,000000000000000000kv,000000000000000000r9,589,76,,00000000000000000002,1,00000000000000000070,,1
000000000000000001tb,0000000000000000001r,0000000000000000006b,000000000000000000qc,1317,1382,,00000000000000000001,3,00000000000000000048,,3
000000000000000001bz,0000000000000000005u,000000000000000000ks,000000000000000000bc,1923,1482,,00000000000000000002,4,000000000000000000bg,,4
000000000000000001en,000000000000000000bj,000000000000000000y3,000000000000000000gj,1060,549,,00000000000000000001,2,0000000000000000000s,,2
0000000000000000013l,00000000000000000012,000000000000000000jk,00000000000000000069,178,1277,,00000000000000000002,5,0000000000000000005j,,5
0000000000000000009t,000000000000000000cv,000000000000000000iz,000000000000000000ik,82,1883,,00000000000000000001,0,0000000000000000003l,,0
000000000000000000ml,0000000000000000005i,0000000000000000007h,000000000000000000ao,1152,1020,,00000000000000000002,1,00000000000000000093,,1
0000000000000000003z,0000000000000000002v,00000000000000000006,000000000000000000a9,1734,138,,00000000000000000001,3,000000000000000000by,,3
000000000000000000ek,00000000000000000007,0000000000000000009u,000000000000000000fk,859,42,,00000000000000000002,4,00000000000000000029,,4
000000000000000000ov,00000000000000000052,000000000000000000o8,000000000000000000pd,1527,1112,,00000000000000000001,2,0000000000000000002g,,2
000000000000000001g8,0000000000000000008e,00000000000000000139,0000000000000000003o,1710,1694,,00000000000000000002,5,0000000000000000007i,,5
000000000000000000nf,0000000000000000009a,0000000000000000006q,000000000000000000tl,1000,819,,00000000000000000001,0,0000000000000000005d,,0
000000000000000001vk,0000000000000000000m,00000000000000000039,000000000000000000r6,1251,1487,,00000000000000000002,1,0000000000000000008j,,1
000000000000000001sx,000000000000000000fw,0000000000000000011f,0000000000000000004e,1440,1670,,00000000000000000001,3,0000000000000000007k,,3
0000000000000000005v,00000000000000000069,0000000000000000004t,0000000000000000001w,77,960,,00000000000000000002,4,00000000000000000009,,4
000000000000000001vu,00000000000000000095,0000000000000000005k,000000000000000000oe,370,1211,,00000000000000000001,2,0000000000000000006i,,2
0000000000000000013o,000000000000000000de,000000000000000000bg,000000000000000000na,769,1400,,00000000000000000002,5,0000000000000000000u,,5
000000000000000000f0,000000000000000000bs,000000000000000000eq,000000000000000000h2,287,37,,00000000000000000001,0,0000000000000000002s,,0
000000000000000001f3,0000000000000000001w,000000000000000000yp,0000000000000000001s,435,330,,00000000000000000002,1,0000000000000000008f,,1
0000000000000000013r,000000000000000000fn,000000000000000000hx,000000000000000000rh,1033,729,,00000000000000000001,3,00000000000000000001,,3
000000000000000001d2,000000000000000000e8,000000000000000000j0,0000000000000000008d,210,247,,00000000000000000002,4,0000000000000000000q,,4
000000000000000000ej,0000000000000000005f,00000000000000000094,0000000000000000000m,63,395,,00000000000000000001,2,000000000000000000br,,2
000000000000000000n8,0000000000000000000p,000000000000000000qy,000000000000000000o2,1397,993,,00000000000000000002,5,000000000000000000b5,,5
000000000000000001sy,000000000000000000dh,0000000000000000010k,000000000000000000tf,47,170,,00000000000000000001,0,0000000000000000009c,,0
0000000000000000005y,000000000000000000dy,000000000000000000zn,000000000000000000bx,453,23,,00000000000000000002,1,00000000000000000033,,1
000000000000000000a2,00000000000000000094,000000000000000000yi,0000000000000000004j,1602,1357,,00000000000000000001,3,000000000000000000aa,,3
0000000000000000011c,000000000000000000co,000000000000000000ai,000000000000000000xa,1484,7,,00000000000000000002,4,00000000000000000037,,4
000000000000000000vu,000000000000000000e7,00000000000000000001,000000000000000000hl,478,413,,00000000000000000001,2,0000000000000000001b,,2
000000000000000001ig,0000000000000000004p,0000000000000000001n,00000000000000000065,1575,1562,,00000000000000000002,5,0000000000000000005x,,5
000000000000000000yy,0000000000000000009y,000000000000000000dz,000000000000000000hu,542,1444,,00000000000000000001,0,0000000000000000008a,,0
000000000000000001st,0000000000000000006b,00000000000000000124,000000000000000000u6,200,438,,00000000000000000002,1,0000000000000000004s,,1
000000000000000000kz,0000000000000000002c,000000000000000000os,000000000000000000wb,1606,1535,,00000000000000000001,3,000000000000000000c4,,3
000000000000000000jf,0000000000000000004m,00000000000000000099,0000000000000000005s,464,502,,00000000000000000002,4,0000000000000000006l,,4
000000000000000000xp,0000000000000000007s,000000000000000000gv,0000000000000000007a,1714,160,,00000000000000000001,2,00000000000000000030,,2
00000000000000000166,00000000000000000061,000000000000000000i2,000000000000000000q4,556,1566,,00000000000000000002,5,000000000000000000a0,,5
000000000000000000cu,000000000000000000ar,000000000000000000to,000000000000000000xs,463,424,,00000000000000000001,0,0000000000000000007r,,0
0000000000000000011k,0000000000000000007t,00000000000000000117,000000000000000000ju,1474,1674,,00000000000000000002,1,0000000000000000005b,,1
000000000000000001pt,0000000000000000006r,00000000000000000036,0000000000000000007i,816,516,,00000000000000000001,3,00000000000000000021,,3
000000000000000000ww,0000000000000000007c,000000000000000000mk,000000000000000000oj,838,423,,00000000000000000002,4,0000000000000000000c,,4
000000000000000000w8,00000000000000000017,000000000000000000ud,000000000000000000bm,95,1434,,00000000000000000001,2,0000000000000000008o,,2
000000000000000000yg,00000000000000000031,000000000000000000tm,000000000000000000wh,1362,776,,00000000000000000002,5,00000000000000000014,,5
000000000000000001eh,0000000000000000000r,000000000000000000o4,0000000000000000002z,1154,798,,00000000000000000001,0,0000000000000000000v,,0
000000000000000000fd,0000000000000000002i,000000000000000000wp,00000000000000000051,1134,55,,00000000000000000002,1,0000000000000000008z,,1
000000000000000000fp,0000000000000000008y,000000000000000000lh,000000000000000000io,1749,1322,,00000000000000000001,3,00000000000000000092,,3
000000000000000001bb,0000000000000000008c,0000000000000000005r,000000000000000000fx,801,1114,,00000000000000000002,4,000000000000000000b8,,4
000000000000000000bb,0000000000000000006d,0000000000000000001r,000000000000000000r8,1359,1094,,00000000000000000001,2,000000000000000000bi,,2
000000000000000000lq,000000000000000000bv,000000000000000000qt,000000000000000000hh,743,1709,,00000000000000000002,5,000000000000000000ab,,5
0000000000000000006m,00000000000000000003,000000000000000000pm,000000000000000000l3,1489,761,,00000000000000000001,0,000000000000000000cg,,0
0000000000000000002i,00000000000000000026,0000000000000000010d,0000000000000000006f,481,1319,,00000000000000000002,1,00000000000000000044,,1
000000000000000000wt,0000000000000000000a,0000000000000000004y,000000000000000000is,1934,703,,00000000000000000001,3,0000000000000000004d,,3
000000000000000001cr,00000000000000000078,000000000000000000dr,000000000000000000gg,1709,1449,,00000000000000000002,4,0000000000000000001a,,4
000000000000000001nv,0000000000000000005e,0000000000000000000j,000000000000000000g4,949,441,,00000000000000000001,2,00000000000000000057,,2
000000000000000001np,00000000000000000099,000000000000000000v5,000000000000000000h8,643,1894,,00000000000000000002,5,0000000000000000007z,,5
000000000000000000kg,0000000000000000002t,000000000000000000e4,000000000000000000av,1645,1669,,00000000000000000001,0,000000000000000000b3,,0
00000000000000000068,0000000000000000009l,000000000000000000y8,0000000000000000003b,113,909,,00000000000000000002,1,0000000000000000007w,,1
0000000000000000005b,0000000000000000003x,00000000000000000073,00000000000000000019,301,603,,00000000000000000001,3,0000000000000000008x,,3
000000000000000000z2,000000000000000000d2,0000000000000000007q,000000000000000000a8,1232,1605,,00000000000000000002,4,0000000000000000007m,,4
000000000000000000pg,00000000000000000034,000000000000000000i9,00000000000000000034,319,73,,00000000000000000001,2,0000000000000000001p,,2
000000000000000000bu,00000000000000000011,000000000000000000kx,000000000000000000hj,560,261,,00000000000000000002,5,0000000000000000006t,,5
000000000000000001fy,000000000000000000ec,0000000000000000006o,000000000000000000cq,699,1192,,00000000000000000001,0,0000000000000000008s,,0
00000000000000000071,0000000000000000008b,000000000000000000vy,0000000000000000005x,126,279,,00000000000000000002,1,00000000000000000040,,1
00000000000000000025,00000000000000000090,0000000000000000009q,000000000000000000pz,279,520,,00000000000000000001,3,000000000000000000ac,,3
000000000000000001cw,0000000000000000009s,000000000000000000ho,000000000000000000og,1418,659,,00000000000000000002,4,0000000000000000006f,,4
000000000000000001r8,0000000000000000001z,000000000000000000k1,000000000000000000vm,1286,86,,00000000000000000001,2,0000000000000000000g,,2
000000000000000001cy,000000000000000000fx,00000000000000000122,000000000000000000oh,477,239,,00000000000000000002,5,000000000000000000bk,,5
0000000000000000000f,00000000000000000063,000000000000000000li,000000000000000000ua,173,1378,,00000000000000000001,0,000000000000000000b6,,0
000000000000000000ol,00000000000000000027,000000000000000000xj,0000000000000000006s,1717,1246,,00000000000000000002,1,000000000000000000a2,,1
000000000000000001ok,00000000000000000010,000000000000000000wc,000000000000000000em,695,437,,00000000000000000001,3,00000000000000000097,,3
000000000000000000dk,0000000000000000003c,000000000000000000x9,000000000000000000s5,1264,133,,00000000000000000002,4,0000000000000000006a,,4
000000000000000000gt,0000000000000000002l,000000000000000000fy,0000000000000000007v,1825,1677,,00000000000000000001,2,000000000000000000bl,,2
000000000000000001qf,000000000000000000b4,000000000000000000wy,0000000000000000006y,715,655,,00000000000000000002,5,000000000000000000al,,5
000000000000000001wy,0000000000000000008m,000000000000000000vk,000000000000000000x8,1085,1224,,00000000000000000001,0,00000000000000000079,,0
000000000000000001kb,0000000000000000005n,000000000000000000s1,000000000000000000eb,1653,1785,,00000000000000000002,1,000000000000000000bq,,1
000000000000000000t8,0000000000000000006h,0000000000000000011v,000000000000000000a4,966,675,,00000000000000000001,3,000000000000000000bw,,3
000000000000000001ka,00000000000000000004,000000000000000000a1,000000000000000000wg,1192,1045,,00000000000000000002,4,0000000000000000000t,,4
000000000000000000fq,0000000000000000002w,000000000000000000zp,000000000000000000nr,1147,1613,,00000000000000000001,2,000000000000000000c1,,2
