route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000002k,0000000000000000006w,000000000000000002ju,000000000000000000i7,000000000000000000le,76,000000000000000002ju,0000000000000000000m,42
000000000000000000ae,0000000000000000004a,000000000000000003sp,000000000000000000y0,00000000000000000081,86,000000000000000003sp,00000000000000000102,38
000000000000000000hv,0000000000000000004x,0000000000000000003s,000000000000000000ir,000000000000000000i6,52,0000000000000000003s,000000000000000000o2,44
000000000000000000fy,0000000000000000005p,000000000000000002dr,000000000000000000t1,000000000000000000hz,63,000000000000000002dr,000000000000000000tf,5
000000000000000000fs,0000000000000000004v,000000000000000001jr,000000000000000000pq,000000000000000000hk,40,000000000000000001jr,000000000000000000bx,35
000000000000000000hu,0000000000000000006v,00000000000000000155,000000000000000000w0,0000000000000000007k,56,00000000000000000155,0000000000000000017o,43
000000000000000000f8,0000000000000000004l,000000000000000001cs,000000000000000000ur,00000000000000000046,34,000000000000000001cs,0000000000000000004j,3
0000000000000000003e,0000000000000000004u,000000000000000002q6,000000000000000000lg,0000000000000000008l,32,000000000000000002q6,000000000000000000xa,21
00000000000000000041,00000000000000000049,000000000000000002ib,000000000000000000b0,000000000000000000se,75,000000000000000002ib,000000000000000000hl,46
00000000000000000043,0000000000000000003z,000000000000000001ak,000000000000000000yd,00000000000000000074,13,000000000000000001ak,000000000000000000yk,19
000000000000000000dm,0000000000000000002y,00000000000000000023,000000000000000000d6,000000000000000000e9,43,00000000000000000023,0000000000000000017l,32
000000000000000000hk,0000000000000000000h,000000000000000003ex,0000000000000000005o,0000000000000000006u,14,000000000000000003ex,00000000000000000065,22
00000000000000000080,0000000000000000003k,000000000000000000ot,0000000000000000009a,000000000000000000it,49,000000000000000000ot,000000000000000000hu,23
000000000000000000bt,00000000000000000059,0000000000000000021o,0000000000000000005c,00000000000000000085,12,0000000000000000021o,000000000000000000u6,16
0000000000000000004t,0000000000000000006k,000000000000000004wr,000000000000000000pk,000000000000000000rf,85,000000000000000004wr,000000000000000000wb,11
000000000000000000cu,0000000000000000002a,000000000000000003za,0000000000000000007s,0000000000000000002g,53,000000000000000003za,0000000000000000005s,34
000000000000000000er,00000000000000000036,00000000000000000368,000000000000000000km,000000000000000000jq,5,00000000000000000368,0000000000000000012i,36
000000000000000000h3,0000000000000000000l,000000000000000001vs,000000000000000000ug,000000000000000000wm,19,000000000000000001vs,000000000000000000zw,50
0000000000000000000w,0000000000000000001y,000000000000000002za,000000000000000000p3,000000000000000000kd,73,000000000000000002za,0000000000000000007a,47
000000000000000000cb,0000000000000000001u,00000000000000000399,000000000000000000vt,00000000000000000031,22,00000000000000000399,0000000000000000012h,26
000000000000000000bn,00000000000000000064,000000000000000002c1,0000000000000000001u,000000000000000000i4,71,000000000000000002c1,000000000000000000q4,30
0000000000000000001n,0000000000000000006g,0000000000000000021x,000000000000000000he,0000000000000000008t,7,0000000000000000021x,000000000000000000xs,8
000000000000000000el,0000000000000000005o,000000000000000004zm,000000000000000000dl,000000000000000000um,48,000000000000000004zm,000000000000000000xx,17
000000000000000000et,00000000000000000023,000000000000000000y4,000000000000000000sb,000000000000000000sl,95,000000000000000000y4,000000000000000000ju,18
0000000000000000002n,0000000000000000006y,000000000000000001ur,00000000000000000027,000000000000000000il,16,000000000000000001ur,0000000000000000007i,25
000000000000000000ck,0000000000000000001t,000000000000000001an,0000000000000000000y,000000000000000000wq,81,000000000000000001an,000000000000000000oj,13
000000000000000000dr,00000000000000000048,000000000000000000e7,000000000000000000c7,0000000000000000000p,20,000000000000000000e7,0000000000000000017q,31
000000000000000000ht,0000000000000000000s,0000000000000000003k,000000000000000000bn,000000000000000000ok,69,0000000000000000003k,000000000000000000bm,15
000000000000000000ei,0000000000000000005j,00000000000000000424,000000000000000000if,000000000000000000on,65,00000000000000000424,000000000000000000wh,4
000000000000000000cn,0000000000000000003l,0000000000000000003f,000000000000000000sk,000000000000000000m9,74,0000000000000000003f,0000000000000000002z,28
000000000000000000cr,00000000000000000029,0000000000000000031p,000000000000000000gy,00000000000000000015,64,0000000000000000031p,00000000000000000051,9
000000000000000000eh,0000000000000000002g,0000000000000000026m,0000000000000000008j,000000000000000000gx,27,0000000000000000026m,000000000000000000io,37
000000000000000000bx,0000000000000000005d,000000000000000003cm,0000000000000000000w,000000000000000000n4,80,000000000000000003cm,000000000000000000fx,2
0000000000000000001j,00000000000000000009,000000000000000004mr,000000000000000000rb,000000000000000000i3,87,000000000000000004mr,000000000000000000r8,14
000000000000000000bp,0000000000000000006i,00000000000000000318,000000000000000000hc,000000000000000000jm,8,00000000000000000318,000000000000000000hh,48
0000000000000000001m,0000000000000000000u,000000000000000001er,000000000000000000hd,0000000000000000007y,29,000000000000000001er,00000000000000000118,33
000000000000000000dv,0000000000000000002s,0000000000000000044e,000000000000000000pa,000000000000000000t4,99,0000000000000000044e,000000000000000000zi,29
0000000000000000008u,00000000000000000001,000000000000000003tt,0000000000000000000b,000000000000000000bq,0,000000000000000003tt,000000000000000000l3,1
0000000000000000005g,0000000000000000000q,000000000000000001xc,000000000000000000i1,000000000000000000u0,25,000000000000000001xc,0000000000000000006f,7
0000000000000000001f,00000000000000000033,000000000000000001xg,000000000000000000sh,000000000000000000t2,46,000000000000000001xg,000000000000000000is,49
0000000000000000008t,00000000000000000037,000000000000000004y9,000000000000000000c1,000000000000000000bw,72,000000000000000004y9,0000000000000000015z,40
0000000000000000004q,0000000000000000001b,000000000000000001i9,000000000000000000w1,000000000000000000k4,11,000000000000000001i9,000000000000000000gg,41
000000000000000000ao,0000000000000000005x,000000000000000003z2,000000000000000000lu,000000000000000000an,39,000000000000000003z2,000000000000000000g4,24
0000000000000000007j,0000000000000000004s,000000000000000002t4,000000000000000000gn,000000000000000000v3,30,000000000000000002t4,0000000000000000016p,20
000000000000000000fr,0000000000000000006l,000000000000000003k5,000000000000000000u7,000000000000000000al,45,000000000000000003k5,000000000000000000h8,39
000000000000000000h4,00000000000000000030,000000000000000001iy,000000000000000000xd,000000000000000000rd,60,000000000000000001iy,00000000000000000107,45
0000000000000000006u,0000000000000000005b,000000000000000000gq,000000000000000000mi,000000000000000000po,15,000000000000000000gq,000000000000000000av,12
0000000000000000009i,00000000000000000021,0000000000000000048p,000000000000000000ha,000000000000000000d7,28,0000000000000000048p,0000000000000000003b,27
0000000000000000003n,0000000000000000000c,0000000000000000035v,0000000000000000008x,0000000000000000007j,97,0000000000000000035v,00000000000000000019,10
000000000000000000aj,00000000000000000014,000000000000000001ah,000000000000000000f3,000000000000000000uq,84,000000000000000001ah,0000000000000000014o,6
0000000000000000001r,0000000000000000000v,0000000000000000039t,0000000000000000002w,0000000000000000007t,18,0000000000000000039t,0000000000000000012s,42
000000000000000000hh,00000000000000000044,00000000000000000018,000000000000000000j9,000000000000000000ve,98,00000000000000000018,000000000000000000a8,38
0000000000000000005u,0000000000000000004d,00000000000000000204,000000000000000000nv,000000000000000000ln,90,00000000000000000204,00000000000000000034,44
000000000000000000bj,0000000000000000001a,000000000000000002cz,000000000000000000hy,000000000000000000mm,10,000000000000000002cz,000000000000000000hj,5
00000000000000000012,00000000000000000057,0000000000000000009v,0000000000000000003n,000000000000000000d8,33,0000000000000000009v,0000000000000000015o,35
000000000000000000cv,0000000000000000001p,000000000000000000pv,000000000000000000d2,00000000000000000050,41,000000000000000000pv,000000000000000000cq,43
0000000000000000005i,0000000000000000006t,000000000000000003ry,000000000000000000gw,000000000000000000h1,82,000000000000000003ry,0000000000000000005x,3
0000000000000000002v,00000000000000000040,0000000000000000035w,000000000000000000rn,000000000000000000d9,44,0000000000000000035w,000000000000000000pz,21
00000000000000000007,0000000000000000006f,000000000000000001c4,000000000000000000wl,000000000000000000o9,38,000000000000000001c4,000000000000000000og,46
00000000000000000052,0000000000000000000g,000000000000000001mu,0000000000000000009x,000000000000000000cg,4,000000000000000001mu,000000000000000000vm,19
0000000000000000008e,0000000000000000006a,000000000000000003ri,000000000000000000t5,000000000000000000am,96,000000000000000003ri,000000000000000000oh,32
0000000000000000009a,0000000000000000000t,000000000000000000nu,0000000000000000003r,000000000000000000vj,55,000000000000000000nu,000000000000000000ua,22
000000000000000000h0,0000000000000000004f,000000000000000000gb,000000000000000000sn,000000000000000000no,17,000000000000000000gb,0000000000000000006s,23
0000000000000000000m,0000000000000000002q,000000000000000003k4,000000000000000000lv,0000000000000000006h,59,000000000000000003k4,000000000000000000yh,16
000000000000000000fw,0000000000000000002d,000000000000000001hb,0000000000000000005t,000000000000000000e2,1,000000000000000001hb,000000000000000000em,11
00000000000000000069,0000000000000000005c,000000000000000002fc,000000000000000000uo,0000000000000000004a,51,000000000000000002fc,000000000000000000s5,34
00000000000000000095,0000000000000000003f,00000000000000000456,0000000000000000009c,000000000000000000rp,68,00000000000000000456,0000000000000000007v,36
000000000000000000de,0000000000000000004r,000000000000000002w9,000000000000000000dm,000000000000000000st,93,000000000000000002w9,0000000000000000006y,50
000000000000000000bs,0000000000000000002x,000000000000000000zd,000000000000000000s2,000000000000000000vp,23,000000000000000000zd,000000000000000000x8,47
0000000000000000001w,0000000000000000000j,000000000000000003wi,000000000000000000im,0000000000000000000u,79,000000000000000003wi,000000000000000000eb,26
000000000000000000fn,0000000000000000002r,000000000000000003jd,000000000000000000hr,000000000000000000r4,61,000000000000000003jd,000000000000000000a4,30
000000000000000000e8,0000000000000000002j,00000000000000000092,000000000000000000x5,000000000000000000g9,66,00000000000000000092,0000000000000000014m,8
0000000000000000005f,00000000000000000047,0000000000000000033j,0000000000000000009e,000000000000000000vg,88,0000000000000000033j,000000000000000000wg,17
0000000000000000000p,0000000000000000004n,000000000000000004yz,00000000000000000088,000000000000000000o1,91,000000000000000004yz,000000000000000000nr,18
000000000000000000i2,0000000000000000000b,000000000000000001uk,00000000000000000082,000000000000000000rs,31,000000000000000001uk,000000000000000000be,25
000000000000000000dh,0000000000000000006p,000000000000000000z6,0000000000000000008m,0000000000000000003y,58,000000000000000000z6,000000000000000000ex,13
000000000000000000dy,0000000000000000005w,000000000000000003l1,000000000000000000kc,000000000000000000sx,94,000000000000000003l1,00000000000000000128,31
00000000000000000094,0000000000000000000y,000000000000000002ze,000000000000000000je,000000000000000000wz,54,000000000000000002ze,000000000000000000vc,15
000000000000000000co,0000000000000000004k,000000000000000003ze,000000000000000000w2,00000000000000000005,57,000000000000000003ze,000000000000000000m2,4
000000000000000000e7,0000000000000000006c,000000000000000003cs,00000000000000000054,00000000000000000087,50,000000000000000003cs,00000000000000000090,28
0000000000000000004p,0000000000000000004z,000000000000000004wl,000000000000000000nl,000000000000000000s3,62,000000000000000004wl,0000000000000000014s,9
0000000000000000009y,00000000000000000016,000000000000000003pg,0000000000000000001k,000000000000000000kt,37,000000000000000003pg,000000000000000000d5,37
0000000000000000006b,0000000000000000002b,000000000000000002i0,000000000000000000ku,000000000000000000wu,6,000000000000000002i0,000000000000000000wo,2
0000000000000000002c,0000000000000000003w,000000000000000000sj,000000000000000000uc,000000000000000000m7,21,000000000000000000sj,000000000000000000m1,14
0000000000000000004m,0000000000000000003o,000000000000000000fb,0000000000000000006d,000000000000000000fu,67,000000000000000000fb,000000000000000000uz,48
0000000000000000007s,00000000000000000019,000000000000000001x4,000000000000000000y6,0000000000000000009y,24,000000000000000001x4,000000000000000000cl,33
00000000000000000061,0000000000000000004h,000000000000000003lt,000000000000000000qq,000000000000000000us,83,000000000000000003lt,00000000000000000113,29
000000000000000000gl,00000000000000000046,0000000000000000049a,000000000000000000c8,000000000000000000kw,42,0000000000000000049a,000000000000000000wv,1
000000000000000000ar,00000000000000000013,0000000000000000044a,000000000000000000ft,000000000000000000ql,26,0000000000000000044a,000000000000000000jc,7
0000000000000000007t,00000000000000000005,000000000000000003n9,000000000000000000r0,00000000000000000060,89,000000000000000003n9,000000000000000000ss,49
0000000000000000006r,0000000000000000003m,000000000000000004sw,000000000000000000we,000000000000000000n5,2,000000000000000004sw,000000000000000000u2,40
0000000000000000007c,0000000000000000002p,000000000000000000gd,000000000000000000f5,000000000000000000sr,77,000000000000000000gd,000000000000000000s7,41
000000000000000000g3,0000000000000000006j,000000000000000003ne,0000000000000000003e,000000000000000000sf,9,000000000000000003ne,000000000000000000ko,24
00000000000000000017,0000000000000000001k,000000000000000002sf,0000000000000000007b,0000000000000000008r,36,000000000000000002sf,0000000000000000007p,20
00000000000000000031,0000000000000000004i,000000000000000002f6,0000000000000000003h,0000000000000000006p,70,000000000000000002f6,00000000000000000058,39
0000000000000000000r,0000000000000000004w,000000000000000003vc,000000000000000000gm,000000000000000000vn,78,000000000000000003vc,000000000000000000u5,45
0000000000000000002i,0000000000000000000i,000000000000000004fh,00000000000000000052,000000000000000000ls,35,000000000000000004fh,0000000000000000009f,12
0000000000000000008y,0000000000000000001o,000000000000000000ca,000000000000000000kb,000000000000000000bp,92,000000000000000000ca,000000000000000000b2,27
0000000000000000008c,0000000000000000005k,000000000000000004og,000000000000000000g8,000000000000000000dp,3,000000000000000004og,0000000000000000001i,10
0000000000000000006d,0000000000000000004b,0000000000000000033p,0000000000000000005p,000000000000000000sd,47,0000000000000000033p,0000000000000000013y,6
000000000000000000bv,00000000000000000002,000000000000000000zo,000000000000000000n3,0000000000000000005h,76,000000000000000000zo,000000000000000000t9,42
00000000000000000003,0000000000000000001g,000000000000000004ej,000000000000000000j4,0000000000000000008e,86,000000000000000004ej,000000000000000000zx,38
00000000000000000026,00000000000000000066,00000000000000000502,000000000000000000fo,000000000000000000en,52,00000000000000000502,000000000000000000hw,44
0000000000000000000a,0000000000000000001x,000000000000000001oc,000000000000000000s9,000000000000000000ts,63,000000000000000001oc,0000000000000000005g,5
00000000000000000078,0000000000000000006e,0000000000000000047b,000000000000000000tk,000000000000000000oq,40,0000000000000000047b,00000000000000000179,35
0000000000000000005e,0000000000000000002m,000000000000000000vx,000000000000000000x6,0000000000000000002n,56,000000000000000000vx,0000000000000000013e,43
00000000000000000099,00000000000000000060,00000000000000000464,000000000000000000b1,000000000000000000cw,34,00000000000000000464,000000000000000000ya,3
000000000000000000ga,00000000000000000042,000000000000000001cp,000000000000000000rj,000000000000000000ds,32,000000000000000001cp,000000000000000000b8,21
0000000000000000002t,0000000000000000005t,000000000000000002l9,0000000000000000004i,0000000000000000006a,75,000000000000000002l9,0000000000000000007g,46
000000000000000000gw,0000000000000000000o,000000000000000003vk,000000000000000000ke,0000000000000000006x,13,000000000000000003vk,000000000000000000v6,19
0000000000000000009l,00000000000000000028,000000000000000004sl,000000000000000000gc,00000000000000000010,43,000000000000000004sl,00000000000000000038,32
0000000000000000003x,0000000000000000001q,000000000000000004vf,000000000000000000mj,000000000000000000od,14,000000000000000004vf,000000000000000000hn,22
000000000000000000hr,0000000000000000003d,000000000000000001sm,000000000000000000v1,000000000000000000ji,49,000000000000000001sm,0000000000000000003g,23
000000000000000000d2,0000000000000000003b,000000000000000000vr,000000000000000000xo,000000000000000000ny,12,000000000000000000vr,0000000000000000011b,16
00000000000000000034,0000000000000000001v,000000000000000004ms,000000000000000000mc,000000000000000000mv,85,000000000000000004ms,000000000000000000tc,11
00000000000000000011,0000000000000000002h,0000000000000000032v,0000000000000000009o,000000000000000000su,53,0000000000000000032v,0000000000000000016s,34
000000000000000000ec,0000000000000000002k,0000000000000000043g,000000000000000000ee,000000000000000000xc,5,0000000000000000043g,000000000000000000m5,36
0000000000000000008b,0000000000000000003e,000000000000000002a3,000000000000000000f1,000000000000000000kv,19,000000000000000002a3,000000000000000000wj,50
00000000000000000090,00000000000000000041,0000000000000000039e,000000000000000000ac,0000000000000000006b,73,0000000000000000039e,000000000000000000g2,47
0000000000000000009s,00000000000000000043,000000000000000000bk,0000000000000000002m,000000000000000000ks,22,000000000000000000bk,000000000000000000gz,26
0000000000000000001z,0000000000000000004t,000000000000000003hu,000000000000000000qz,000000000000000000jk,71,000000000000000003hu,00000000000000000009,30
000000000000000000fx,0000000000000000000w,000000000000000004op,0000000000000000005j,000000000000000000iz,7,000000000000000004op,000000000000000000er,8
00000000000000000063,0000000000000000001n,00000000000000000441,0000000000000000000r,0000000000000000007h,48,00000000000000000441,0000000000000000010c,17
000000000000000000i1,0000000000000000002n,0000000000000000038i,000000000000000000jz,00000000000000000006,95,0000000000000000038i,000000000000000000zy,18
00000000000000000027,0000000000000000001j,00000000000000000250,000000000000000000u9,0000000000000000009u,16,00000000000000000250,000000000000000000z4,25
00000000000000000010,0000000000000000001m,000000000000000002ng,000000000000000000te,000000000000000000o8,81,000000000000000002ng,000000000000000000a3,13
0000000000000000003c,0000000000000000005g,000000000000000001zs,0000000000000000008y,0000000000000000006q,20,000000000000000001zs,0000000000000000012z,31
0000000000000000002l,0000000000000000001f,000000000000000001tb,0000000000000000002q,00000000000000000039,69,000000000000000001tb,000000000000000000bv,15
000000000000000000b4,0000000000000000004q,000000000000000002kv,000000000000000000p0,0000000000000000004t,65,000000000000000002kv,000000000000000000f4,4
0000000000000000008m,0000000000000000006u,000000000000000001bz,000000000000000000jp,0000000000000000005k,74,000000000000000001bz,0000000000000000008c,28
0000000000000000005n,0000000000000000003n,000000000000000001en,000000000000000000h5,000000000000000000bg,64,000000000000000001en,000000000000000000gp,9
0000000000000000006h,0000000000000000001r,0000000000000000013l,0000000000000000005m,000000000000000000eq,27,0000000000000000013l,000000000000000000h6,37
00000000000000000004,0000000000000000005u,0000000000000000033n,0000000000000000003q,000000000000000000hx,80,0000000000000000033n,000000000000000000m3,2
0000000000000000002w,00000000000000000012,0000000000000000009t,000000000000000000fl,000000000000000000j0,87,0000000000000000009t,000000000000000000hp,14
000000000000000000gt,0000000000000000005i,000000000000000000ml,0000000000000000001m,00000000000000000094,8,000000000000000000ml,000000000000000000e8,48
000000000000000000gj,0000000000000000002v,000000000000000004vw,0000000000000000001q,000000000000000000qy,29,000000000000000004vw,00000000000000000057,33
0000000000000000009b,00000000000000000007,000000000000000002kh,000000000000000000nt,000000000000000000ai,99,000000000000000002kh,000000000000000000si,29
000000000000000000hq,00000000000000000052,000000000000000004ue,000000000000000000eo,00000000000000000001,0,000000000000000004ue,000000000000000000do,1
000000000000000000cc,0000000000000000000m,0000000000000000003z,000000000000000000vf,0000000000000000001n,25,0000000000000000003z,0000000000000000014f,7
000000000000000000cd,00000000000000000069,000000000000000000ek,000000000000000000wd,000000000000000000dz,46,000000000000000000ek,0000000000000000010h,49
000000000000000000d3,0000000000000000001w,000000000000000000ov,000000000000000000le,000000000000000000os,72,000000000000000000ov,000000000000000000o7,40
0000000000000000003u,0000000000000000005f,0000000000000000024y,000000000000000000xl,00000000000000000099,11,0000000000000000024y,0000000000000000011m,41
000000000000000000fl,0000000000000000000p,000000000000000002k6,00000000000000000081,000000000000000000gv,39,000000000000000002k6,000000000000000000ga,24
000000000000000000cs,0000000000000000004p,000000000000000004cd,000000000000000000i6,000000000000000000i2,30,000000000000000004cd,0000000000000000004w,20
00000000000000000058,0000000000000000006b,000000000000000001g8,000000000000000000hz,000000000000000000to,45,000000000000000001g8,000000000000000000ah,39
00000000000000000053,0000000000000000002c,000000000000000000nf,000000000000000000hk,00000000000000000036,60,000000000000000000nf,0000000000000000013g,45
000000000000000000gy,0000000000000000004m,000000000000000001vk,0000000000000000007k,000000000000000000mk,15,000000000000000001vk,000000000000000000b7,12
000000000000000000c0,00000000000000000061,000000000000000002m6,00000000000000000046,000000000000000000ud,28,000000000000000002m6,000000000000000000fr,27
0000000000000000003p,0000000000000000006r,000000000000000001sx,0000000000000000008l,000000000000000000tm,97,000000000000000001sx,0000000000000000014q,10
000000000000000000bz,00000000000000000017,000000000000000003ue,000000000000000000se,000000000000000000o4,84,000000000000000003ue,00000000000000000062,6
0000000000000000002z,00000000000000000031,000000000000000002vr,00000000000000000074,000000000000000000wp,18,000000000000000002vr,00000000000000000108,42
00000000000000000084,0000000000000000000r,0000000000000000005v,000000000000000000e9,000000000000000000lh,98,0000000000000000005v,000000000000000000hm,38
000000000000000000ep,0000000000000000002i,000000000000000001vu,0000000000000000006u,0000000000000000005r,90,000000000000000001vu,00000000000000000116,44
000000000000000000hp,0000000000000000006d,0000000000000000032k,000000000000000000it,0000000000000000001r,10,0000000000000000032k,0000000000000000001e,5
000000000000000000bm,00000000000000000003,000000000000000003lf,00000000000000000085,000000000000000000qt,33,000000000000000003lf,0000000000000000002v,35
0000000000000000001c,00000000000000000026,000000000000000003mc,000000000000000000xg,000000000000000000pm,41,000000000000000003mc,000000000000000000r3,43
0000000000000000006n,0000000000000000000a,0000000000000000013o,000000000000000000rf,0000000000000000004y,82,0000000000000000013o,0000000000000000004r,3
0000000000000000004g,0000000000000000005e,0000000000000000038k,0000000000000000002g,000000000000000000dr,44,0000000000000000038k,0000000000000000002a,21
0000000000000000003g,0000000000000000002t,000000000000000004of,000000000000000000jq,0000000000000000000j,38,000000000000000004of,000000000000000000xu,46
0000000000000000005h,0000000000000000003x,000000000000000000f0,000000000000000000wm,000000000000000000v5,4,000000000000000000f0,0000000000000000018f,19
00000000000000000025,00000000000000000034,000000000000000001f3,000000000000000000kd,000000000000000000e4,96,000000000000000001f3,00000000000000000106,32
000000000000000000gh,00000000000000000011,000000000000000004gv,00000000000000000031,00000000000000000073,55,000000000000000004gv,000000000000000000u1,22
0000000000000000007v,0000000000000000001z,0000000000000000013r,000000000000000000i4,0000000000000000007q,17,0000000000000000013r,00000000000000000095,23
00000000000000000087,00000000000000000063,000000000000000003dh,0000000000000000008t,000000000000000000i9,59,000000000000000003dh,00000000000000000138,16
000000000000000000gv,00000000000000000027,000000000000000001d2,000000000000000000um,000000000000000000kx,1,000000000000000001d2,000000000000000000fw,11
000000000000000000hz,00000000000000000010,0000000000000000036k,000000000000000000sl,0000000000000000006o,51,0000000000000000036k,000000000000000000tt,34
000000000000000000d7,0000000000000000003c,000000000000000002fg,000000000000000000il,000000000000000000vy,68,000000000000000002fg,000000000000000000vv,36
0000000000000000006q,0000000000000000002l,000000000000000004bq,000000000000000000wq,0000000000000000009q,93,000000000000000004bq,000000000000000000ng,50
0000000000000000006m,0000000000000000005n,000000000000000000ej,0000000000000000000p,000000000000000000ho,23,000000000000000000ej,000000000000000000vb,47
0000000000000000003q,0000000000000000006h,000000000000000000n8,000000000000000000ok,000000000000000000k1,79,000000000000000000n8,0000000000000000009j,26
000000000000000000cp,00000000000000000004,00000000000000000297,000000000000000000on,000000000000000000li,61,00000000000000000297,00000000000000000067,30
0000000000000000004y,0000000000000000002w,000000000000000001sy,000000000000000000m9,000000000000000000wc,66,000000000000000001sy,0000000000000000010b,8
000000000000000000gg,0000000000000000003u,00000000000000000287,00000000000000000015,000000000000000000x9,88,00000000000000000287,000000000000000000jn,17
00000000000000000075,00000000000000000058,0000000000000000005y,000000000000000000gx,000000000000000000fy,91,0000000000000000005y,0000000000000000012f,18
000000000000000000hg,00000000000000000053,0000000000000000020r,000000000000000000n4,000000000000000000wy,31,0000000000000000020r,0000000000000000016t,25
00000000000000000054,0000000000000000003p,000000000000000003eo,000000000000000000i3,000000000000000000vk,58,000000000000000003eo,000000000000000000ns,13
0000000000000000007p,0000000000000000002z,000000000000000000a2,000000000000000000jm,000000000000000000s1,94,000000000000000000a2,000000000000000000d1,31
0000000000000000003v,0000000000000000001c,0000000000000000011c,0000000000000000007y,000000000000000000a1,54,0000000000000000011c,00000000000000000148,15
000000000000000000gb,0000000000000000006n,0000000000000000040b,000000000000000000t4,00000000000000000014,57,0000000000000000040b,000000000000000000la,4
0000000000000000003j,0000000000000000004g,000000000000000004uv,000000000000000000bq,0000000000000000002y,50,000000000000000004uv,0000000000000000007f,28
0000000000000000007n,0000000000000000003g,000000000000000000vu,000000000000000000u0,000000000000000000lo,62,000000000000000000vu,000000000000000000l6,9
0000000000000000002f,0000000000000000005h,000000000000000004yw,000000000000000000xh,0000000000000000003l,37,000000000000000004yw,000000000000000000ij,37
0000000000000000006s,00000000000000000025,000000000000000001ig,000000000000000000t2,0000000000000000005e,6,000000000000000001ig,0000000000000000005n,2
00000000000000000082,0000000000000000006q,000000000000000004aj,000000000000000000bw,000000000000000000va,21,000000000000000004aj,000000000000000000jt,14
000000000000000000d9,0000000000000000006m,000000000000000000yy,000000000000000000k4,000000000000000000nd,67,000000000000000000yy,00000000000000000061,48
00000000000000000086,0000000000000000003q,0000000000000000037x,000000000000000000an,000000000000000000oz,24,0000000000000000037x,000000000000000000qe,33
000000000000000000g5,0000000000000000004y,000000000000000004nr,000000000000000000v3,000000000000000000qp,83,000000000000000004nr,000000000000000000f2,29
00000000000000000073,00000000000000000054,000000000000000004o8,000000000000000000al,000000000000000000w6,42,000000000000000004o8,000000000000000000bl,1
000000000000000000g0,0000000000000000003v,000000000000000004s2,000000000000000000rd,0000000000000000008a,26,000000000000000004s2,000000000000000000fm,7
000000000000000000db,0000000000000000003j,0000000000000000040a,000000000000000000po,0000000000000000003m,89,0000000000000000040a,0000000000000000017a,49
0000000000000000009m,0000000000000000002f,000000000000000004t8,000000000000000000d7,000000000000000000gi,2,000000000000000004t8,000000000000000000qg,40
0000000000000000001h,0000000000000000006s,000000000000000001st,0000000000000000007j,000000000000000000op,77,000000000000000001st,0000000000000000018b,41
000000000000000000a9,0000000000000000001h,0000000000000000048o,000000000000000000uq,000000000000000000jr,9,0000000000000000048o,000000000000000000a0,24
000000000000000000e9,00000000000000000065,00000000000000000348,0000000000000000007t,000000000000000000l4,36,00000000000000000348,000000000000000000y2,20
00000000000000000065,0000000000000000001s,000000000000000002ml,000000000000000000ve,0000000000000000008i,70,000000000000000002ml,000000000000000000el,39
0000000000000000001s,0000000000000000003a,000000000000000000kz,000000000000000000ln,000000000000000000dx,78,000000000000000000kz,000000000000000000qi,45
000000000000000000gn,00000000000000000015,000000000000000003hh,000000000000000000yl,00000000000000000080,35,000000000000000003hh,000000000000000000w9,12
000000000000000000c7,0000000000000000001l,000000000000000004vl,000000000000000000mm,0000000000000000005d,92,000000000000000004vl,000000000000000000ow,27
0000000000000000008r,0000000000000000005a,0000000000000000022g,000000000000000000d8,000000000000000000bo,3,0000000000000000022g,000000000000000000nx,10
0000000000000000003a,0000000000000000000z,000000000000000001z0,00000000000000000050,000000000000000000rq,47,000000000000000001z0,000000000000000000l8,6
00000000000000000015,0000000000000000000x,000000000000000000jf,000000000000000000h1,000000000000000000ux,76,000000000000000000jf,000000000000000000ad,42
0000000000000000001l,00000000000000000032,000000000000000000xp,000000000000000000d9,0000000000000000002r,86,000000000000000000xp,0000000000000000003j,38
000000000000000000d5,00000000000000000038,00000000000000000166,000000000000000000o9,000000000000000000aa,52,00000000000000000166,000000000000000000cy,44
0000000000000000005a,0000000000000000002u,000000000000000000cu,000000000000000000cg,000000000000000000q3,63,000000000000000000cu,000000000000000000s4,5
00000000000000000089,0000000000000000003h,000000000000000003ok,000000000000000000am,000000000000000000ma,40,000000000000000003ok,0000000000000000008k,35
000000000000000000eb,00000000000000000067,0000000000000000011k,000000000000000000vj,0000000000000000001f,56,0000000000000000011k,0000000000000000012v,43
0000000000000000007l,0000000000000000003i,000000000000000002by,000000000000000000no,000000000000000000pf,34,000000000000000002by,000000000000000000bj,3
0000000000000000000z,0000000000000000006x,000000000000000001pt,0000000000000000006h,00000000000000000098,32,000000000000000001pt,0000000000000000001o,21
000000000000000000cl,00000000000000000024,000000000000000000ww,000000000000000000e2,0000000000000000001c,75,000000000000000000ww,0000000000000000004f,46
000000000000000000dx,0000000000000000005q,0000000000000000041l,0000000000000000004a,0000000000000000006e,13,0000000000000000041l,000000000000000000wi,19
0000000000000000000x,0000000000000000000e,000000000000000000w8,000000000000000000rp,0000000000000000001y,43,000000000000000000w8,00000000000000000083,32
00000000000000000032,0000000000000000005z,000000000000000003yr,000000000000000000st,000000000000000000q0,14,000000000000000003yr,000000000000000000in,22
