trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000008j,000000000000000000r1,000000000000000000r1,0000000000000000006d,73,000000000000000003vk,2,2,5024
0000000000000000007k,000000000000000000ru,000000000000000000ru,000000000000000000bv,95,000000000000000004sl,0,0,6213
00000000000000000009,000000000000000000cv,000000000000000000cv,00000000000000000003,53,000000000000000004vf,1,1,6315
0000000000000000006i,000000000000000000g0,000000000000000000g0,00000000000000000026,62,000000000000000001sm,2,2,2326
0000000000000000000u,000000000000000000aq,000000000000000000aq,0000000000000000000a,24,000000000000000000vr,0,0,1143
0000000000000000002s,000000000000000000nc,000000000000000000nc,00000000000000000078,61,000000000000000004ms,1,1,6004
0000000000000000008f,000000000000000000y1,000000000000000000y1,000000000000000000jm,17,0000000000000000032v,2,2,3991
00000000000000000001,000000000000000000yj,000000000000000000yj,0000000000000000005e,12,0000000000000000043g,0,0,5308
0000000000000000000q,0000000000000000005i,0000000000000000005i,00000000000000000099,78,000000000000000002a3,1,1,2955
0000000000000000009c,000000000000000000nh,000000000000000000nh,000000000000000000ga,35,0000000000000000039e,2,2,4226
00000000000000000033,000000000000000000kk,000000000000000000kk,0000000000000000002t,37,000000000000000000bk,0,0,416
000000000000000000aa,000000000000000000k5,000000000000000000k5,000000000000000000gw,51,000000000000000003hu,1,1,4530
00000000000000000037,0000000000000000014r,0000000000000000014r,000000000000000000ip,48,000000000000000005gw,2,2,7088
0000000000000000001b,0000000000000000006l,0000000000000000006l,0000000000000000009l,27,000000000000000004op,0,0,6073
0000000000000000005x,000000000000000000lj,000000000000000000lj,0000000000000000003x,82,00000000000000000441,1,1,5329
0000000000000000008a,0000000000000000018k,0000000000000000018k,000000000000000000hr,63,0000000000000000038i,2,2,4194
0000000000000000004s,000000000000000000x1,000000000000000000x1,000000000000000000d2,31,000000000000000005eh,0,0,7001
0000000000000000006l,0000000000000000002u,0000000000000000002u,00000000000000000034,9,00000000000000000250,1,1,2772
00000000000000000030,0000000000000000010l,0000000000000000010l,00000000000000000011,57,000000000000000002ng,2,2,3436
000000000000000000a0,000000000000000000zb,000000000000000000zb,000000000000000000m4,90,000000000000000001zs,0,0,2584
0000000000000000007r,000000000000000000yx,000000000000000000yx,000000000000000000ec,18,000000000000000001tb,1,1,2351
0000000000000000005b,000000000000000000mp,000000000000000000mp,0000000000000000008b,19,000000000000000002kv,2,2,3343
00000000000000000021,000000000000000000ig,000000000000000000ig,000000000000000000jr,26,000000000000000001bz,0,0,1727
0000000000000000000c,0000000000000000004n,0000000000000000004n,00000000000000000090,75,000000000000000001en,1,1,1823
0000000000000000008o,000000000000000000pl,000000000000000000pl,0000000000000000009s,14,0000000000000000013l,2,2,1425
00000000000000000014,0000000000000000002o,0000000000000000002o,0000000000000000001z,92,0000000000000000033n,0,0,4019
0000000000000000000v,000000000000000000cs,000000000000000000cs,000000000000000000n9,32,000000000000000005dc,1,1,6960
0000000000000000008z,0000000000000000003w,0000000000000000003w,000000000000000000fx,16,0000000000000000009t,2,2,353
00000000000000000092,000000000000000000xv,000000000000000000xv,000000000000000000lg,5,000000000000000000ml,0,0,813
000000000000000000ab,000000000000000000ab,000000000000000000ab,00000000000000000063,29,000000000000000004vw,1,1,6332
00000000000000000044,000000000000000000f8,000000000000000000f8,000000000000000000i1,96,000000000000000002kh,2,2,3329
0000000000000000004d,000000000000000000qm,000000000000000000qm,000000000000000000ka,60,000000000000000004ue,0,0,6278
0000000000000000001a,0000000000000000016q,0000000000000000016q,000000000000000000mq,10,0000000000000000003z,1,1,143
00000000000000000057,000000000000000000iv,000000000000000000iv,00000000000000000027,64,000000000000000000ek,2,2,524
0000000000000000007z,0000000000000000000x,0000000000000000000x,00000000000000000010,38,000000000000000000ov,0,0,895
0000000000000000007w,00000000000000000135,00000000000000000135,0000000000000000003c,58,0000000000000000024y,1,1,2770
0000000000000000008x,00000000000000000103,00000000000000000103,0000000000000000002l,97,000000000000000002k6,2,2,3318
0000000000000000007m,000000000000000000jh,000000000000000000jh,000000000000000000b4,67,000000000000000004cd,0,0,5629
0000000000000000001p,0000000000000000010z,0000000000000000010z,0000000000000000008m,59,000000000000000001g8,1,1,1880
0000000000000000006t,0000000000000000008p,0000000000000000008p,000000000000000000jd,3,000000000000000000nf,2,2,843
0000000000000000008s,000000000000000000q1,000000000000000000q1,0000000000000000005n,15,000000000000000001vk,0,0,2432
00000000000000000040,000000000000000000ra,000000000000000000ra,0000000000000000006h,81,000000000000000002m6,1,1,3390
000000000000000000ac,000000000000000000uk,000000000000000000uk,00000000000000000004,56,000000000000000001sx,2,2,2337
0000000000000000006f,0000000000000000000h,0000000000000000000h,0000000000000000002w,83,000000000000000003ue,0,0,4982
0000000000000000000g,000000000000000000rv,000000000000000000rv,000000000000000000j2,70,000000000000000002vr,1,1,3735
000000000000000000a2,000000000000000000sy,000000000000000000sy,000000000000000000iz,80,0000000000000000005v,2,2,211
00000000000000000097,0000000000000000013w,0000000000000000013w,000000000000000000gt,49,000000000000000001vu,0,0,2442
0000000000000000006a,000000000000000000ea,000000000000000000ea,000000000000000000gj,34,0000000000000000032k,1,1,3980
000000000000000000al,0000000000000000008h,0000000000000000008h,0000000000000000009b,30,000000000000000003lf,2,2,4659
00000000000000000079,000000000000000000qr,000000000000000000qr,000000000000000000hq,2,000000000000000003mc,0,0,4692
0000000000000000000t,0000000000000000000g,0000000000000000000g,000000000000000000cc,8,0000000000000000054f,1,1,6639
0000000000000000004f,000000000000000000q8,000000000000000000q8,000000000000000000cd,50,0000000000000000013o,2,2,1428
0000000000000000002q,0000000000000000008o,0000000000000000008o,000000000000000000d3,41,0000000000000000038k,0,0,4196
0000000000000000002d,000000000000000000sz,000000000000000000sz,0000000000000000003u,79,000000000000000004of,1,1,6063
0000000000000000005c,0000000000000000015j,0000000000000000015j,000000000000000000fl,42,000000000000000000f0,2,2,540
0000000000000000008k,000000000000000000cn,000000000000000000cn,000000000000000000cs,86,000000000000000001f3,0,0,1839
0000000000000000009u,0000000000000000014k,0000000000000000014k,000000000000000000nx,91,000000000000000005gu,1,1,7086
0000000000000000003f,000000000000000000ax,000000000000000000ax,00000000000000000058,25,000000000000000004gv,2,2,5791
0000000000000000004r,00000000000000000136,00000000000000000136,000000000000000000no,68,0000000000000000013r,0,0,1431
0000000000000000002x,000000000000000000tr,000000000000000000tr,000000000000000000mu,66,000000000000000003dh,1,1,4373
0000000000000000009q,000000000000000000b9,000000000000000000b9,00000000000000000053,52,000000000000000001d2,2,2,1766
0000000000000000000j,0000000000000000008n,0000000000000000008n,000000000000000000k2,55,0000000000000000036k,0,0,4124
0000000000000000002r,000000000000000000lm,000000000000000000lm,000000000000000000gy,76,000000000000000002fg,1,1,3148
00000000000000000096,000000000000000000hf,000000000000000000hf,000000000000000000k5,21,000000000000000004bq,2,2,5606
0000000000000000002j,000000000000000000th,000000000000000000th,000000000000000000j4,40,000000000000000000ej,0,0,523
0000000000000000009o,000000000000000000l2,000000000000000000l2,000000000000000000kf,72,000000000000000000n8,1,1,836
00000000000000000047,000000000000000000s0,000000000000000000s0,000000000000000000c0,94,0000000000000000057d,2,2,6745
0000000000000000004n,0000000000000000014u,0000000000000000014u,0000000000000000003p,46,00000000000000000297,0,0,2923
0000000000000000008i,000000000000000000hg,000000000000000000hg,000000000000000000bz,13,000000000000000001sy,1,1,2338
0000000000000000000b,0000000000000000001g,0000000000000000001g,0000000000000000002z,85,00000000000000000287,2,2,2887
0000000000000000007y,000000000000000000om,000000000000000000om,000000000000000000l8,84,0000000000000000005y,0,0,214
000000000000000000ad,0000000000000000008z,0000000000000000008z,000000000000000000j9,77,0000000000000000020r,1,1,2619
000000000000000000af,000000000000000000s6,000000000000000000s6,000000000000000000o1,28,000000000000000003eo,2,2,4416
0000000000000000006p,000000000000000000oo,000000000000000000oo,00000000000000000084,89,000000000000000000a2,0,0,362
0000000000000000005w,0000000000000000013p,0000000000000000013p,000000000000000000ep,11,0000000000000000011c,1,1,1344
0000000000000000000y,000000000000000000o6,000000000000000000o6,000000000000000000hp,71,0000000000000000040b,2,2,5195
00000000000000000074,000000000000000000zz,000000000000000000zz,000000000000000000bm,87,000000000000000004uv,0,0,6295
00000000000000000091,000000000000000000pu,000000000000000000pu,000000000000000000lm,74,000000000000000000vu,1,1,1146
000000000000000000ai,0000000000000000006j,0000000000000000006j,0000000000000000001c,7,000000000000000004yw,2,2,6440
0000000000000000006z,0000000000000000008g,0000000000000000008g,0000000000000000006n,43,000000000000000001ig,0,0,1960
0000000000000000004k,0000000000000000016v,0000000000000000016v,0000000000000000004g,93,000000000000000004aj,1,1,5563
0000000000000000006c,000000000000000000r2,000000000000000000r2,0000000000000000003g,39,000000000000000000yy,2,2,1258
0000000000000000004z,000000000000000000py,000000000000000000py,0000000000000000005h,65,0000000000000000037x,0,0,4173
00000000000000000016,000000000000000000r7,000000000000000000r7,00000000000000000025,45,000000000000000004nr,1,1,6039
0000000000000000002b,000000000000000000wa,000000000000000000wa,000000000000000000gh,6,000000000000000004o8,2,2,6056
0000000000000000003w,000000000000000000fc,000000000000000000fc,0000000000000000007v,36,000000000000000005g3,0,0,7059
0000000000000000003o,0000000000000000004o,0000000000000000004o,00000000000000000087,44,000000000000000004s2,1,1,6194
0000000000000000009h,000000000000000000md,000000000000000000md,000000000000000000gv,88,0000000000000000040a,2,2,5194
0000000000000000009r,0000000000000000006t,0000000000000000006t,000000000000000000hz,4,000000000000000004t8,0,0,6236
00000000000000000019,000000000000000000l1,000000000000000000l1,000000000000000000iu,22,000000000000000001st,1,1,2333
0000000000000000004h,000000000000000000qn,000000000000000000qn,000000000000000000d7,47,0000000000000000048o,2,2,5496
00000000000000000046,000000000000000000j3,000000000000000000j3,0000000000000000006q,20,00000000000000000348,0,0,4040
00000000000000000013,000000000000000000e1,000000000000000000e1,0000000000000000006m,33,000000000000000002ml,1,1,3405
00000000000000000005,0000000000000000009b,0000000000000000009b,0000000000000000003q,23,000000000000000000kz,2,2,755
0000000000000000003m,0000000000000000004p,0000000000000000004p,000000000000000000cp,54,000000000000000003hh,0,0,4517
0000000000000000009t,0000000000000000016h,0000000000000000016h,000000000000000000lr,69,000000000000000004vl,1,1,6321
0000000000000000002p,00000000000000000044,00000000000000000044,0000000000000000004y,73,0000000000000000022g,2,2,2680
00000000000000000085,00000000000000000041,00000000000000000041,000000000000000000gg,95,000000000000000001z0,0,0,2556
0000000000000000008g,0000000000000000004b,0000000000000000004b,00000000000000000075,53,000000000000000000jf,1,1,699
0000000000000000006j,00000000000000000152,00000000000000000152,000000000000000000hg,62,000000000000000000xp,2,2,1213
0000000000000000001k,0000000000000000010o,0000000000000000010o,00000000000000000054,24,00000000000000000166,0,0,1518
00000000000000000076,000000000000000000hv,000000000000000000hv,000000000000000000ks,61,000000000000000000cu,1,1,462
0000000000000000004i,000000000000000000rg,000000000000000000rg,0000000000000000007p,17,000000000000000003ok,2,2,4772
0000000000000000004w,000000000000000000a6,000000000000000000a6,0000000000000000003v,12,0000000000000000011k,0,0,1352
000000000000000000aq,0000000000000000017w,0000000000000000017w,000000000000000000gb,78,000000000000000002by,1,1,3022
000000000000000000a5,0000000000000000009p,0000000000000000009p,0000000000000000003j,35,000000000000000001pt,2,2,2225
0000000000000000000i,000000000000000000g1,000000000000000000g1,0000000000000000007n,37,000000000000000000ww,0,0,1184
0000000000000000001o,000000000000000000lx,000000000000000000lx,0000000000000000002f,51,0000000000000000041l,1,1,5241
0000000000000000005k,000000000000000000iw,000000000000000000iw,0000000000000000006s,48,000000000000000000w8,2,2,1160
0000000000000000004b,0000000000000000002k,0000000000000000002k,00000000000000000082,27,000000000000000003yr,0,0,5139
00000000000000000002,0000000000000000000s,0000000000000000000s,000000000000000000d9,82,000000000000000002b3,1,1,2991
0000000000000000001g,000000000000000000af,000000000000000000af,00000000000000000086,63,000000000000000004we,2,2,6350
0000000000000000009j,000000000000000000f6,000000000000000000f6,000000000000000000g5,31,000000000000000003dz,0,0,4391
0000000000000000008v,000000000000000000ub,000000000000000000ub,00000000000000000073,9,000000000000000003dq,1,1,4382
00000000000000000066,000000000000000000hs,000000000000000000hs,000000000000000000g0,57,000000000000000002de,2,2,3074
0000000000000000001x,000000000000000000h3,000000000000000000h3,000000000000000000nm,90,000000000000000000yg,0,0,1240
0000000000000000006e,000000000000000000dd,000000000000000000dd,000000000000000000db,18,000000000000000002ef,1,1,3111
0000000000000000002m,000000000000000000x3,000000000000000000x3,0000000000000000009m,19,000000000000000002n3,2,2,3423
000000000000000000a1,00000000000000000064,00000000000000000064,000000000000000000mp,26,000000000000000001eh,0,0,1817
0000000000000000008h,000000000000000000di,000000000000000000di,0000000000000000001h,75,000000000000000000fd,1,1,553
0000000000000000009k,000000000000000000g7,000000000000000000g7,000000000000000000a9,14,0000000000000000020e,2,2,2606
00000000000000000060,000000000000000000tn,000000000000000000tn,000000000000000000e9,92,000000000000000002td,0,0,3649
000000000000000000am,0000000000000000001p,0000000000000000001p,00000000000000000065,32,000000000000000003yw,1,1,5144
00000000000000000042,000000000000000000ie,000000000000000000ie,000000000000000000jh,16,000000000000000002ja,2,2,3286
0000000000000000005t,000000000000000000uj,000000000000000000uj,0000000000000000001s,5,000000000000000002vx,0,0,3741
000000000000000000at,0000000000000000008b,0000000000000000008b,000000000000000000i7,29,000000000000000000fp,1,1,565
0000000000000000000o,0000000000000000002j,0000000000000000002j,000000000000000000na,96,000000000000000002k2,2,2,3314
00000000000000000028,000000000000000000np,000000000000000000np,000000000000000000gn,60,0000000000000000045t,0,0,5393
0000000000000000001q,00000000000000000084,00000000000000000084,000000000000000000c7,10,0000000000000000037q,1,1,4166
0000000000000000009f,000000000000000000mz,000000000000000000mz,0000000000000000008r,64,000000000000000004ca,2,2,5626
0000000000000000003d,000000000000000000t0,000000000000000000t0,0000000000000000003a,38,000000000000000001bb,0,0,1703
0000000000000000003b,00000000000000000176,00000000000000000176,00000000000000000015,58,000000000000000000bb,1,1,407
0000000000000000001v,000000000000000000v0,000000000000000000v0,0000000000000000001l,97,00000000000000000333,2,2,3999
0000000000000000002h,0000000000000000009k,0000000000000000009k,000000000000000000d5,67,000000000000000004gk,0,0,5780
00000000000000000088,0000000000000000007u,0000000000000000007u,0000000000000000005a,59,000000000000000000lq,1,1,782
0000000000000000008q,000000000000000000qk,000000000000000000qk,00000000000000000089,3,000000000000000004pq,2,2,6110
0000000000000000002k,000000000000000000es,000000000000000000es,000000000000000000ib,15,0000000000000000006m,0,0,238
000000000000000000ae,0000000000000000011z,0000000000000000011z,000000000000000000eb,81,00000000000000000343,1,1,4035
0000000000000000003e,000000000000000000gl,000000000000000000gl,0000000000000000007l,56,000000000000000004n2,2,2,6014
00000000000000000041,00000000000000000029,00000000000000000029,0000000000000000000z,83,000000000000000003j9,0,0,4581
00000000000000000043,000000000000000000a7,000000000000000000a7,000000000000000000cl,70,0000000000000000002i,1,1,90
00000000000000000080,00000000000000000121,00000000000000000121,000000000000000000iv,80,0000000000000000043i,2,2,5310
0000000000000000004t,000000000000000000jv,000000000000000000jv,000000000000000000dx,49,000000000000000002dd,0,0,3073
0000000000000000000w,000000000000000000tb,000000000000000000tb,000000000000000000id,34,000000000000000000wt,1,1,1181
0000000000000000001n,000000000000000000qu,000000000000000000qu,0000000000000000000x,30,0000000000000000029h,2,2,2933
0000000000000000002n,00000000000000000086,00000000000000000086,000000000000000000nu,2,0000000000000000029c,0,0,2928
0000000000000000001j,000000000000000000gu,000000000000000000gu,00000000000000000032,8,00000000000000000215,1,1,2633
0000000000000000001m,000000000000000000b6,000000000000000000b6,000000000000000000ne,50,0000000000000000041m,2,2,5242
0000000000000000008u,000000000000000000tq,000000000000000000tq,000000000000000000jj,41,000000000000000003kx,0,0,4641
0000000000000000005g,0000000000000000014e,0000000000000000014e,00000000000000000038,79,000000000000000002su,1,1,3630
0000000000000000001f,000000000000000000nn,000000000000000000nn,000000000000000000k3,42,0000000000000000033r,2,2,4023
0000000000000000008t,0000000000000000004u,0000000000000000004u,000000000000000000ho,86,000000000000000003am,0,0,4270
0000000000000000004q,00000000000000000077,00000000000000000077,000000000000000000aw,91,000000000000000001cr,1,1,1755
000000000000000000ao,000000000000000000qd,000000000000000000qd,0000000000000000002u,25,000000000000000002oj,2,2,3475
0000000000000000007j,000000000000000000w7,000000000000000000w7,000000000000000000hm,68,000000000000000003rp,0,0,4885
0000000000000000006u,00000000000000000056,00000000000000000056,0000000000000000009g,66,0000000000000000025k,1,1,2792
0000000000000000009i,000000000000000000qv,000000000000000000qv,000000000000000000lc,52,000000000000000003k8,2,2,4616
0000000000000000003n,00000000000000000180,00000000000000000180,000000000000000000m5,55,000000000000000001nv,0,0,2155
000000000000000000aj,0000000000000000001b,0000000000000000001b,000000000000000000f2,76,000000000000000005g5,1,1,7061
0000000000000000001r,000000000000000000o3,000000000000000000o3,0000000000000000003h,21,000000000000000004vc,2,2,6312
0000000000000000005u,000000000000000000v2,000000000000000000v2,00000000000000000067,40,000000000000000001np,0,0,2149
00000000000000000012,000000000000000000mo,000000000000000000mo,000000000000000000kx,72,0000000000000000056b,1,1,6707
0000000000000000005i,000000000000000000ep,000000000000000000ep,000000000000000000bb,94,00000000000000000474,2,2,5440
0000000000000000002v,000000000000000000x2,000000000000000000x2,000000000000000000do,46,000000000000000000kg,0,0,736
00000000000000000007,0000000000000000004h,0000000000000000004h,000000000000000000j0,13,000000000000000002mc,1,1,3396
00000000000000000052,0000000000000000001d,0000000000000000001d,000000000000000000hj,85,00000000000000000068,2,2,224
0000000000000000008e,000000000000000000ci,000000000000000000ci,0000000000000000007a,84,000000000000000002h5,0,0,3209
0000000000000000009a,000000000000000000pr,000000000000000000pr,000000000000000000l2,77,0000000000000000023h,1,1,2717
0000000000000000000m,0000000000000000002t,0000000000000000002t,000000000000000000ex,28,0000000000000000005b,2,2,191
00000000000000000069,00000000000000000114,00000000000000000114,000000000000000000nh,89,000000000000000000z2,0,0,1262
00000000000000000095,0000000000000000001v,0000000000000000001v,000000000000000000lp,11,000000000000000003eh,1,1,4409
0000000000000000001w,000000000000000000lc,000000000000000000lc,0000000000000000003i,71,000000000000000005ee,2,2,6998
0000000000000000005f,0000000000000000016r,0000000000000000016r,0000000000000000006x,87,00000000000000000203,0,0,2595
0000000000000000000p,000000000000000000ki,000000000000000000ki,000000000000000000bo,74,000000000000000002bc,1,1,3000
00000000000000000094,000000000000000000v4,000000000000000000v4,000000000000000000n2,7,000000000000000005b5,2,2,6881
0000000000000000004p,000000000000000000qj,000000000000000000qj,000000000000000000av,43,000000000000000004eb,0,0,5699
0000000000000000009y,0000000000000000000t,0000000000000000000t,00000000000000000024,93,000000000000000004my,1,1,6010
0000000000000000006b,000000000000000000of,000000000000000000of,000000000000000000b0,39,000000000000000003cp,2,2,4345
0000000000000000002c,0000000000000000000v,0000000000000000000v,0000000000000000005q,65,000000000000000004ro,0,0,6180
0000000000000000004m,0000000000000000007c,0000000000000000007c,0000000000000000008n,45,000000000000000003dc,1,1,4368
0000000000000000007s,000000000000000000z5,000000000000000000z5,0000000000000000000e,6,000000000000000003dj,2,2,4375
00000000000000000061,000000000000000000ap,000000000000000000ap,000000000000000000a4,36,000000000000000003jn,0,0,4595
000000000000000000ar,000000000000000000ht,000000000000000000ht,000000000000000000an,44,000000000000000000pg,1,1,916
0000000000000000007t,0000000000000000015v,0000000000000000015v,000000000000000000gs,88,0000000000000000033d,2,2,4009
0000000000000000006r,00000000000000000093,00000000000000000093,000000000000000000ft,4,000000000000000004wy,0,0,6370
0000000000000000007c,0000000000000000008s,0000000000000000008s,000000000000000000ik,22,000000000000000004ar,1,1,5571
00000000000000000017,00000000000000000125,00000000000000000125,0000000000000000005z,47,000000000000000004o9,2,2,6057
00000000000000000031,000000000000000000qf,000000000000000000qf,000000000000000000f5,20,000000000000000000bu,0,0,426
0000000000000000000r,0000000000000000003s,0000000000000000003s,00000000000000000018,33,000000000000000003y8,1,1,5120
0000000000000000002i,00000000000000000155,00000000000000000155,0000000000000000003r,23,000000000000000001fy,2,2,1870
0000000000000000008y,00000000000000000023,00000000000000000023,000000000000000000df,54,00000000000000000071,0,0,253
0000000000000000008c,000000000000000000ot,000000000000000000ot,000000000000000000ci,69,000000000000000003so,1,1,4920
0000000000000000006d,000000000000000000y4,000000000000000000y4,000000000000000000gp,73,00000000000000000025,2,2,77
00000000000000000003,000000000000000000e7,000000000000000000e7,000000000000000000dn,95,000000000000000003i7,0,0,4543
00000000000000000026,0000000000000000003k,0000000000000000003k,000000000000000000ia,53,000000000000000002er,1,1,3123
0000000000000000000a,0000000000000000003f,0000000000000000003f,000000000000000000nk,62,0000000000000000036r,2,2,4131
00000000000000000078,000000000000000000gq,000000000000000000gq,000000000000000000nv,24,000000000000000002qx,0,0,3561
0000000000000000005e,00000000000000000018,00000000000000000018,0000000000000000003s,61,000000000000000002c7,1,1,3031
00000000000000000099,0000000000000000009v,0000000000000000009v,000000000000000000e5,17,000000000000000002q5,2,2,3533
0000000000000000002t,000000000000000000pv,000000000000000000pv,00000000000000000039,12,000000000000000004z0,0,0,6444
0000000000000000009l,000000000000000000nu,000000000000000000nu,0000000000000000000f,78,000000000000000004j9,1,1,5877
0000000000000000003x,000000000000000000gb,000000000000000000gb,000000000000000000au,35,0000000000000000050p,2,2,6505
00000000000000000034,000000000000000000zd,000000000000000000zd,0000000000000000001e,37,000000000000000002q1,0,0,3529
00000000000000000011,00000000000000000092,00000000000000000092,00000000000000000083,51,000000000000000004is,1,1,5860
0000000000000000008b,000000000000000000z6,000000000000000000z6,000000000000000000dz,48,0000000000000000048u,2,2,5502
00000000000000000090,000000000000000000sj,000000000000000000sj,000000000000000000i8,27,000000000000000003e2,0,0,4394
0000000000000000009s,000000000000000000fb,000000000000000000fb,000000000000000000e1,82,000000000000000003pu,1,1,4818
0000000000000000001z,000000000000000000gd,000000000000000000gd,0000000000000000000d,63,0000000000000000034y,2,2,4066
00000000000000000063,000000000000000000ca,000000000000000000ca,0000000000000000009e,31,000000000000000002yw,0,0,3848
00000000000000000027,000000000000000000zo,000000000000000000zo,000000000000000000jw,9,000000000000000005b2,1,1,6878
00000000000000000010,000000000000000000vx,000000000000000000vx,000000000000000000cm,57,0000000000000000049e,2,2,5522
0000000000000000003c,000000000000000000vr,000000000000000000vr,000000000000000000jl,90,000000000000000004au,0,0,5574
0000000000000000002l,000000000000000000bk,000000000000000000bk,0000000000000000004o,18,000000000000000001cw,1,1,1760
0000000000000000008m,0000000000000000013l,0000000000000000013l,00000000000000000098,19,000000000000000002wq,2,2,3770
0000000000000000005n,0000000000000000009t,0000000000000000009t,000000000000000000fk,26,000000000000000001r8,0,0,2276
0000000000000000006h,000000000000000000ml,000000000000000000ml,000000000000000000c2,75,0000000000000000038h,1,1,4193
00000000000000000004,0000000000000000003z,0000000000000000003z,00000000000000000055,14,000000000000000004cb,2,2,5627
0000000000000000002w,000000000000000000ek,000000000000000000ek,000000000000000000li,92,000000000000000001cy,0,0,1762
0000000000000000009b,000000000000000000ov,000000000000000000ov,000000000000000000fm,32,00000000000000000300,1,1,3888
0000000000000000003u,000000000000000000nf,000000000000000000nf,000000000000000000di,16,000000000000000003lk,2,2,4664
00000000000000000058,0000000000000000005v,0000000000000000005v,000000000000000000eo,5,000000000000000003uj,0,0,4987
00000000000000000053,0000000000000000013o,0000000000000000013o,000000000000000000gz,29,0000000000000000033y,1,1,4030
0000000000000000003p,000000000000000000f0,000000000000000000f0,000000000000000000kv,96,000000000000000004di,2,2,5670
0000000000000000002z,0000000000000000013r,0000000000000000013r,0000000000000000009v,60,000000000000000003bf,0,0,4299
00000000000000000084,000000000000000000ej,000000000000000000ej,00000000000000000045,10,000000000000000002oa,1,1,3466
0000000000000000001c,000000000000000000n8,000000000000000000n8,000000000000000000nj,64,000000000000000003cy,2,2,4354
0000000000000000006n,0000000000000000005y,0000000000000000005y,000000000000000000n5,38,0000000000000000056f,0,0,6711
0000000000000000004g,000000000000000000a2,000000000000000000a2,000000000000000000d1,58,000000000000000004do,1,1,5676
0000000000000000003g,0000000000000000011c,0000000000000000011c,0000000000000000002e,97,000000000000000003l9,2,2,4653
0000000000000000005h,000000000000000000vu,000000000000000000vu,00000000000000000062,67,000000000000000003ci,0,0,4338
00000000000000000025,000000000000000000yy,000000000000000000yy,000000000000000000hb,59,000000000000000004g7,1,1,5767
0000000000000000007v,000000000000000000kz,000000000000000000kz,0000000000000000001i,3,0000000000000000000f,2,2,15
00000000000000000087,000000000000000000jf,000000000000000000jf,000000000000000000az,15,000000000000000000ol,0,0,885
0000000000000000006q,000000000000000000xp,000000000000000000xp,00000000000000000050,81,000000000000000001ok,1,1,2180
0000000000000000006m,00000000000000000166,00000000000000000166,000000000000000000hw,56,000000000000000002iy,2,2,3274
0000000000000000003q,000000000000000000cu,000000000000000000cu,000000000000000000go,83,000000000000000002c9,0,0,3033
0000000000000000004y,0000000000000000011k,0000000000000000011k,000000000000000000cx,70,000000000000000000dk,1,1,488
00000000000000000075,000000000000000000ww,000000000000000000ww,000000000000000000f1,80,000000000000000003qn,2,2,4847
00000000000000000054,000000000000000000w8,000000000000000000w8,000000000000000000cq,49,000000000000000004gh,0,0,5777
0000000000000000007p,000000000000000000yg,000000000000000000yg,000000000000000000mh,34,000000000000000000gt,1,1,605
0000000000000000003v,000000000000000000fd,000000000000000000fd,000000000000000000nq,30,000000000000000004dm,2,2,5674
0000000000000000003j,000000000000000000fp,000000000000000000fp,00000000000000000006,2,000000000000000003hz,0,0,4535
0000000000000000007n,000000000000000000bb,000000000000000000bb,0000000000000000004c,8,00000000000000000434,1,1,5296
0000000000000000002f,000000000000000000lq,000000000000000000lq,0000000000000000000k,50,000000000000000001qf,2,2,2247
0000000000000000006s,0000000000000000006m,0000000000000000006m,000000000000000000eg,41,000000000000000001wy,0,0,2482
00000000000000000082,0000000000000000002i,0000000000000000002i,000000000000000000b7,79,000000000000000004w4,1,1,6340
00000000000000000086,000000000000000000wt,000000000000000000wt,000000000000000000as,42,000000000000000002xl,2,2,3801
00000000000000000073,000000000000000000kg,000000000000000000kg,000000000000000000ii,86,00000000000000000361,0,0,4105
0000000000000000009m,00000000000000000068,00000000000000000068,0000000000000000004j,91,000000000000000001kb,1,1,2027
0000000000000000001h,0000000000000000005b,0000000000000000005b,0000000000000000005m,25,000000000000000000t8,2,2,1052
000000000000000000a9,000000000000000000z2,000000000000000000z2,0000000000000000005r,68,000000000000000001ka,0,0,2026
00000000000000000065,000000000000000000pg,000000000000000000pg,0000000000000000009d,66,0000000000000000058q,1,1,6794
0000000000000000001s,000000000000000000bu,000000000000000000bu,000000000000000000j6,52,000000000000000000fq,2,2,566
0000000000000000008r,00000000000000000071,00000000000000000071,000000000000000000lv,55,000000000000000002lp,0,0,3373
0000000000000000003a,00000000000000000025,00000000000000000025,0000000000000000007u,76,000000000000000002gy,1,1,3202
00000000000000000015,0000000000000000000f,0000000000000000000f,0000000000000000007h,21,000000000000000002qi,2,2,3546
0000000000000000001l,000000000000000000ol,000000000000000000ol,00000000000000000068,40,000000000000000003ur,0,0,4995
0000000000000000005a,000000000000000000dk,000000000000000000dk,000000000000000000ln,72,000000000000000003h2,1,1,4502
00000000000000000089,000000000000000000gt,000000000000000000gt,00000000000000000022,94,00000000000000000470,2,2,5436
0000000000000000007l,000000000000000000t8,000000000000000000t8,000000000000000000g7,46,000000000000000000dw,0,0,500
0000000000000000000z,000000000000000000fq,000000000000000000fq,0000000000000000000n,13,000000000000000001ug,1,1,2392
0000000000000000000x,000000000000000000dw,000000000000000000dw,000000000000000000gm,85,000000000000000000sm,2,2,1030
00000000000000000032,000000000000000000sm,000000000000000000sm,000000000000000000bh,84,000000000000000000k8,0,0,728
