trip_id,start_time,end_time,headway_secs,exact_times
0000000000000000007j,0000000000000000000p,00000000000000000014,222,0
0000000000000000006u,0000000000000000000d,00000000000000000015,218,0
0000000000000000009i,0000000000000000000v,0000000000000000000o,224,0
0000000000000000003n,0000000000000000000f,0000000000000000001t,185,0
000000000000000000aj,00000000000000000004,0000000000000000001f,215,0
0000000000000000001r,0000000000000000000s,0000000000000000001i,223,0
0000000000000000005u,0000000000000000001n,0000000000000000000k,183,0
00000000000000000012,00000000000000000009,00000000000000000013,201,0
0000000000000000005i,0000000000000000001r,00000000000000000019,226,0
0000000000000000002v,00000000000000000011,0000000000000000000c,199,0
00000000000000000007,0000000000000000001l,0000000000000000000r,212,0
00000000000000000052,0000000000000000001m,0000000000000000000a,202,0
0000000000000000008e,00000000000000000002,00000000000000000006,233,0
0000000000000000009a,0000000000000000000e,00000000000000000016,232,0
0000000000000000000m,0000000000000000001j,00000000000000000012,203,0
00000000000000000069,0000000000000000001c,0000000000000000001s,196,0
00000000000000000095,0000000000000000000x,00000000000000000018,191,0
0000000000000000001w,0000000000000000000t,00000000000000000005,214,0
0000000000000000005f,00000000000000000001,0000000000000000000z,216,0
0000000000000000000p,00000000000000000007,00000000000000000017,230,0
00000000000000000094,0000000000000000001d,00000000000000000003,227,0
0000000000000000004p,00000000000000000014,0000000000000000000l,206,0
0000000000000000009y,00000000000000000015,0000000000000000001a,210,0
0000000000000000006b,0000000000000000000o,0000000000000000000j,188,0
0000000000000000002c,0000000000000000001f,0000000000000000000w,236,0
0000000000000000004m,0000000000000000001i,0000000000000000000m,197,0
0000000000000000007s,0000000000000000000k,0000000000000000001h,198,0
00000000000000000061,00000000000000000013,0000000000000000001g,205,0
000000000000000000ar,00000000000000000019,0000000000000000001p,193,0
0000000000000000007t,0000000000000000000c,0000000000000000000n,211,0
0000000000000000006r,0000000000000000000r,0000000000000000001o,195,0
0000000000000000007c,0000000000000000000a,0000000000000000000g,184,0
00000000000000000017,00000000000000000006,0000000000000000000b,208,0
00000000000000000031,00000000000000000016,0000000000000000000y,189,0
0000000000000000000r,00000000000000000012,00000000000000000010,217,0
0000000000000000002i,00000000000000000018,0000000000000000001e,237,0
0000000000000000008y,00000000000000000005,0000000000000000001b,182,0
0000000000000000008c,0000000000000000000z,0000000000000000000q,194,0
0000000000000000006d,00000000000000000017,0000000000000000001q,235,0
00000000000000000003,00000000000000000003,0000000000000000000u,228,0
00000000000000000026,0000000000000000000l,00000000000000000008,213,0
0000000000000000000a,0000000000000000001a,0000000000000000001k,209,0
00000000000000000078,0000000000000000000j,0000000000000000000h,181,0
0000000000000000005e,0000000000000000000w,0000000000000000000i,187,0
00000000000000000099,0000000000000000000m,0000000000000000000p,229,0
0000000000000000002t,0000000000000000001h,0000000000000000000d,220,0
0000000000000000009l,0000000000000000001g,0000000000000000000v,221,0
0000000000000000003x,0000000000000000001p,0000000000000000000f,204,0
00000000000000000034,0000000000000000000n,00000000000000000004,231,0
00000000000000000011,0000000000000000001o,0000000000000000000s,234,0
0000000000000000008b,0000000000000000000g,0000000000000000001n,200,0
00000000000000000090,0000000000000000000b,00000000000000000009,219,0
0000000000000000009s,0000000000000000000y,0000000000000000001r,225,0
0000000000000000001z,00000000000000000010,00000000000000000011,192,0
00000000000000000063,0000000000000000001e,0000000000000000001l,207,0
00000000000000000027,0000000000000000001b,0000000000000000001u,190,0
00000000000000000010,0000000000000000000q,0000000000000000001m,186,0
0000000000000000003c,0000000000000000001q,00000000000000000002,222,0
0000000000000000002l,0000000000000000000u,0000000000000000000e,218,0
0000000000000000008m,00000000000000000008,0000000000000000001j,224,0
0000000000000000005n,0000000000000000001k,0000000000000000001c,185,0
0000000000000000006h,0000000000000000000h,0000000000000000000x,215,0
00000000000000000004,0000000000000000000i,0000000000000000000t,223,0
0000000000000000002w,0000000000000000000p,00000000000000000001,183,0
0000000000000000009b,0000000000000000000d,00000000000000000007,201,0
0000000000000000003u,0000000000000000000v,0000000000000000001d,226,0
00000000000000000058,0000000000000000000f,00000000000000000014,199,0
00000000000000000053,00000000000000000004,00000000000000000015,212,0
0000000000000000003p,0000000000000000000s,0000000000000000000o,202,0
0000000000000000002z,0000000000000000001n,0000000000000000001t,233,0
00000000000000000084,00000000000000000009,0000000000000000001f,232,0
0000000000000000001c,0000000000000000001r,0000000000000000001i,203,0
0000000000000000006n,00000000000000000011,0000000000000000000k,196,0
0000000000000000004g,0000000000000000001l,00000000000000000013,191,0
0000000000000000003g,0000000000000000001m,00000000000000000019,214,0
0000000000000000005h,00000000000000000002,0000000000000000000c,216,0
00000000000000000025,0000000000000000000e,0000000000000000000r,230,0
0000000000000000007v,0000000000000000001j,0000000000000000000a,227,0
00000000000000000087,0000000000000000001c,00000000000000000006,206,0
0000000000000000006q,0000000000000000000x,00000000000000000016,210,0
0000000000000000006m,0000000000000000000t,00000000000000000012,188,0
0000000000000000003q,00000000000000000001,0000000000000000001s,236,0
0000000000000000004y,00000000000000000007,00000000000000000018,197,0
00000000000000000075,0000000000000000001d,00000000000000000005,198,0
00000000000000000054,00000000000000000014,0000000000000000000z,205,0
0000000000000000007p,00000000000000000015,00000000000000000017,193,0
0000000000000000003v,0000000000000000000o,00000000000000000003,211,0
0000000000000000003j,0000000000000000001f,0000000000000000000l,195,0
0000000000000000007n,0000000000000000001i,0000000000000000001a,184,0
0000000000000000002f,0000000000000000000k,0000000000000000000j,208,0
0000000000000000006s,00000000000000000013,0000000000000000000w,189,0
00000000000000000082,00000000000000000019,0000000000000000000m,217,0
00000000000000000086,0000000000000000000c,0000000000000000001h,237,0
00000000000000000073,0000000000000000000r,0000000000000000001g,182,0
0000000000000000009m,0000000000000000000a,0000000000000000001p,194,0
0000000000000000001h,00000000000000000006,0000000000000000000n,235,0
000000000000000000a9,00000000000000000016,0000000000000000001o,228,0
00000000000000000065,00000000000000000012,0000000000000000000g,213,0
0000000000000000001s,00000000000000000018,0000000000000000000b,209,0
0000000000000000008r,00000000000000000005,0000000000000000000y,181,0
0000000000000000003a,0000000000000000000z,00000000000000000010,187,0
00000000000000000015,00000000000000000017,0000000000000000001e,229,0
0000000000000000001l,00000000000000000003,0000000000000000001b,220,0
0000000000000000005a,0000000000000000000l,0000000000000000000q,221,0
00000000000000000089,0000000000000000001a,0000000000000000001q,204,0
0000000000000000007l,0000000000000000000j,0000000000000000000u,231,0
0000000000000000000z,0000000000000000000w,00000000000000000008,234,0
0000000000000000000x,0000000000000000000m,0000000000000000001k,200,0
00000000000000000032,0000000000000000001h,0000000000000000000h,219,0
00000000000000000038,0000000000000000001g,0000000000000000000i,225,0
0000000000000000002u,0000000000000000001p,0000000000000000000p,192,0
0000000000000000009g,0000000000000000000n,0000000000000000000d,207,0
0000000000000000003h,0000000000000000001o,0000000000000000000v,190,0
00000000000000000067,0000000000000000000g,0000000000000000000f,186,0
0000000000000000007a,0000000000000000000b,00000000000000000004,222,0
0000000000000000003i,0000000000000000000y,0000000000000000000s,218,0
0000000000000000006x,00000000000000000010,0000000000000000001n,224,0
00000000000000000024,0000000000000000001e,00000000000000000009,185,0
0000000000000000005q,0000000000000000001b,0000000000000000001r,215,0
0000000000000000008n,0000000000000000000q,00000000000000000011,223,0
0000000000000000000e,0000000000000000001q,0000000000000000001l,183,0
000000000000000000a4,0000000000000000000u,0000000000000000001u,201,0
000000000000000000an,00000000000000000008,0000000000000000001m,226,0
0000000000000000005z,0000000000000000001k,00000000000000000002,199,0
00000000000000000018,0000000000000000000h,0000000000000000000e,212,0
0000000000000000003r,0000000000000000000i,0000000000000000001j,202,0
0000000000000000003s,0000000000000000000p,0000000000000000001c,233,0
00000000000000000039,0000000000000000000d,0000000000000000000x,232,0
0000000000000000000f,0000000000000000000v,0000000000000000000t,203,0
000000000000000000au,0000000000000000000f,00000000000000000001,196,0
0000000000000000001e,00000000000000000004,00000000000000000007,191,0
00000000000000000083,0000000000000000000s,0000000000000000001d,214,0
0000000000000000000d,0000000000000000001n,00000000000000000014,216,0
0000000000000000009e,00000000000000000009,00000000000000000015,230,0
0000000000000000004o,0000000000000000001r,0000000000000000000o,227,0
00000000000000000098,00000000000000000011,0000000000000000001t,206,0
00000000000000000055,0000000000000000001l,0000000000000000001f,210,0
0000000000000000009v,0000000000000000001m,0000000000000000001i,188,0
00000000000000000045,00000000000000000002,0000000000000000000k,236,0
0000000000000000002e,0000000000000000000e,00000000000000000013,197,0
00000000000000000062,0000000000000000001j,00000000000000000019,198,0
0000000000000000001i,0000000000000000001c,0000000000000000000c,205,0
00000000000000000050,0000000000000000000x,0000000000000000000r,193,0
00000000000000000006,0000000000000000000t,0000000000000000000a,211,0
0000000000000000004c,00000000000000000001,00000000000000000006,195,0
0000000000000000000k,00000000000000000007,00000000000000000016,184,0
000000000000000000as,0000000000000000001d,00000000000000000012,208,0
0000000000000000004j,00000000000000000014,0000000000000000001s,189,0
0000000000000000005m,00000000000000000015,00000000000000000018,217,0
0000000000000000005r,0000000000000000000o,00000000000000000005,237,0
0000000000000000009d,0000000000000000001f,0000000000000000000z,182,0
0000000000000000007u,0000000000000000001i,00000000000000000017,194,0
0000000000000000007h,0000000000000000000k,00000000000000000003,235,0
00000000000000000068,00000000000000000013,0000000000000000000l,228,0
00000000000000000022,00000000000000000019,0000000000000000001a,213,0
0000000000000000000n,0000000000000000000c,0000000000000000000j,209,0
0000000000000000003y,0000000000000000000r,0000000000000000000w,181,0
0000000000000000003t,0000000000000000000a,0000000000000000000m,187,0
00000000000000000081,00000000000000000006,0000000000000000001h,229,0
0000000000000000004e,00000000000000000016,0000000000000000001g,220,0
00000000000000000020,00000000000000000012,0000000000000000001p,221,0
0000000000000000006o,00000000000000000018,0000000000000000000n,204,0
00000000000000000056,00000000000000000005,0000000000000000001o,231,0
000000000000000000ap,0000000000000000000z,0000000000000000000g,234,0
00000000000000000008,00000000000000000017,0000000000000000000b,200,0
0000000000000000005s,00000000000000000003,0000000000000000000y,219,0
000000000000000000a3,0000000000000000000l,00000000000000000010,225,0
0000000000000000009x,0000000000000000001a,0000000000000000001e,192,0
0000000000000000005l,0000000000000000000j,0000000000000000001b,207,0
00000000000000000051,0000000000000000000w,0000000000000000000q,190,0
0000000000000000007f,0000000000000000000m,0000000000000000001q,186,0
0000000000000000007o,0000000000000000001h,0000000000000000000u,222,0
00000000000000000035,0000000000000000001g,00000000000000000008,218,0
000000000000000000ag,0000000000000000001p,0000000000000000001k,224,0
000000000000000000a6,0000000000000000000n,0000000000000000000h,185,0
0000000000000000005v,0000000000000000001o,0000000000000000000i,215,0
000000000000000000a7,0000000000000000000g,0000000000000000000p,223,0
0000000000000000007e,0000000000000000000b,0000000000000000000d,183,0
0000000000000000005y,0000000000000000000y,0000000000000000000v,201,0
000000000000000000ah,00000000000000000010,0000000000000000000f,226,0
0000000000000000001d,0000000000000000001e,00000000000000000004,199,0
0000000000000000007d,0000000000000000001b,0000000000000000000s,212,0
0000000000000000002o,0000000000000000000q,0000000000000000001n,202,0
0000000000000000008w,0000000000000000001q,00000000000000000009,233,0
0000000000000000006w,0000000000000000000u,0000000000000000001r,232,0
0000000000000000004a,00000000000000000008,00000000000000000011,203,0
0000000000000000004x,0000000000000000001k,0000000000000000001l,196,0
0000000000000000005p,0000000000000000000h,0000000000000000001u,191,0
0000000000000000007x,0000000000000000000i,0000000000000000001m,214,0
0000000000000000009n,0000000000000000000p,00000000000000000002,216,0
0000000000000000007g,0000000000000000000d,0000000000000000000e,230,0
0000000000000000009w,0000000000000000000v,0000000000000000001j,227,0
0000000000000000004v,0000000000000000000f,0000000000000000001c,206,0
0000000000000000006v,00000000000000000004,0000000000000000000x,210,0
000000000000000000a8,0000000000000000000s,0000000000000000000t,188,0
0000000000000000007q,0000000000000000001n,00000000000000000001,236,0
0000000000000000004l,00000000000000000009,00000000000000000007,197,0
00000000000000000072,0000000000000000001r,0000000000000000001d,198,0
0000000000000000004u,00000000000000000011,00000000000000000014,205,0
00000000000000000049,0000000000000000001l,00000000000000000015,193,0
0000000000000000003z,0000000000000000001m,0000000000000000000o,211,0
0000000000000000002y,00000000000000000002,0000000000000000001t,195,0
0000000000000000000h,0000000000000000000e,0000000000000000001f,184,0
0000000000000000003k,0000000000000000001j,0000000000000000001i,208,0
0000000000000000008d,0000000000000000001c,0000000000000000000k,189,0
00000000000000000059,0000000000000000000x,00000000000000000013,217,0
0000000000000000006k,0000000000000000000t,00000000000000000019,237,0
0000000000000000002a,00000000000000000001,0000000000000000000c,182,0
00000000000000000036,00000000000000000007,0000000000000000000r,194,0
000000000000000000ak,0000000000000000001d,0000000000000000000a,235,0
0000000000000000008l,00000000000000000014,00000000000000000006,228,0
0000000000000000000l,00000000000000000015,00000000000000000016,213,0
0000000000000000001y,0000000000000000000o,00000000000000000012,209,0
0000000000000000009p,0000000000000000001f,0000000000000000001s,181,0
0000000000000000008p,0000000000000000001i,00000000000000000018,187,0
0000000000000000001u,0000000000000000000k,00000000000000000005,229,0
00000000000000000064,00000000000000000013,0000000000000000000z,220,0
0000000000000000006g,00000000000000000019,00000000000000000017,221,0
0000000000000000007b,0000000000000000000c,00000000000000000003,204,0
0000000000000000005o,0000000000000000000r,0000000000000000000l,231,0
00000000000000000077,0000000000000000000a,0000000000000000001a,234,0
00000000000000000023,00000000000000000006,0000000000000000000j,200,0
0000000000000000006y,00000000000000000016,0000000000000000000w,219,0
0000000000000000009z,00000000000000000012,0000000000000000000m,225,0
00000000000000000071,00000000000000000018,0000000000000000001h,192,0
0000000000000000001t,00000000000000000005,0000000000000000001g,207,0
00000000000000000070,0000000000000000000z,0000000000000000001p,190,0
00000000000000000048,00000000000000000017,0000000000000000000n,186,0
0000000000000000000s,00000000000000000003,0000000000000000001o,222,0
0000000000000000005j,0000000000000000000l,0000000000000000000g,218,0
0000000000000000003l,0000000000000000001a,0000000000000000000b,224,0
00000000000000000093,0000000000000000000j,0000000000000000000y,185,0
00000000000000000029,0000000000000000000w,00000000000000000010,215,0
0000000000000000002g,0000000000000000000m,0000000000000000001e,223,0
0000000000000000007i,0000000000000000001h,0000000000000000001b,183,0
0000000000000000005d,0000000000000000001g,0000000000000000000q,201,0
0000000000000000008j,0000000000000000001p,0000000000000000001q,226,0
0000000000000000007k,0000000000000000000n,0000000000000000000u,199,0
00000000000000000009,0000000000000000001o,00000000000000000008,212,0
0000000000000000006i,0000000000000000000g,0000000000000000001k,202,0
0000000000000000000u,0000000000000000000b,0000000000000000000h,233,0
0000000000000000002s,0000000000000000000y,0000000000000000000i,232,0
0000000000000000008f,00000000000000000010,0000000000000000000p,203,0
00000000000000000001,0000000000000000001e,0000000000000000000d,196,0
0000000000000000000q,0000000000000000001b,0000000000000000000v,191,0
0000000000000000009c,0000000000000000000q,0000000000000000000f,214,0
00000000000000000033,0000000000000000001q,00000000000000000004,216,0
000000000000000000aa,0000000000000000000u,0000000000000000000s,230,0
00000000000000000037,00000000000000000008,0000000000000000001n,227,0
0000000000000000001b,0000000000000000001k,00000000000000000009,206,0
0000000000000000005x,0000000000000000000h,0000000000000000001r,210,0
0000000000000000008a,0000000000000000000i,00000000000000000011,188,0
0000000000000000004s,0000000000000000000p,0000000000000000001l,236,0
0000000000000000006l,0000000000000000000d,0000000000000000001u,197,0
00000000000000000030,0000000000000000000v,0000000000000000001m,198,0
000000000000000000a0,0000000000000000000f,00000000000000000002,205,0
0000000000000000007r,00000000000000000004,0000000000000000000e,193,0
0000000000000000005b,0000000000000000000s,0000000000000000001j,211,0
00000000000000000021,0000000000000000001n,0000000000000000001c,195,0
0000000000000000000c,00000000000000000009,0000000000000000000x,184,0
0000000000000000008o,0000000000000000001r,0000000000000000000t,208,0
00000000000000000014,00000000000000000011,00000000000000000001,189,0
0000000000000000000v,0000000000000000001l,00000000000000000007,217,0
0000000000000000008z,0000000000000000001m,0000000000000000001d,237,0
00000000000000000092,00000000000000000002,00000000000000000014,182,0
000000000000000000ab,0000000000000000000e,00000000000000000015,194,0
00000000000000000044,0000000000000000001j,0000000000000000000o,235,0
0000000000000000004d,0000000000000000001c,0000000000000000001t,228,0
0000000000000000001a,0000000000000000000x,0000000000000000001f,213,0
00000000000000000057,0000000000000000000t,0000000000000000001i,209,0
0000000000000000007z,00000000000000000001,0000000000000000000k,181,0
0000000000000000007w,00000000000000000007,00000000000000000013,187,0
0000000000000000008x,0000000000000000001d,00000000000000000019,229,0
0000000000000000007m,00000000000000000014,0000000000000000000c,220,0
0000000000000000001p,00000000000000000015,0000000000000000000r,221,0
0000000000000000006t,0000000000000000000o,0000000000000000000a,204,0
0000000000000000008s,0000000000000000001f,00000000000000000006,231,0
00000000000000000040,0000000000000000001i,00000000000000000016,234,0
000000000000000000ac,0000000000000000000k,00000000000000000012,200,0
0000000000000000006f,00000000000000000013,0000000000000000001s,219,0
0000000000000000000g,00000000000000000019,00000000000000000018,225,0
000000000000000000a2,0000000000000000000c,00000000000000000005,192,0
00000000000000000097,0000000000000000000r,0000000000000000000z,207,0
0000000000000000006a,0000000000000000000a,00000000000000000017,190,0
000000000000000000al,00000000000000000006,00000000000000000003,186,0
00000000000000000079,00000000000000000016,0000000000000000000l,222,0
0000000000000000000t,00000000000000000012,0000000000000000001a,218,0
0000000000000000004f,00000000000000000018,0000000000000000000j,224,0
0000000000000000002q,00000000000000000005,0000000000000000000w,185,0
0000000000000000002d,0000000000000000000z,0000000000000000000m,215,0
0000000000000000005c,00000000000000000017,0000000000000000001h,223,0
0000000000000000008k,00000000000000000003,0000000000000000001g,183,0
0000000000000000009u,0000000000000000000l,0000000000000000001p,201,0
0000000000000000003f,0000000000000000001a,0000000000000000000n,226,0
0000000000000000004r,0000000000000000000j,0000000000000000001o,199,0
0000000000000000002x,0000000000000000000w,0000000000000000000g,212,0
0000000000000000009q,0000000000000000000m,0000000000000000000b,202,0
0000000000000000000j,0000000000000000001h,0000000000000000000y,233,0
0000000000000000002r,0000000000000000001g,00000000000000000010,232,0
00000000000000000096,0000000000000000001p,0000000000000000001e,203,0
0000000000000000002j,0000000000000000000n,0000000000000000001b,196,0
0000000000000000009o,0000000000000000001o,0000000000000000000q,191,0
00000000000000000047,0000000000000000000g,0000000000000000001q,214,0
0000000000000000004n,0000000000000000000b,0000000000000000000u,216,0
0000000000000000008i,0000000000000000000y,00000000000000000008,230,0
0000000000000000000b,00000000000000000010,0000000000000000001k,227,0
0000000000000000007y,0000000000000000001e,0000000000000000000h,206,0
000000000000000000ad,0000000000000000001b,0000000000000000000i,210,0
000000000000000000af,0000000000000000000q,0000000000000000000p,188,0
0000000000000000006p,0000000000000000001q,0000000000000000000d,236,0
0000000000000000005w,0000000000000000000u,0000000000000000000v,197,0
0000000000000000000y,00000000000000000008,0000000000000000000f,198,0
00000000000000000074,0000000000000000001k,00000000000000000004,205,0
00000000000000000091,0000000000000000000h,0000000000000000000s,193,0
000000000000000000ai,0000000000000000000i,0000000000000000001n,211,0
0000000000000000006z,0000000000000000000p,00000000000000000009,195,0
0000000000000000004k,0000000000000000000d,0000000000000000001r,184,0
0000000000000000006c,0000000000000000000v,00000000000000000011,208,0
0000000000000000004z,0000000000000000000f,0000000000000000001l,189,0
00000000000000000016,00000000000000000004,0000000000000000001u,217,0
0000000000000000002b,0000000000000000000s,0000000000000000001m,237,0
0000000000000000003w,0000000000000000001n,00000000000000000002,182,0
0000000000000000003o,00000000000000000009,0000000000000000000e,194,0
0000000000000000009h,0000000000000000001r,0000000000000000001j,235,0
0000000000000000009r,00000000000000000011,0000000000000000001c,228,0
00000000000000000019,0000000000000000001l,0000000000000000000x,213,0
0000000000000000004h,0000000000000000001m,0000000000000000000t,209,0
00000000000000000046,00000000000000000002,00000000000000000001,181,0
00000000000000000013,0000000000000000000e,00000000000000000007,187,0
00000000000000000005,0000000000000000001j,0000000000000000001d,229,0
0000000000000000003m,0000000000000000001c,00000000000000000014,220,0
0000000000000000009t,0000000000000000000x,00000000000000000015,221,0
0000000000000000002p,0000000000000000000t,0000000000000000000o,204,0
00000000000000000085,00000000000000000001,0000000000000000001t,231,0
0000000000000000008g,00000000000000000007,0000000000000000001f,234,0
0000000000000000006j,0000000000000000001d,0000000000000000001i,200,0
0000000000000000001k,00000000000000000014,0000000000000000000k,219,0
00000000000000000076,00000000000000000015,00000000000000000013,225,0
0000000000000000004i,0000000000000000000o,00000000000000000019,192,0
0000000000000000004w,0000000000000000001f,0000000000000000000c,207,0
000000000000000000aq,0000000000000000001i,0000000000000000000r,190,0
000000000000000000a5,0000000000000000000k,0000000000000000000a,186,0
0000000000000000000i,00000000000000000013,00000000000000000006,222,0
0000000000000000001o,00000000000000000019,00000000000000000016,218,0
0000000000000000005k,0000000000000000000c,00000000000000000012,224,0
0000000000000000004b,0000000000000000000r,0000000000000000001s,185,0
00000000000000000002,0000000000000000000a,00000000000000000018,215,0
0000000000000000001g,00000000000000000006,00000000000000000005,223,0
0000000000000000009j,00000000000000000016,0000000000000000000z,183,0
0000000000000000008v,00000000000000000012,00000000000000000017,201,0
00000000000000000066,00000000000000000018,00000000000000000003,226,0
0000000000000000001x,00000000000000000005,0000000000000000000l,199,0
0000000000000000006e,0000000000000000000z,0000000000000000001a,212,0
0000000000000000002m,00000000000000000017,0000000000000000000j,202,0
000000000000000000a1,00000000000000000003,0000000000000000000w,233,0
0000000000000000008h,0000000000000000000l,0000000000000000000m,232,0
0000000000000000009k,0000000000000000001a,0000000000000000001h,203,0
00000000000000000060,0000000000000000000j,0000000000000000001g,196,0
000000000000000000am,0000000000000000000w,0000000000000000001p,191,0
00000000000000000042,0000000000000000000m,0000000000000000000n,214,0
0000000000000000005t,0000000000000000001h,0000000000000000001o,216,0
000000000000000000at,0000000000000000001g,0000000000000000000g,230,0
0000000000000000000o,0000000000000000001p,0000000000000000000b,227,0
00000000000000000028,0000000000000000000n,0000000000000000000y,206,0
0000000000000000001q,0000000000000000001o,00000000000000000010,210,0
0000000000000000009f,0000000000000000000g,0000000000000000001e,188,0
0000000000000000003d,0000000000000000000b,0000000000000000001b,236,0
0000000000000000003b,0000000000000000000y,0000000000000000000q,197,0
0000000000000000001v,00000000000000000010,0000000000000000001q,198,0
0000000000000000002h,0000000000000000001e,0000000000000000000u,205,0
00000000000000000088,0000000000000000001b,00000000000000000008,193,0
0000000000000000008q,0000000000000000000q,0000000000000000001k,211,0
0000000000000000002k,0000000000000000001q,0000000000000000000h,195,0
000000000000000000ae,0000000000000000000u,0000000000000000000i,184,0
0000000000000000003e,00000000000000000008,0000000000000000000p,208,0
00000000000000000041,0000000000000000001k,0000000000000000000d,189,0
00000000000000000043,0000000000000000000h,0000000000000000000v,217,0
00000000000000000080,0000000000000000000i,0000000000000000000f,237,0
0000000000000000004t,0000000000000000000p,00000000000000000004,182,0
0000000000000000000w,0000000000000000000d,0000000000000000000s,194,0
0000000000000000001n,0000000000000000000v,0000000000000000001n,235,0
0000000000000000002n,0000000000000000000f,00000000000000000009,228,0
0000000000000000001j,00000000000000000004,0000000000000000001r,213,0
0000000000000000001m,0000000000000000000s,00000000000000000011,209,0
0000000000000000008u,0000000000000000001n,0000000000000000001l,181,0
0000000000000000005g,00000000000000000009,0000000000000000001u,187,0
0000000000000000001f,0000000000000000001r,0000000000000000001m,229,0
0000000000000000008t,00000000000000000011,00000000000000000002,220,0
0000000000000000004q,0000000000000000001l,0000000000000000000e,221,0
000000000000000000ao,0000000000000000001m,0000000000000000001j,204,0
0000000000000000007j,00000000000000000002,0000000000000000001c,231,0
0000000000000000006u,0000000000000000000e,0000000000000000000x,234,0
0000000000000000009i,0000000000000000001j,0000000000000000000t,200,0
0000000000000000003n,0000000000000000001c,00000000000000000001,219,0
000000000000000000aj,0000000000000000000x,00000000000000000007,225,0
0000000000000000001r,0000000000000000000t,0000000000000000001d,192,0
0000000000000000005u,00000000000000000001,00000000000000000014,207,0
00000000000000000012,00000000000000000007,00000000000000000015,190,0
0000000000000000005i,0000000000000000001d,0000000000000000000o,186,0
0000000000000000002v,00000000000000000014,0000000000000000001t,222,0
00000000000000000007,00000000000000000015,0000000000000000001f,218,0
00000000000000000052,0000000000000000000o,0000000000000000001i,224,0
0000000000000000008e,0000000000000000001f,0000000000000000000k,185,0
0000000000000000009a,0000000000000000001i,00000000000000000013,215,0
0000000000000000000m,0000000000000000000k,00000000000000000019,223,0
00000000000000000069,00000000000000000013,0000000000000000000c,183,0
00000000000000000095,00000000000000000019,0000000000000000000r,201,0
0000000000000000001w,0000000000000000000c,0000000000000000000a,226,0
0000000000000000005f,0000000000000000000r,00000000000000000006,199,0
0000000000000000000p,0000000000000000000a,00000000000000000016,212,0
00000000000000000094,00000000000000000006,00000000000000000012,202,0
0000000000000000004p,00000000000000000016,0000000000000000001s,233,0
0000000000000000009y,00000000000000000012,00000000000000000018,232,0
0000000000000000006b,00000000000000000018,00000000000000000005,203,0
0000000000000000002c,00000000000000000005,0000000000000000000z,196,0
0000000000000000004m,0000000000000000000z,00000000000000000017,191,0
0000000000000000007s,00000000000000000017,00000000000000000003,214,0
00000000000000000061,00000000000000000003,0000000000000000000l,216,0
000000000000000000ar,0000000000000000000l,0000000000000000001a,230,0
0000000000000000007t,0000000000000000001a,0000000000000000000j,227,0
0000000000000000006r,0000000000000000000j,0000000000000000000w,206,0
0000000000000000007c,0000000000000000000w,0000000000000000000m,210,0
00000000000000000017,0000000000000000000m,0000000000000000001h,188,0
00000000000000000031,0000000000000000001h,0000000000000000001g,236,0
0000000000000000000r,0000000000000000001g,0000000000000000001p,197,0
0000000000000000002i,0000000000000000001p,0000000000000000000n,198,0
0000000000000000008y,0000000000000000000n,0000000000000000001o,205,0
0000000000000000008c,0000000000000000001o,0000000000000000000g,193,0
0000000000000000006d,0000000000000000000g,0000000000000000000b,211,0
00000000000000000003,0000000000000000000b,0000000000000000000y,195,0
00000000000000000026,0000000000000000000y,00000000000000000010,184,0
0000000000000000000a,00000000000000000010,0000000000000000001e,208,0
00000000000000000078,0000000000000000001e,0000000000000000001b,189,0
0000000000000000005e,0000000000000000001b,0000000000000000000q,217,0
00000000000000000099,0000000000000000000q,0000000000000000001q,237,0
0000000000000000002t,0000000000000000001q,0000000000000000000u,182,0
0000000000000000009l,0000000000000000000u,00000000000000000008,194,0
0000000000000000003x,00000000000000000008,0000000000000000001k,235,0
00000000000000000034,0000000000000000001k,0000000000000000000h,228,0
00000000000000000011,0000000000000000000h,0000000000000000000i,213,0
0000000000000000008b,0000000000000000000i,0000000000000000000p,209,0
00000000000000000090,0000000000000000000p,0000000000000000000d,181,0
0000000000000000009s,0000000000000000000d,0000000000000000000v,187,0
0000000000000000001z,0000000000000000000v,0000000000000000000f,229,0
00000000000000000063,0000000000000000000f,00000000000000000004,220,0
00000000000000000027,00000000000000000004,0000000000000000000s,221,0
00000000000000000010,0000000000000000000s,0000000000000000001n,204,0
0000000000000000003c,0000000000000000001n,00000000000000000009,231,0
0000000000000000002l,00000000000000000009,0000000000000000001r,234,0
0000000000000000008m,0000000000000000001r,00000000000000000011,200,0
0000000000000000005n,00000000000000000011,0000000000000000001l,219,0
0000000000000000006h,0000000000000000001l,0000000000000000001u,225,0
00000000000000000004,0000000000000000001m,0000000000000000001m,192,0
0000000000000000002w,00000000000000000002,00000000000000000002,207,0
0000000000000000009b,0000000000000000000e,0000000000000000000e,190,0
0000000000000000003u,0000000000000000001j,0000000000000000001j,186,0
00000000000000000058,0000000000000000001c,0000000000000000001c,222,0
00000000000000000053,0000000000000000000x,0000000000000000000x,218,0
0000000000000000003p,0000000000000000000t,0000000000000000000t,224,0
0000000000000000002z,00000000000000000001,00000000000000000001,185,0
00000000000000000084,00000000000000000007,00000000000000000007,215,0
0000000000000000001c,0000000000000000001d,0000000000000000001d,223,0
0000000000000000006n,00000000000000000014,00000000000000000014,183,0
