stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
0000000000000000026s,00000000000000000032,000000000000000000qx,0000000000000000002a,1966,2872,00000000000000000007,00000000000000000002,1,0000000000000000001o,,1
000000000000000001wk,000000000000000000ne,000000000000000000ka,000000000000000000xu,2129,439,0000000000000000000c,00000000000000000003,3,000000000000000000fb,,3
000000000000000000mg,000000000000000000jj,000000000000000001dw,000000000000000001ed,347,419,0000000000000000000a,00000000000000000001,7,0000000000000000005k,,7
000000000000000000ix,00000000000000000038,000000000000000001h5,000000000000000001a8,72,2725,00000000000000000006,00000000000000000002,4,0000000000000000004b,,4
00000000000000000047,000000000000000000k3,000000000000000000nw,0000000000000000018f,1928,663,00000000000000000005,00000000000000000003,8,000000000000000000dl,,8
000000000000000000ew,000000000000000000ho,000000000000000000jl,00000000000000000106,1355,1028,00000000000000000003,00000000000000000001,6,000000000000000000gu,,6
0000000000000000018j,000000000000000000aw,0000000000000000017j,000000000000000000u1,1023,610,0000000000000000000b,00000000000000000002,2,000000000000000000h9,,2
000000000000000001qc,0000000000000000002u,000000000000000000pc,00000000000000000095,664,1926,00000000000000000008,00000000000000000003,5,00000000000000000002,,5
000000000000000001s1,000000000000000000hm,0000000000000000010y,00000000000000000138,665,2089,00000000000000000004,00000000000000000001,0,0000000000000000001g,,0
000000000000000000cd,0000000000000000009g,000000000000000000at,000000000000000001c7,2126,307,00000000000000000009,00000000000000000002,1,0000000000000000009j,,1
000000000000000002vm,000000000000000000lc,00000000000000000147,000000000000000000fw,950,32,00000000000000000002,00000000000000000003,3,000000000000000000io,,3
0000000000000000006g,000000000000000000m5,000000000000000000aj,000000000000000000tt,2201,1888,00000000000000000001,00000000000000000001,7,0000000000000000008v,,7
000000000000000002u9,000000000000000000f2,000000000000000001a0,000000000000000000vv,51,1315,00000000000000000007,00000000000000000002,4,00000000000000000066,,4
000000000000000000za,0000000000000000003h,000000000000000000e0,000000000000000000ng,689,983,0000000000000000000c,00000000000000000003,8,0000000000000000001x,,8
000000000000000002u2,00000000000000000067,000000000000000000kf,000000000000000000vb,1065,624,0000000000000000000a,00000000000000000001,6,0000000000000000006e,,6
0000000000000000006w,000000000000000000kx,0000000000000000008q,0000000000000000009j,473,625,00000000000000000006,00000000000000000002,2,0000000000000000002m,,2
0000000000000000022m,000000000000000000bb,000000000000000001l9,00000000000000000067,1193,2086,00000000000000000005,00000000000000000003,5,000000000000000000bu,,5
000000000000000002n8,000000000000000000do,00000000000000000163,0000000000000000010b,826,910,00000000000000000003,00000000000000000001,0,000000000000000000bf,,0
000000000000000001mo,000000000000000000j0,0000000000000000000q,000000000000000000jn,2860,2161,0000000000000000000b,00000000000000000002,1,000000000000000000gk,,1
00000000000000000035,000000000000000000hj,0000000000000000016m,000000000000000001at,1721,11,00000000000000000008,00000000000000000003,3,000000000000000000a1,,3
000000000000000002dk,0000000000000000007a,000000000000000000cb,0000000000000000012f,639,649,00000000000000000004,00000000000000000001,7,0000000000000000008h,,7
0000000000000000018a,000000000000000000l2,000000000000000000rx,0000000000000000016t,2025,1025,00000000000000000009,00000000000000000002,4,0000000000000000009k,,4
000000000000000001t2,000000000000000000ex,00000000000000000161,000000000000000000ns,2182,433,00000000000000000002,00000000000000000003,8,000000000000000000d6,,8
000000000000000000w4,000000000000000000nh,000000000000000000tj,000000000000000000d1,1127,1153,00000000000000000001,00000000000000000001,6,00000000000000000060,,6
000000000000000000xy,000000000000000000lp,000000000000000000e3,00000000000000000148,1241,786,00000000000000000007,00000000000000000002,2,000000000000000000fv,,2
000000000000000001kx,0000000000000000003i,000000000000000000cc,000000000000000000la,850,2820,0000000000000000000c,00000000000000000003,5,000000000000000000fi,,5
000000000000000000mf,0000000000000000006x,000000000000000000c3,0000000000000000007f,662,1681,0000000000000000000a,00000000000000000001,0,000000000000000000am,,0
0000000000000000000i,000000000000000000bo,000000000000000000cx,000000000000000000l6,1596,599,00000000000000000006,00000000000000000002,1,00000000000000000042,,1
000000000000000000ti,000000000000000000n2,0000000000000000013k,000000000000000000ij,1781,1985,00000000000000000005,00000000000000000003,3,0000000000000000005t,,3
0000000000000000020o,000000000000000000av,000000000000000001hl,0000000000000000005n,2689,2142,00000000000000000003,00000000000000000001,7,000000000000000000at,,7
000000000000000001zw,00000000000000000024,00000000000000000048,000000000000000000jt,1294,1087,0000000000000000000b,00000000000000000002,4,0000000000000000000o,,4
000000000000000001zv,000000000000000000b0,000000000000000000dj,00000000000000000061,2162,1201,00000000000000000008,00000000000000000003,8,000000000000000000hc,,8
000000000000000001y8,0000000000000000005q,000000000000000000cz,000000000000000000qe,1556,810,00000000000000000004,00000000000000000001,6,00000000000000000028,,6
000000000000000000k6,0000000000000000008n,000000000000000000ui,000000000000000000f2,361,622,00000000000000000009,00000000000000000002,2,0000000000000000001q,,2
0000000000000000025y,0000000000000000000e,000000000000000001h1,000000000000000000bl,583,1556,00000000000000000002,00000000000000000003,5,000000000000000000gr,,5
000000000000000000nq,000000000000000000a4,000000000000000000g5,000000000000000000fm,2056,1741,00000000000000000001,00000000000000000001,0,000000000000000000f3,,0
0000000000000000009r,000000000000000000an,000000000000000000t3,0000000000000000017a,2829,2649,00000000000000000007,00000000000000000002,1,000000000000000000hy,,1
000000000000000000jb,000000000000000000gs,000000000000000001c3,00000000000000000198,1759,1254,0000000000000000000c,00000000000000000003,3,000000000000000000i4,,3
000000000000000000r5,000000000000000000ft,000000000000000001l7,000000000000000000qg,1391,2122,0000000000000000000a,00000000000000000001,7,0000000000000000009f,,7
000000000000000000bz,000000000000000000ik,0000000000000000012t,0000000000000000018b,1927,1516,00000000000000000006,00000000000000000002,4,0000000000000000003d,,4
000000000000000000u8,0000000000000000005z,000000000000000001ko,000000000000000000a0,1296,321,00000000000000000005,00000000000000000003,8,0000000000000000003b,,8
000000000000000001f5,000000000000000000f5,0000000000000000007o,000000000000000000y2,1541,543,00000000000000000003,00000000000000000001,6,0000000000000000001v,,6
000000000000000002mh,00000000000000000018,0000000000000000002c,000000000000000001bx,1367,2016,0000000000000000000b,00000000000000000002,2,0000000000000000002h,,2
000000000000000000ef,0000000000000000003r,000000000000000000v9,000000000000000001bd,144,2789,00000000000000000008,00000000000000000003,5,00000000000000000088,,5
000000000000000000go,000000000000000000df,0000000000000000019i,000000000000000000el,1812,1719,00000000000000000004,00000000000000000001,0,000000000000000000hl,,0
000000000000000000xe,000000000000000000ci,000000000000000001hc,000000000000000000qi,2317,1351,00000000000000000009,00000000000000000002,1,0000000000000000008q,,1
000000000000000000o5,000000000000000000gp,000000000000000001f9,000000000000000000w9,733,1887,00000000000000000002,00000000000000000003,3,0000000000000000002k,,3
000000000000000000yc,000000000000000000dn,00000000000000000022,000000000000000001ci,899,1256,00000000000000000001,00000000000000000001,7,000000000000000000ae,,7
0000000000000000027v,000000000000000000ia,000000000000000000qh,000000000000000000ow,686,1501,00000000000000000007,00000000000000000002,4,000000000000000000hv,,4
000000000000000000ob,000000000000000000nk,00000000000000000143,000000000000000000nx,2068,1327,0000000000000000000c,00000000000000000003,8,000000000000000000fy,,8
00000000000000000186,000000000000000000nv,000000000000000000kj,000000000000000000l8,1816,104,0000000000000000000a,00000000000000000001,6,000000000000000000fs,,6
000000000000000002w3,0000000000000000003s,000000000000000000ic,000000000000000000ad,2898,1772,00000000000000000006,00000000000000000002,2,000000000000000000hu,,2
000000000000000000pj,000000000000000000e5,0000000000000000014i,0000000000000000003j,1780,2277,00000000000000000005,00000000000000000003,5,000000000000000000f8,,5
000000000000000000ze,00000000000000000039,000000000000000001cl,000000000000000001df,2630,693,00000000000000000003,00000000000000000001,0,0000000000000000003e,,0
000000000000000001b1,0000000000000000000f,000000000000000000dq,000000000000000001bc,2745,859,0000000000000000000b,00000000000000000002,1,00000000000000000041,,1
000000000000000002n5,000000000000000000au,00000000000000000053,000000000000000000cy,1623,646,00000000000000000008,00000000000000000003,3,00000000000000000043,,3
000000000000000001hr,0000000000000000001e,000000000000000000ly,000000000000000000s4,1900,2028,00000000000000000004,00000000000000000001,7,000000000000000000dm,,7
000000000000000000sg,00000000000000000083,000000000000000001j6,0000000000000000008k,171,1776,00000000000000000009,00000000000000000002,4,000000000000000000hk,,4
000000000000000000ae,000000000000000000dz,000000000000000001jv,0000000000000000012v,510,2858,00000000000000000002,00000000000000000003,8,00000000000000000080,,8
000000000000000001l0,000000000000000000i8,0000000000000000009g,000000000000000000bj,648,1740,00000000000000000001,00000000000000000001,6,000000000000000000bt,,6
000000000000000000rc,000000000000000000e1,0000000000000000001a,0000000000000000001o,1988,2590,00000000000000000007,00000000000000000002,2,0000000000000000004t,,2
0000000000000000028u,0000000000000000000d,0000000000000000000e,0000000000000000004f,1035,2705,0000000000000000000c,00000000000000000003,5,000000000000000000cu,,5
0000000000000000017n,0000000000000000009e,000000000000000000my,000000000000000000wi,1213,1583,0000000000000000000a,00000000000000000001,0,000000000000000000er,,0
0000000000000000020y,000000000000000000jw,000000000000000000p1,00000000000000000083,397,1860,00000000000000000006,00000000000000000002,1,000000000000000000j5,,1
0000000000000000013v,000000000000000000cm,000000000000000000ox,000000000000000001c2,1089,131,00000000000000000005,00000000000000000003,3,000000000000000000h3,,3
000000000000000001ce,000000000000000000jl,0000000000000000007l,000000000000000000in,1889,470,00000000000000000003,00000000000000000001,7,0000000000000000000w,,7
00000000000000000238,0000000000000000004o,000000000000000000oc,000000000000000001ax,1908,608,0000000000000000000b,00000000000000000002,4,000000000000000000cb,,4
00000000000000000105,00000000000000000098,0000000000000000019t,000000000000000000pb,175,1948,00000000000000000008,00000000000000000003,8,000000000000000000bn,,8
000000000000000000wk,000000000000000000fk,000000000000000000rw,0000000000000000007w,1998,995,00000000000000000004,00000000000000000001,6,000000000000000000ie,,6
000000000000000002ad,000000000000000000c2,0000000000000000008w,000000000000000000rt,1071,1173,00000000000000000009,00000000000000000002,2,0000000000000000001n,,2
0000000000000000024z,00000000000000000055,000000000000000000nk,000000000000000000fv,827,357,00000000000000000002,00000000000000000003,5,000000000000000000el,,5
000000000000000002lt,000000000000000000li,000000000000000000so,00000000000000000151,249,1049,00000000000000000001,00000000000000000001,0,000000000000000000et,,0
0000000000000000009s,000000000000000000fm,000000000000000000ni,000000000000000001c9,2364,1849,00000000000000000007,00000000000000000002,1,0000000000000000002n,,1
000000000000000000ky,000000000000000000di,00000000000000000174,000000000000000000e5,1144,1868,0000000000000000000c,00000000000000000003,3,000000000000000000ck,,3
0000000000000000026w,000000000000000000eo,0000000000000000015t,0000000000000000000a,376,135,0000000000000000000a,00000000000000000001,7,000000000000000000i5,,7
00000000000000000257,000000000000000000gz,0000000000000000018c,000000000000000000ge,1933,1958,00000000000000000006,00000000000000000002,4,000000000000000000dr,,4
000000000000000000me,000000000000000000kv,000000000000000001dr,000000000000000000cf,1650,1031,00000000000000000005,00000000000000000003,8,000000000000000000ht,,8
000000000000000002vi,0000000000000000009v,00000000000000000032,0000000000000000005f,530,787,00000000000000000003,00000000000000000001,6,000000000000000000ei,,6
000000000000000000vi,00000000000000000045,0000000000000000011t,0000000000000000015m,1554,209,0000000000000000000b,00000000000000000002,2,000000000000000000cn,,2
0000000000000000029g,000000000000000000nj,0000000000000000006r,000000000000000000or,1599,2324,00000000000000000008,00000000000000000003,5,000000000000000000cr,,5
0000000000000000027p,000000000000000000n5,000000000000000000ul,0000000000000000018e,1958,1104,00000000000000000004,00000000000000000001,0,000000000000000000eh,,0
00000000000000000003,000000000000000000d1,0000000000000000016b,000000000000000000h7,1929,336,00000000000000000009,00000000000000000002,1,000000000000000000bx,,1
0000000000000000004x,0000000000000000002e,0000000000000000016a,000000000000000000ip,1414,1893,00000000000000000002,00000000000000000003,3,0000000000000000001j,00000000000000000003,3
000000000000000000c4,00000000000000000062,000000000000000000mn,000000000000000000tv,1050,1610,00000000000000000001,00000000000000000001,7,000000000000000000bp,00000000000000000001,7
0000000000000000020g,000000000000000000hb,000000000000000000uh,000000000000000000vo,710,490,00000000000000000007,00000000000000000002,4,0000000000000000001m,00000000000000000002,4
000000000000000002wn,0000000000000000001i,00000000000000000097,0000000000000000009n,679,1514,0000000000000000000c,00000000000000000003,8,000000000000000000dv,00000000000000000003,8
000000000000000001mb,000000000000000000az,00000000000000000132,000000000000000000cr,2845,1559,0000000000000000000a,00000000000000000001,6,0000000000000000008u,00000000000000000001,6
000000000000000002wd,00000000000000000050,000000000000000000nz,000000000000000000pn,1851,1918,00000000000000000006,00000000000000000002,2,0000000000000000005g,00000000000000000002,2
0000000000000000015x,000000000000000000hw,000000000000000000oi,000000000000000000jw,1233,1889,00000000000000000005,00000000000000000003,5,0000000000000000001f,00000000000000000003,5
0000000000000000003d,000000000000000000go,000000000000000001jn,000000000000000000i5,378,1374,00000000000000000003,00000000000000000001,0,0000000000000000008t,00000000000000000001,0
000000000000000000p7,000000000000000000cx,0000000000000000014b,0000000000000000015s,336,1010,0000000000000000000b,00000000000000000002,1,0000000000000000004q,00000000000000000002,1
000000000000000002om,000000000000000000f1,000000000000000001ei,000000000000000001cz,330,670,00000000000000000008,00000000000000000003,3,000000000000000000ao,00000000000000000003,3
000000000000000000z8,000000000000000000cq,000000000000000000xi,000000000000000000c0,350,639,00000000000000000004,00000000000000000001,7,0000000000000000007j,00000000000000000001,7
000000000000000000mt,000000000000000000mh,000000000000000000up,000000000000000001aa,2680,2805,00000000000000000009,00000000000000000002,4,000000000000000000fr,00000000000000000002,4
000000000000000002pp,000000000000000000nq,00000000000000000042,000000000000000000hi,1326,1811,00000000000000000002,00000000000000000003,8,000000000000000000h4,00000000000000000003,8
0000000000000000022c,00000000000000000006,000000000000000000ei,0000000000000000015l,2683,1193,00000000000000000001,00000000000000000001,6,000000000000000000jo,00000000000000000001,6
000000000000000000rr,0000000000000000004c,000000000000000000ll,000000000000000000ed,2517,338,00000000000000000007,00000000000000000002,2,0000000000000000006u,00000000000000000002,2
0000000000000000002s,0000000000000000000k,000000000000000000fi,000000000000000000de,1485,296,0000000000000000000c,00000000000000000003,5,0000000000000000009i,00000000000000000003,5
000000000000000002q8,000000000000000000eg,000000000000000000sw,0000000000000000009d,2016,290,0000000000000000000a,00000000000000000001,0,0000000000000000003n,00000000000000000001,0
0000000000000000005q,000000000000000000b7,0000000000000000010m,0000000000000000017k,2837,310,00000000000000000006,00000000000000000002,1,000000000000000000aj,00000000000000000002,1
000000000000000001nn,000000000000000000as,0000000000000000004s,00000000000000000115,772,2640,00000000000000000005,00000000000000000003,3,0000000000000000001r,00000000000000000003,3
0000000000000000007d,000000000000000000ii,0000000000000000003x,000000000000000000ne,2307,1286,00000000000000000003,00000000000000000001,7,000000000000000000hh,00000000000000000001,7
000000000000000001el,0000000000000000004j,000000000000000000da,000000000000000000re,1839,2643,0000000000000000000b,00000000000000000002,4,0000000000000000005u,00000000000000000002,4
000000000000000002qk,0000000000000000005m,000000000000000000oa,000000000000000000ay,738,2477,00000000000000000008,00000000000000000003,8,000000000000000000bj,00000000000000000003,8
000000000000000001i6,0000000000000000005r,0000000000000000016j,000000000000000000ff,1194,1445,00000000000000000004,00000000000000000001,6,000000000000000000jg,00000000000000000001,6
000000000000000002h0,0000000000000000009d,0000000000000000007e,000000000000000000gs,1618,1976,00000000000000000009,00000000000000000002,2,00000000000000000012,00000000000000000002,2
000000000000000002me,000000000000000000j6,0000000000000000010e,000000000000000000ta,1400,2797,00000000000000000002,00000000000000000003,5,000000000000000000cv,00000000000000000003,5
0000000000000000009i,000000000000000000lv,000000000000000000nb,000000000000000001d7,224,732,00000000000000000001,00000000000000000001,0,0000000000000000005i,00000000000000000001,0
0000000000000000004k,0000000000000000007u,000000000000000001bv,000000000000000000ez,889,2267,00000000000000000007,00000000000000000002,1,0000000000000000002v,00000000000000000002,1
000000000000000000dh,0000000000000000007h,00000000000000000183,000000000000000001dg,96,1799,0000000000000000000c,00000000000000000003,3,000000000000000000ic,00000000000000000003,3
000000000000000001gz,00000000000000000068,000000000000000000df,0000000000000000005a,2529,698,0000000000000000000a,00000000000000000001,7,00000000000000000007,00000000000000000001,7
000000000000000001vo,000000000000000000ln,00000000000000000043,000000000000000000xf,790,1154,00000000000000000006,00000000000000000002,4,00000000000000000052,00000000000000000002,4
000000000000000002sq,00000000000000000022,0000000000000000011i,000000000000000000ps,1585,1578,00000000000000000005,00000000000000000003,8,000000000000000000jc,00000000000000000003,8
000000000000000002j3,000000000000000000g7,0000000000000000008f,000000000000000000uv,1132,1360,00000000000000000003,00000000000000000001,6,0000000000000000008e,00000000000000000001,6
000000000000000002kg,0000000000000000000n,000000000000000001m2,000000000000000000rk,2222,184,0000000000000000000b,00000000000000000002,2,0000000000000000009a,00000000000000000002,2
000000000000000002gu,000000000000000000gm,0000000000000000005l,000000000000000000kh,269,849,00000000000000000008,00000000000000000003,5,000000000000000000h0,00000000000000000003,5
0000000000000000020c,000000000000000000bh,000000000000000001fg,000000000000000000ck,2313,56,00000000000000000004,00000000000000000001,0,0000000000000000000m,00000000000000000001,0
000000000000000002q3,000000000000000000i0,000000000000000000ev,000000000000000000du,1320,2489,00000000000000000009,00000000000000000002,1,000000000000000000fw,00000000000000000002,1
00000000000000000267,000000000000000000jk,0000000000000000016w,0000000000000000008v,2605,750,00000000000000000002,00000000000000000003,3,00000000000000000069,00000000000000000003,3
000000000000000001o2,0000000000000000003y,000000000000000000sp,00000000000000000020,1270,1545,00000000000000000001,00000000000000000001,7,00000000000000000095,00000000000000000001,7
000000000000000000ia,000000000000000000ih,000000000000000000p5,000000000000000000cp,2561,1092,00000000000000000007,00000000000000000002,4,000000000000000000de,00000000000000000002,4
000000000000000001sf,0000000000000000003t,000000000000000000k7,0000000000000000009l,1651,2182,0000000000000000000c,00000000000000000003,8,000000000000000000bs,00000000000000000003,8
000000000000000000kn,000000000000000000ev,0000000000000000002f,0000000000000000009h,1505,229,0000000000000000000a,00000000000000000001,6,0000000000000000001w,00000000000000000001,6
0000000000000000012p,000000000000000000m1,000000000000000000n1,0000000000000000002x,1002,2273,00000000000000000006,00000000000000000002,2,000000000000000000fn,00000000000000000002,2
000000000000000001n7,000000000000000000c6,0000000000000000002l,000000000000000000xt,2422,1280,00000000000000000005,00000000000000000003,5,000000000000000000e8,00000000000000000003,5
0000000000000000026g,00000000000000000081,000000000000000000m0,000000000000000001cq,480,2565,00000000000000000003,00000000000000000001,0,0000000000000000005f,00000000000000000001,0
000000000000000002oe,000000000000000000cj,000000000000000000w3,00000000000000000130,609,1230,0000000000000000000b,00000000000000000002,1,0000000000000000000p,00000000000000000002,1
000000000000000000h9,000000000000000000hf,000000000000000001hf,000000000000000000bf,1012,2521,00000000000000000008,00000000000000000003,3,000000000000000000i2,00000000000000000003,3
00000000000000000059,0000000000000000004e,000000000000000000fj,000000000000000001bw,1206,1611,00000000000000000004,00000000000000000001,7,000000000000000000dh,00000000000000000001,7
000000000000000000vs,00000000000000000020,000000000000000000r9,0000000000000000019q,1459,1465,00000000000000000009,00000000000000000002,4,000000000000000000dy,00000000000000000002,4
000000000000000001nm,000000000000000000nz,000000000000000000qc,0000000000000000015q,2763,962,00000000000000000002,00000000000000000003,8,00000000000000000094,00000000000000000003,8
000000000000000001rq,0000000000000000006o,000000000000000000bc,0000000000000000015h,585,2382,00000000000000000001,00000000000000000001,6,000000000000000000co,00000000000000000001,6
000000000000000001aw,00000000000000000056,000000000000000001ib,000000000000000000cm,2174,440,00000000000000000007,00000000000000000002,2,000000000000000000e7,00000000000000000002,2
000000000000000001ej,000000000000000000m8,000000000000000000gj,0000000000000000015k,2247,569,0000000000000000000c,00000000000000000003,5,0000000000000000004p,00000000000000000003,5
000000000000000002dh,000000000000000000h8,00000000000000000069,0000000000000000019d,162,972,0000000000000000000a,00000000000000000001,0,0000000000000000009y,00000000000000000001,0
0000000000000000013d,000000000000000000ap,0000000000000000017v,000000000000000000dt,2693,1166,00000000000000000006,00000000000000000002,1,0000000000000000006b,00000000000000000002,1
000000000000000002qj,000000000000000000ba,000000000000000000ik,000000000000000000mx,1364,1419,00000000000000000005,00000000000000000003,3,0000000000000000002c,00000000000000000003,3
000000000000000001qm,000000000000000000cy,0000000000000000016l,000000000000000000tx,1625,2723,00000000000000000003,00000000000000000001,7,0000000000000000004m,00000000000000000001,7
0000000000000000028f,00000000000000000008,000000000000000000ao,00000000000000000134,2419,545,0000000000000000000b,00000000000000000002,4,0000000000000000007s,00000000000000000002,4
000000000000000000j2,0000000000000000005s,000000000000000000a9,0000000000000000011l,303,2134,00000000000000000008,00000000000000000003,8,00000000000000000061,00000000000000000003,8
000000000000000000ce,000000000000000000a3,000000000000000001ct,000000000000000000ut,2238,2207,00000000000000000004,00000000000000000001,6,000000000000000000gl,00000000000000000001,6
00000000000000000141,0000000000000000009x,000000000000000001f4,0000000000000000002b,1399,122,00000000000000000009,00000000000000000002,2,000000000000000000ar,00000000000000000002,2
0000000000000000020m,0000000000000000005l,000000000000000000fk,0000000000000000011y,165,2653,00000000000000000002,00000000000000000003,5,0000000000000000007t,00000000000000000003,5
000000000000000002aj,00000000000000000051,000000000000000001dp,000000000000000000ey,638,1324,00000000000000000001,00000000000000000001,0,0000000000000000006r,00000000000000000001,0
0000000000000000013a,000000000000000000im,00000000000000000158,000000000000000001bt,222,1585,00000000000000000007,00000000000000000002,1,0000000000000000007c,00000000000000000002,1
000000000000000002lm,0000000000000000007f,000000000000000000pd,0000000000000000014t,771,2379,0000000000000000000c,00000000000000000003,3,000000000000000000iy,00000000000000000003,3
0000000000000000024u,0000000000000000007o,000000000000000001e6,0000000000000000000c,2873,263,0000000000000000000a,00000000000000000001,7,000000000000000000g3,00000000000000000001,7
000000000000000002dm,00000000000000000035,0000000000000000003o,000000000000000000jo,1746,2198,00000000000000000006,00000000000000000002,4,00000000000000000017,00000000000000000002,4
000000000000000001bk,000000000000000000jt,000000000000000000tl,000000000000000001cg,624,1359,00000000000000000005,00000000000000000003,8,00000000000000000031,00000000000000000003,8
000000000000000000q2,000000000000000000ag,000000000000000001cx,000000000000000000bt,1523,125,00000000000000000003,00000000000000000001,6,0000000000000000000r,00000000000000000001,6
0000000000000000028g,000000000000000000jb,000000000000000000ys,000000000000000000dg,1694,598,0000000000000000000b,00000000000000000002,2,000000000000000000ji,00000000000000000002,2
000000000000000000kp,000000000000000000hn,000000000000000000r6,0000000000000000006i,245,182,00000000000000000008,00000000000000000003,5,0000000000000000002i,00000000000000000003,5
0000000000000000016k,000000000000000000a6,000000000000000001km,000000000000000000jd,2128,731,00000000000000000004,00000000000000000001,0,0000000000000000008y,00000000000000000001,0
00000000000000000091,000000000000000000c3,0000000000000000004e,000000000000000000uf,1421,2833,00000000000000000009,00000000000000000002,1,0000000000000000008c,00000000000000000002,1
000000000000000000eu,0000000000000000005v,00000000000000000187,000000000000000000yv,1463,1706,00000000000000000002,00000000000000000003,3,0000000000000000006d,00000000000000000003,3
00000000000000000159,000000000000000000c9,0000000000000000019x,0000000000000000009m,2272,584,00000000000000000001,00000000000000000001,7,000000000000000000bv,00000000000000000001,7
0000000000000000001l,000000000000000000a7,0000000000000000001w,000000000000000000b4,1637,1483,00000000000000000007,00000000000000000002,4,00000000000000000003,00000000000000000002,4
000000000000000002lf,000000000000000000ct,000000000000000000oe,0000000000000000013n,871,1654,0000000000000000000c,00000000000000000003,8,00000000000000000026,00000000000000000003,8
0000000000000000016c,000000000000000000o0,000000000000000001d3,000000000000000000mw,728,205,0000000000000000000a,00000000000000000001,6,0000000000000000000a,00000000000000000001,6
00000000000000000112,0000000000000000007e,000000000000000000na,000000000000000000tg,604,2088,00000000000000000006,00000000000000000002,2,00000000000000000078,00000000000000000002,2
000000000000000000ba,000000000000000000ny,0000000000000000010u,000000000000000000zu,1952,1381,00000000000000000005,00000000000000000003,5,000000000000000000jm,00000000000000000003,5
000000000000000001rv,0000000000000000005y,000000000000000001l4,00000000000000000120,2771,1423,00000000000000000003,00000000000000000001,0,0000000000000000005e,00000000000000000001,0
000000000000000000et,000000000000000000ef,000000000000000000xw,000000000000000000i8,1057,2232,0000000000000000000b,00000000000000000002,1,00000000000000000099,00000000000000000002,1
0000000000000000013m,000000000000000000ah,000000000000000001hn,000000000000000000bd,1104,1597,00000000000000000008,00000000000000000003,3,000000000000000000ga,00000000000000000003,3
000000000000000000c2,000000000000000000k1,000000000000000000h2,000000000000000000yt,2774,831,00000000000000000004,00000000000000000001,7,0000000000000000002t,00000000000000000001,7
000000000000000001nd,000000000000000000g8,0000000000000000001s,000000000000000000zt,1234,688,00000000000000000009,00000000000000000002,4,000000000000000000gw,00000000000000000002,4
000000000000000002uo,0000000000000000001d,0000000000000000013b,000000000000000000l0,437,564,00000000000000000002,00000000000000000003,8,000000000000000000ip,00000000000000000003,8
000000000000000000mh,0000000000000000007d,000000000000000001im,00000000000000000002,1031,1912,00000000000000000001,00000000000000000001,6,0000000000000000009l,00000000000000000001,6
000000000000000001gs,000000000000000000n8,000000000000000000yo,0000000000000000003a,202,2731,00000000000000000007,00000000000000000002,2,0000000000000000003x,00000000000000000002,2
000000000000000001k7,000000000000000000f7,000000000000000000yq,000000000000000000d3,774,1017,0000000000000000000c,00000000000000000003,5,000000000000000000hr,00000000000000000003,5
000000000000000000u4,0000000000000000002o,000000000000000001ek,000000000000000000ry,2778,1064,0000000000000000000a,00000000000000000001,0,000000000000000000d2,00000000000000000001,0
000000000000000000l9,000000000000000000da,000000000000000000rh,00000000000000000013,1470,2734,00000000000000000006,00000000000000000002,1,00000000000000000034,00000000000000000002,1
000000000000000000un,0000000000000000008w,0000000000000000008d,0000000000000000017p,2150,1194,00000000000000000005,00000000000000000003,3,00000000000000000011,00000000000000000003,3
000000000000000000n6,0000000000000000006w,0000000000000000000m,000000000000000001dk,1972,397,00000000000000000003,00000000000000000001,7,000000000000000000ec,00000000000000000001,7
000000000000000000v8,000000000000000000ay,00000000000000000102,000000000000000000ch,628,991,0000000000000000000b,00000000000000000002,4,0000000000000000008b,00000000000000000002,4
000000000000000002ek,0000000000000000004a,000000000000000001ky,000000000000000000ii,851,162,00000000000000000008,00000000000000000003,8,000000000000000000jr,00000000000000000003,8
000000000000000002va,0000000000000000004x,000000000000000000o2,000000000000000000td,1157,734,00000000000000000004,00000000000000000001,6,00000000000000000090,00000000000000000001,6
000000000000000002jv,000000000000000000fq,000000000000000000tf,000000000000000000xq,1252,2738,00000000000000000009,00000000000000000002,2,0000000000000000009s,00000000000000000002,2
000000000000000002sh,000000000000000000ge,000000000000000000bx,0000000000000000017t,1499,1430,00000000000000000002,00000000000000000003,5,0000000000000000001z,00000000000000000003,5
000000000000000002ig,0000000000000000005p,0000000000000000017o,00000000000000000104,844,2110,00000000000000000001,00000000000000000001,0,000000000000000000fx,00000000000000000001,0
000000000000000001ir,0000000000000000007x,0000000000000000004j,0000000000000000005z,2180,1932,00000000000000000007,00000000000000000002,1,00000000000000000063,00000000000000000002,1
000000000000000001gw,0000000000000000009n,000000000000000000xa,0000000000000000006c,2447,588,0000000000000000000c,00000000000000000003,3,000000000000000000i1,00000000000000000003,3
000000000000000001qr,000000000000000000dg,000000000000000000hl,00000000000000000194,1955,811,0000000000000000000a,00000000000000000001,7,00000000000000000027,00000000000000000001,7
000000000000000002gm,000000000000000000d8,000000000000000001hp,000000000000000001c8,1493,1117,00000000000000000006,00000000000000000002,4,00000000000000000010,00000000000000000002,4
000000000000000000k0,0000000000000000007g,00000000000000000190,0000000000000000019r,2613,1212,00000000000000000005,00000000000000000003,8,0000000000000000003c,00000000000000000003,8
000000000000000001w4,000000000000000000fh,000000000000000000yk,000000000000000000lz,1742,1459,00000000000000000003,00000000000000000001,6,0000000000000000002l,00000000000000000001,6
