stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000004m7,0000000000000000049v,000000000000000004f9,0000000000000000008v,8328,8913,0000000000000000000m,0000000000000000000f,13,000000000000000000y0,0000000000000000000f,13
000000000000000008pa,0000000000000000025u,000000000000000008nq,000000000000000005dt,5676,1758,0000000000000000001h,00000000000000000004,54,000000000000000001o7,00000000000000000004,54
00000000000000000j1t,0000000000000000040m,000000000000000009ix,000000000000000005op,4459,17738,0000000000000000001w,00000000000000000009,47,000000000000000002ka,00000000000000000009,47
000000000000000005n1,000000000000000003zb,000000000000000006cw,000000000000000008tq,10268,9117,00000000000000000020,00000000000000000002,32,000000000000000001dl,00000000000000000002,32
000000000000000005mc,0000000000000000037v,000000000000000006yu,0000000000000000066i,7434,6248,0000000000000000001g,0000000000000000000e,28,000000000000000000ir,0000000000000000000e,28
000000000000000004ep,000000000000000000at,000000000000000002wn,000000000000000003tu,9266,11971,0000000000000000001p,00000000000000000001,0,000000000000000002z2,00000000000000000001,0
00000000000000000bhw,0000000000000000029l,000000000000000008xv,000000000000000000lc,5635,532,0000000000000000000n,00000000000000000007,6,000000000000000001i2,00000000000000000007,6
000000000000000004e4,000000000000000002fw,0000000000000000032a,000000000000000008d5,7966,8856,0000000000000000001o,0000000000000000000k,48,000000000000000003nl,0000000000000000000k,48
00000000000000000cxa,000000000000000003jw,000000000000000008fg,000000000000000002qk,18075,15632,0000000000000000000g,0000000000000000000c,39,0000000000000000031b,0000000000000000000c,39
00000000000000000dk5,00000000000000000147,000000000000000002lf,000000000000000004hf,6290,18836,0000000000000000000b,0000000000000000000a,40,000000000000000001jo,0000000000000000000a,40
00000000000000000b17,0000000000000000043p,00000000000000000any,000000000000000004ss,12495,18628,00000000000000000025,00000000000000000006,23,000000000000000000t1,00000000000000000006,23
00000000000000000e6e,000000000000000002ou,000000000000000001nj,0000000000000000040b,14060,7841,0000000000000000000y,00000000000000000005,50,0000000000000000018t,00000000000000000005,50
00000000000000000hhc,0000000000000000049q,000000000000000004h0,000000000000000000dm,4391,10702,00000000000000000010,00000000000000000003,53,000000000000000000pq,00000000000000000003,53
00000000000000000bcr,000000000000000000aj,000000000000000001zy,000000000000000008br,4360,16494,0000000000000000001e,0000000000000000000j,19,000000000000000003jr,0000000000000000000j,19
000000000000000003lj,000000000000000001t7,000000000000000004kj,000000000000000008r4,11501,4452,0000000000000000001b,0000000000000000000g,38,000000000000000000w0,0000000000000000000g,38
00000000000000000gj0,0000000000000000038j,00000000000000000aio,000000000000000000xy,12228,19107,0000000000000000000q,0000000000000000000b,44,000000000000000000ur,0000000000000000000b,44
000000000000000002i8,000000000000000001zq,000000000000000000ix,000000000000000008ab,1911,4648,0000000000000000001q,00000000000000000008,11,000000000000000000lg,00000000000000000008,11
000000000000000007ue,000000000000000001q1,0000000000000000011o,0000000000000000017b,15714,17306,0000000000000000000u,0000000000000000000h,26,000000000000000001ao,0000000000000000000h,26
00000000000000000b5j,000000000000000001a0,0000000000000000080y,0000000000000000050t,4639,13293,00000000000000000008,0000000000000000000i,9,0000000000000000032w,0000000000000000000i,9
00000000000000000dah,000000000000000000e0,000000000000000007w7,000000000000000001bi,12965,16810,0000000000000000001k,0000000000000000000d,5,000000000000000003kd,0000000000000000000d,5
000000000000000008hq,000000000000000002gv,000000000000000003ng,0000000000000000026g,17033,11931,0000000000000000000h,0000000000000000000f,41,000000000000000001w2,0000000000000000000f,41
00000000000000000i7h,000000000000000001v3,0000000000000000011i,0000000000000000047j,12223,6123,0000000000000000000i,00000000000000000004,37,000000000000000003fo,00000000000000000004,37
000000000000000007y7,000000000000000001ub,000000000000000007yf,0000000000000000025a,13438,9219,0000000000000000000p,00000000000000000009,43,000000000000000001x2,00000000000000000009,43
00000000000000000b3m,000000000000000000kf,000000000000000006ss,000000000000000002ni,16974,4620,00000000000000000022,00000000000000000002,4,00000000000000000243,00000000000000000002,4
000000000000000005a3,000000000000000002kp,000000000000000006m3,000000000000000003kz,12141,18007,0000000000000000000d,0000000000000000000e,34,0000000000000000015d,0000000000000000000e,34
000000000000000008tb,0000000000000000008q,00000000000000000a2n,000000000000000003gv,9529,829,0000000000000000000v,00000000000000000001,42,000000000000000000b0,00000000000000000001,42
0000000000000000088c,000000000000000001r3,00000000000000000839,000000000000000005a9,4311,612,0000000000000000000f,00000000000000000007,2,000000000000000002l2,00000000000000000007,2
00000000000000000dsj,0000000000000000030a,000000000000000008i7,000000000000000001uy,1364,2457,00000000000000000004,0000000000000000000k,20,000000000000000002gr,0000000000000000000k,20
0000000000000000002o,0000000000000000027x,000000000000000007s0,000000000000000002wu,11238,9432,0000000000000000000s,0000000000000000000c,45,0000000000000000033m,0000000000000000000c,45
00000000000000000hxc,000000000000000001l9,000000000000000005pv,000000000000000004hv,9875,413,0000000000000000001n,0000000000000000000a,18,000000000000000002zm,0000000000000000000a,18
00000000000000000gyg,00000000000000000163,000000000000000003ow,000000000000000007sc,8240,13241,00000000000000000009,00000000000000000006,31,000000000000000001ay,00000000000000000006,31
00000000000000000dwx,0000000000000000000q,000000000000000008a3,000000000000000007u6,10434,4226,0000000000000000001r,00000000000000000005,21,00000000000000000154,00000000000000000005,21
0000000000000000072g,0000000000000000016m,000000000000000004vg,000000000000000005s3,15313,5041,00000000000000000011,00000000000000000003,52,000000000000000002wc,00000000000000000003,52
00000000000000000cum,000000000000000000cb,0000000000000000032z,000000000000000007do,15767,12268,0000000000000000001l,0000000000000000000j,51,0000000000000000014a,0000000000000000000j,51
000000000000000005ng,000000000000000000rx,000000000000000006wf,000000000000000006xk,5860,14066,0000000000000000001u,0000000000000000000g,22,0000000000000000030y,0000000000000000000g,22
000000000000000007m5,00000000000000000161,000000000000000002le,000000000000000008le,8438,3870,0000000000000000001m,0000000000000000000b,59,000000000000000000yd,0000000000000000000b,59
000000000000000002l3,000000000000000002db,00000000000000000ah8,000000000000000008qg,5758,9772,00000000000000000002,00000000000000000008,15,0000000000000000029i,00000000000000000008,15
000000000000000008fa,000000000000000000tj,00000000000000000aam,000000000000000005a5,11263,3521,0000000000000000000e,0000000000000000000h,10,000000000000000002az,0000000000000000000h,10
00000000000000000jc6,0000000000000000022b,000000000000000007d2,000000000000000008wt,15925,12707,00000000000000000028,0000000000000000000i,33,000000000000000000d6,0000000000000000000i,33
0000000000000000013e,000000000000000003zh,0000000000000000070n,000000000000000003yr,18224,2484,0000000000000000001j,0000000000000000000d,35,00000000000000000172,0000000000000000000d,35
00000000000000000hmt,000000000000000003hp,000000000000000000po,000000000000000007w9,436,1110,0000000000000000001x,0000000000000000000f,49,0000000000000000012j,0000000000000000000f,49
00000000000000000hpb,000000000000000000e3,000000000000000008vt,000000000000000002n8,11004,4090,00000000000000000027,00000000000000000004,46,000000000000000001dd,00000000000000000004,46
00000000000000000h3j,000000000000000002sz,0000000000000000090f,000000000000000000rk,12824,5342,0000000000000000001c,00000000000000000009,25,000000000000000003ol,00000000000000000009,25
000000000000000003ga,000000000000000003by,000000000000000003hx,000000000000000008e5,8657,5530,0000000000000000000x,00000000000000000002,29,00000000000000000137,00000000000000000002,29
000000000000000005ro,000000000000000003jf,000000000000000005sn,0000000000000000013y,3259,7495,0000000000000000000t,0000000000000000000e,7,000000000000000002gp,0000000000000000000e,7
0000000000000000071u,000000000000000000cc,000000000000000006f4,000000000000000007nc,11901,13736,00000000000000000001,00000000000000000001,55,000000000000000002h4,00000000000000000001,55
000000000000000008qq,000000000000000003gm,00000000000000000abo,0000000000000000013h,6806,10972,00000000000000000007,00000000000000000007,16,000000000000000001u2,00000000000000000007,16
000000000000000007vr,000000000000000003gs,000000000000000000li,000000000000000000zx,4313,11690,0000000000000000001d,0000000000000000000k,17,0000000000000000005o,0000000000000000000k,17
00000000000000000a9u,000000000000000003qm,000000000000000009zr,000000000000000004a8,16077,14578,00000000000000000014,0000000000000000000c,24,000000000000000001kd,0000000000000000000c,24
00000000000000000gw4,000000000000000004eu,000000000000000007s5,000000000000000007um,3836,12704,00000000000000000026,0000000000000000000a,12,000000000000000001xd,0000000000000000000a,12
00000000000000000c6j,000000000000000000c3,00000000000000000066,000000000000000006xx,18645,4458,00000000000000000015,00000000000000000006,30,00000000000000000216,00000000000000000006,30
00000000000000000fp0,000000000000000004cz,000000000000000000mq,0000000000000000074s,2315,8621,0000000000000000000o,00000000000000000005,14,000000000000000001ym,00000000000000000005,14
00000000000000000h2t,000000000000000002ga,0000000000000000030r,0000000000000000097b,16881,2028,0000000000000000001v,00000000000000000003,3,000000000000000001xu,00000000000000000003,3
00000000000000000i3g,000000000000000003rn,000000000000000000uq,000000000000000005xz,10297,11439,0000000000000000001t,0000000000000000000j,27,0000000000000000019e,0000000000000000000j,27
000000000000000001by,00000000000000000375,0000000000000000015n,000000000000000003tr,8569,16439,0000000000000000001f,0000000000000000000g,58,0000000000000000032i,0000000000000000000g,58
00000000000000000dn4,000000000000000003dv,000000000000000001sy,00000000000000000016,16004,4715,0000000000000000001i,0000000000000000000b,8,000000000000000003i5,0000000000000000000b,8
00000000000000000fmi,000000000000000000cx,000000000000000004y3,000000000000000007uc,11188,9829,00000000000000000023,00000000000000000008,36,000000000000000002to,00000000000000000008,36
0000000000000000009t,000000000000000003f6,00000000000000000a1o,000000000000000003rr,8928,8288,0000000000000000000k,0000000000000000000h,56,00000000000000000171,0000000000000000000h,56
000000000000000004pd,0000000000000000013k,0000000000000000030a,000000000000000002w4,1257,5636,00000000000000000013,0000000000000000000i,57,0000000000000000010w,0000000000000000000i,57
00000000000000000bx3,00000000000000000320,000000000000000000q7,000000000000000005e5,514,4419,0000000000000000001z,0000000000000000000d,1,000000000000000001y7,0000000000000000000d,1
000000000000000008gq,000000000000000002on,00000000000000000773,000000000000000006ki,14745,10228,00000000000000000019,0000000000000000000f,13,0000000000000000009a,0000000000000000000f,13
00000000000000000i23,000000000000000003y9,000000000000000007qy,000000000000000005bm,1042,7394,0000000000000000000c,00000000000000000004,54,000000000000000001f6,00000000000000000004,54
0000000000000000093p,000000000000000001hl,00000000000000000926,000000000000000002nd,7004,9226,00000000000000000024,00000000000000000009,47,000000000000000002oy,00000000000000000009,47
00000000000000000ho5,000000000000000002vq,000000000000000009jj,000000000000000005yv,1482,5595,0000000000000000000r,00000000000000000002,32,0000000000000000005c,00000000000000000002,32
000000000000000008j4,00000000000000000048,000000000000000000v3,000000000000000004o5,14653,7926,0000000000000000000a,0000000000000000000e,28,0000000000000000010p,0000000000000000000e,28
0000000000000000042i,000000000000000004gf,000000000000000002s7,000000000000000003v0,1716,18035,0000000000000000001y,00000000000000000001,0,000000000000000000pk,00000000000000000001,0
00000000000000000ego,000000000000000000dj,000000000000000000yq,000000000000000008fo,5620,6250,00000000000000000021,00000000000000000007,6,0000000000000000039x,00000000000000000007,6
0000000000000000018c,0000000000000000034w,000000000000000001x7,000000000000000001vu,10677,12455,00000000000000000006,0000000000000000000k,48,0000000000000000007s,0000000000000000000k,48
000000000000000009he,0000000000000000025n,0000000000000000025w,000000000000000006xy,2340,14020,00000000000000000016,0000000000000000000c,39,00000000000000000335,0000000000000000000c,39
000000000000000008m2,000000000000000003p5,000000000000000006ky,000000000000000008pv,18165,4351,00000000000000000012,0000000000000000000a,40,000000000000000001vq,0000000000000000000a,40
000000000000000000v7,000000000000000001zz,000000000000000000o0,000000000000000009dy,9630,4320,0000000000000000001s,00000000000000000006,23,000000000000000002w0,00000000000000000006,23
000000000000000004r8,0000000000000000024s,0000000000000000070a,000000000000000002wp,11952,11461,00000000000000000018,00000000000000000005,50,000000000000000000km,00000000000000000005,50
0000000000000000013b,000000000000000002ac,00000000000000000856,000000000000000009bb,12568,12188,00000000000000000005,00000000000000000003,53,000000000000000002w6,00000000000000000003,53
00000000000000000i5f,000000000000000003o5,000000000000000007hq,000000000000000003qd,3276,1871,0000000000000000000z,0000000000000000000j,19,000000000000000000ug,0000000000000000000j,19
00000000000000000ab0,000000000000000000cz,000000000000000001zt,000000000000000003et,7459,15674,00000000000000000017,0000000000000000000g,38,000000000000000003ke,0000000000000000000g,38
00000000000000000arc,000000000000000003gt,000000000000000009ui,000000000000000002u5,3531,4599,00000000000000000003,0000000000000000000b,44,000000000000000001xp,0000000000000000000b,44
000000000000000002um,000000000000000003s9,000000000000000008tp,000000000000000007gz,15872,12925,0000000000000000000l,00000000000000000008,11,000000000000000001h8,00000000000000000008,11
0000000000000000003g,000000000000000001tn,000000000000000006ik,00000000000000000108,5132,16993,0000000000000000001a,0000000000000000000h,26,000000000000000002af,0000000000000000000h,26
00000000000000000e69,000000000000000000ui,000000000000000004dj,00000000000000000805,13147,12183,0000000000000000000j,0000000000000000000i,9,000000000000000000p3,0000000000000000000i,9
00000000000000000h6q,000000000000000003no,00000000000000000501,000000000000000007v3,2036,13398,0000000000000000000w,0000000000000000000d,5,000000000000000002i2,0000000000000000000d,5
00000000000000000bvw,0000000000000000048l,000000000000000001in,00000000000000000618,10182,16934,0000000000000000000m,0000000000000000000f,41,000000000000000000vt,0000000000000000000f,41
00000000000000000ap0,000000000000000002zb,0000000000000000019k,000000000000000004xw,16918,12101,0000000000000000001h,00000000000000000004,37,000000000000000002a7,00000000000000000004,37
0000000000000000052q,0000000000000000035z,0000000000000000039g,00000000000000000202,13580,9489,0000000000000000001w,00000000000000000009,43,000000000000000003fy,00000000000000000009,43
00000000000000000hb8,000000000000000001h1,000000000000000000wc,0000000000000000082j,15434,4271,00000000000000000020,00000000000000000002,4,000000000000000002dg,00000000000000000002,4
000000000000000001x3,000000000000000001yy,000000000000000008ja,000000000000000001xh,7211,1324,0000000000000000001g,0000000000000000000e,34,0000000000000000011q,0000000000000000000e,34
000000000000000001f0,000000000000000000g5,000000000000000004jh,00000000000000000414,16332,11198,0000000000000000001p,00000000000000000001,42,0000000000000000001u,00000000000000000001,42
00000000000000000fnb,000000000000000003aa,000000000000000002g9,00000000000000000297,17945,9835,0000000000000000000n,00000000000000000007,2,00000000000000000306,00000000000000000007,2
000000000000000005or,000000000000000000t3,000000000000000005ox,000000000000000005o1,16758,8200,0000000000000000001o,0000000000000000000k,20,0000000000000000026a,0000000000000000000k,20
000000000000000000yf,000000000000000001c3,00000000000000000ajo,0000000000000000016y,11835,10394,0000000000000000000g,0000000000000000000c,45,00000000000000000206,0000000000000000000c,45
00000000000000000182,000000000000000001l7,000000000000000005tx,00000000000000000724,17113,15273,0000000000000000000b,0000000000000000000a,18,000000000000000002g9,0000000000000000000a,18
000000000000000009s6,0000000000000000012t,0000000000000000036c,000000000000000004rn,883,15727,00000000000000000025,00000000000000000006,31,0000000000000000012y,00000000000000000006,31
000000000000000009rq,000000000000000001tr,0000000000000000087m,000000000000000007c0,4040,5820,0000000000000000000y,00000000000000000005,21,0000000000000000021y,00000000000000000005,21
00000000000000000bo3,000000000000000002wm,00000000000000000871,00000000000000000599,5474,8398,00000000000000000010,00000000000000000003,52,000000000000000000zr,00000000000000000003,52
000000000000000004v1,000000000000000001ko,000000000000000004re,00000000000000000593,15029,5718,0000000000000000001e,0000000000000000000j,51,000000000000000003n0,0000000000000000000j,51
00000000000000000j4t,0000000000000000007o,000000000000000004pj,0000000000000000058y,1852,11223,0000000000000000001b,0000000000000000000g,22,000000000000000000he,0000000000000000000g,22
000000000000000000ja,0000000000000000002c,00000000000000000456,000000000000000007b7,14825,15885,0000000000000000000q,0000000000000000000b,59,000000000000000001g2,0000000000000000000b,59
000000000000000008yi,000000000000000003to,000000000000000009ob,000000000000000001yt,19067,18184,0000000000000000001q,00000000000000000008,15,000000000000000000dl,00000000000000000008,15
000000000000000007cw,000000000000000001p5,0000000000000000098f,000000000000000003kr,4436,396,0000000000000000000u,0000000000000000000h,10,000000000000000000sb,0000000000000000000h,10
000000000000000005wb,000000000000000002an,0000000000000000086n,000000000000000008on,959,10964,00000000000000000008,0000000000000000000i,33,00000000000000000027,0000000000000000000i,33
00000000000000000g4z,00000000000000000466,000000000000000002vd,0000000000000000037w,18742,12784,0000000000000000001k,0000000000000000000d,35,000000000000000003lh,0000000000000000000d,35
0000000000000000089s,000000000000000003ye,000000000000000000cn,000000000000000007ei,8312,8617,0000000000000000000h,0000000000000000000f,49,000000000000000002ru,0000000000000000000f,49
00000000000000000aih,000000000000000001ps,000000000000000007sr,000000000000000003ma,1804,3219,0000000000000000000i,00000000000000000004,46,000000000000000001gr,00000000000000000004,46
0000000000000000085f,000000000000000000v9,000000000000000006lp,000000000000000002rl,3837,11861,0000000000000000000p,00000000000000000009,25,000000000000000001ik,00000000000000000009,25
00000000000000000ecy,000000000000000002m4,000000000000000009tr,000000000000000008s0,18887,6766,00000000000000000022,00000000000000000002,29,000000000000000001gv,00000000000000000002,29
000000000000000002ot,0000000000000000045i,0000000000000000029p,0000000000000000035a,3993,4273,0000000000000000000d,0000000000000000000e,7,000000000000000001p4,0000000000000000000e,7
0000000000000000066h,0000000000000000019i,00000000000000000911,000000000000000003pz,18878,16037,0000000000000000000v,00000000000000000001,55,00000000000000000271,00000000000000000001,55
00000000000000000jam,0000000000000000048b,000000000000000005lx,000000000000000001lt,11531,3796,0000000000000000000f,00000000000000000007,16,000000000000000003hw,00000000000000000007,16
000000000000000005r0,000000000000000002ix,000000000000000007jz,000000000000000002rn,4418,18605,00000000000000000004,0000000000000000000k,17,000000000000000002vo,0000000000000000000k,17
000000000000000002ki,000000000000000002am,000000000000000008df,000000000000000005x0,1095,2275,0000000000000000000s,0000000000000000000c,24,0000000000000000000y,0000000000000000000c,24
000000000000000004i4,0000000000000000044j,000000000000000000v0,000000000000000003v1,10511,16841,0000000000000000001n,0000000000000000000a,12,000000000000000001jq,0000000000000000000a,12
000000000000000009gu,00000000000000000420,00000000000000000502,000000000000000008me,5288,10257,00000000000000000009,00000000000000000006,30,000000000000000001lw,00000000000000000006,30
000000000000000008i8,000000000000000002ks,000000000000000000cs,0000000000000000033v,6196,8529,0000000000000000001r,00000000000000000005,14,0000000000000000027s,00000000000000000005,14
00000000000000000fzs,000000000000000003zn,000000000000000008qd,000000000000000000if,9209,15964,00000000000000000011,00000000000000000003,3,000000000000000000c7,00000000000000000003,3
00000000000000000cd6,000000000000000003rj,000000000000000002sp,000000000000000007vu,18872,11148,0000000000000000001l,0000000000000000000j,27,000000000000000000bn,0000000000000000000j,27
00000000000000000ea5,000000000000000001hc,000000000000000001ha,000000000000000006rx,235,8888,0000000000000000001u,0000000000000000000g,58,000000000000000003mr,0000000000000000000g,58
000000000000000008jj,000000000000000002gz,0000000000000000086m,000000000000000003hp,7375,1217,0000000000000000001m,0000000000000000000b,8,000000000000000002s8,0000000000000000000b,8
000000000000000005xd,000000000000000001f9,000000000000000008lr,000000000000000008e6,16222,474,00000000000000000002,00000000000000000008,36,0000000000000000023p,00000000000000000008,36
00000000000000000csu,000000000000000001va,0000000000000000097l,000000000000000003rg,15967,14705,0000000000000000000e,0000000000000000000h,56,000000000000000000if,0000000000000000000h,56
00000000000000000bb8,0000000000000000025s,00000000000000000avn,000000000000000005xu,6710,1002,00000000000000000028,0000000000000000000i,57,000000000000000000sk,0000000000000000000i,57
00000000000000000hcl,000000000000000003xc,0000000000000000095c,000000000000000009dg,14132,6964,0000000000000000001j,0000000000000000000d,1,000000000000000000gy,0000000000000000000d,1
00000000000000000fq4,000000000000000004g8,00000000000000000arn,000000000000000007sh,10202,1442,0000000000000000001x,0000000000000000000f,13,000000000000000001hi,0000000000000000000f,13
00000000000000000hm4,00000000000000000022,000000000000000004ti,000000000000000002ah,9555,14613,00000000000000000027,00000000000000000004,54,000000000000000002qt,00000000000000000004,54
00000000000000000ioj,000000000000000003da,000000000000000008v3,000000000000000003wk,2601,1676,0000000000000000001c,00000000000000000009,47,000000000000000002ii,00000000000000000009,47
00000000000000000abi,000000000000000000qh,000000000000000003gn,000000000000000004di,8716,5580,0000000000000000000x,00000000000000000002,32,000000000000000001m1,00000000000000000002,32
000000000000000008ts,000000000000000003x0,0000000000000000049g,0000000000000000022r,17224,10637,0000000000000000000t,0000000000000000000e,28,000000000000000002fz,0000000000000000000e,28
000000000000000005th,000000000000000003it,000000000000000003o4,000000000000000004aj,11927,2300,00000000000000000001,00000000000000000001,0,0000000000000000008j,00000000000000000001,0
00000000000000000j6s,000000000000000001un,00000000000000000238,000000000000000005u1,10997,18125,00000000000000000007,00000000000000000007,6,0000000000000000000w,00000000000000000007,6
00000000000000000dsk,00000000000000000143,0000000000000000081n,000000000000000000xw,15378,9590,0000000000000000001d,0000000000000000000k,48,000000000000000001gg,0000000000000000000k,48
000000000000000004p0,000000000000000003x5,000000000000000007dc,000000000000000002jt,11725,11912,00000000000000000014,0000000000000000000c,39,0000000000000000010j,0000000000000000000c,39
000000000000000003g1,000000000000000003jk,000000000000000008vv,000000000000000007ik,7007,12528,00000000000000000026,0000000000000000000a,40,000000000000000003bw,0000000000000000000a,40
00000000000000000awx,000000000000000000kj,000000000000000002rh,000000000000000004lp,3188,3236,00000000000000000015,00000000000000000006,23,000000000000000003g5,00000000000000000006,23
00000000000000000hqk,000000000000000002r9,000000000000000008sh,0000000000000000048t,1496,7419,0000000000000000000o,00000000000000000005,50,000000000000000002ox,00000000000000000005,50
00000000000000000j05,000000000000000000ic,0000000000000000096z,000000000000000001p1,2818,3491,0000000000000000001v,00000000000000000003,53,000000000000000000rb,00000000000000000003,53
00000000000000000j6o,0000000000000000043x,000000000000000001tj,000000000000000003fj,16597,15832,0000000000000000001t,0000000000000000000j,19,000000000000000002vy,0000000000000000000j,19
00000000000000000d1o,0000000000000000031y,00000000000000000a5f,000000000000000006jk,6714,5092,0000000000000000001f,0000000000000000000g,38,000000000000000000hc,0000000000000000000g,38
000000000000000006xd,000000000000000002ld,000000000000000000m8,0000000000000000061a,15100,13107,0000000000000000001i,0000000000000000000b,44,000000000000000000hd,0000000000000000000b,44
00000000000000000a89,0000000000000000014i,0000000000000000047a,000000000000000003wt,862,1996,00000000000000000023,00000000000000000008,11,00000000000000000362,00000000000000000008,11
0000000000000000068y,000000000000000001cl,000000000000000002a5,000000000000000006sg,18591,10142,0000000000000000000k,0000000000000000000h,26,000000000000000001ly,0000000000000000000h,26
00000000000000000if1,000000000000000002ep,000000000000000006to,000000000000000003m0,4819,16878,00000000000000000013,0000000000000000000i,9,000000000000000002b2,0000000000000000000i,9
00000000000000000h46,0000000000000000033h,0000000000000000073o,000000000000000005j2,8985,13540,0000000000000000001z,0000000000000000000d,5,000000000000000000pa,0000000000000000000d,5
00000000000000000cy9,000000000000000003kk,000000000000000005ba,000000000000000001ru,2127,15394,00000000000000000019,0000000000000000000f,41,000000000000000002tj,0000000000000000000f,41
00000000000000000dwb,0000000000000000027j,0000000000000000031p,000000000000000000b6,5079,7171,0000000000000000000c,00000000000000000004,37,0000000000000000037i,00000000000000000004,37
00000000000000000ici,000000000000000000dq,000000000000000008g3,000000000000000000yh,1227,16292,00000000000000000024,00000000000000000009,43,000000000000000002zo,00000000000000000009,43
000000000000000007ud,000000000000000002gx,0000000000000000005v,0000000000000000008p,13423,17905,0000000000000000000r,00000000000000000002,4,00000000000000000294,00000000000000000002,4
00000000000000000egu,000000000000000003ru,00000000000000000423,000000000000000006ca,17003,16718,0000000000000000000a,0000000000000000000e,34,000000000000000001o1,0000000000000000000e,34
00000000000000000a41,00000000000000000053,00000000000000000ass,000000000000000001am,4963,11795,0000000000000000001y,00000000000000000001,42,000000000000000002qy,00000000000000000001,42
0000000000000000046q,000000000000000000ly,00000000000000000318,000000000000000004og,1963,17073,00000000000000000021,00000000000000000007,2,0000000000000000000b,00000000000000000007,2
00000000000000000a2l,000000000000000001j6,00000000000000000013,00000000000000000977,15234,843,00000000000000000006,0000000000000000000k,20,000000000000000000i1,0000000000000000000k,20
00000000000000000a00,000000000000000003zu,000000000000000007a6,0000000000000000040z,8521,4000,00000000000000000016,0000000000000000000c,45,000000000000000000sh,0000000000000000000c,45
00000000000000000frp,00000000000000000430,0000000000000000082b,000000000000000001sh,13113,5434,00000000000000000012,0000000000000000000a,18,000000000000000000c1,0000000000000000000a,18
000000000000000004bx,000000000000000001jv,000000000000000008ku,000000000000000006ps,1512,14989,0000000000000000001s,00000000000000000006,31,000000000000000000w1,00000000000000000006,31
000000000000000007m7,0000000000000000045y,0000000000000000014r,000000000000000004v5,3662,1812,00000000000000000018,00000000000000000005,21,000000000000000000lu,00000000000000000005,21
0000000000000000085a,0000000000000000009g,000000000000000008cb,000000000000000000bx,12485,14785,00000000000000000005,00000000000000000003,52,0000000000000000037f,00000000000000000003,52
0000000000000000004j,0000000000000000001a,000000000000000008d8,000000000000000002xz,11640,19027,0000000000000000000z,0000000000000000000j,51,000000000000000002nk,0000000000000000000j,51
00000000000000000an9,0000000000000000023e,00000000000000000112,000000000000000003vx,7156,4396,00000000000000000017,0000000000000000000g,22,0000000000000000026c,0000000000000000000g,22
00000000000000000j1b,0000000000000000000e,000000000000000001gv,000000000000000005h8,9481,919,00000000000000000003,0000000000000000000b,59,000000000000000002tc,0000000000000000000b,59
00000000000000000bmh,000000000000000000my,00000000000000000862,000000000000000002qa,4975,18702,0000000000000000000l,00000000000000000008,15,000000000000000001ap,00000000000000000008,15
000000000000000009vx,000000000000000002jl,0000000000000000090h,000000000000000000di,4710,8272,0000000000000000001a,0000000000000000000h,10,000000000000000000gn,0000000000000000000h,10
000000000000000000i5,000000000000000003dy,000000000000000004j9,000000000000000009bh,1051,1764,0000000000000000000j,0000000000000000000i,33,000000000000000002tr,0000000000000000000i,33
000000000000000001l4,000000000000000000p1,00000000000000000a9g,0000000000000000028g,6468,3797,0000000000000000000w,0000000000000000000d,35,000000000000000001j5,0000000000000000000d,35
0000000000000000032c,000000000000000002es,000000000000000001sx,000000000000000000mj,14669,18847,0000000000000000000m,0000000000000000000f,49,000000000000000001ni,0000000000000000000f,49
0000000000000000074e,0000000000000000038e,000000000000000008dh,000000000000000007g4,7095,3953,0000000000000000001h,00000000000000000004,46,000000000000000000u7,00000000000000000004,46
00000000000000000atz,00000000000000000407,000000000000000008zv,000000000000000007aa,7299,18838,0000000000000000001w,00000000000000000009,25,0000000000000000035n,00000000000000000009,25
00000000000000000izc,000000000000000000ox,000000000000000009jb,000000000000000006h1,3363,11491,00000000000000000020,00000000000000000002,29,000000000000000000xd,00000000000000000002,29
00000000000000000dh0,00000000000000000288,000000000000000002bo,000000000000000004nx,4182,4378,0000000000000000001g,0000000000000000000e,7,000000000000000000mi,0000000000000000000e,7
00000000000000000jfu,0000000000000000007l,00000000000000000890,000000000000000006rc,2374,1055,0000000000000000001p,00000000000000000001,55,000000000000000000ha,00000000000000000001,55
00000000000000000d8i,000000000000000004a5,000000000000000005w1,0000000000000000041u,8767,10471,0000000000000000000n,00000000000000000007,16,000000000000000002ty,00000000000000000007,16
000000000000000000x0,000000000000000001z3,000000000000000004bm,000000000000000006il,11911,5248,0000000000000000001o,0000000000000000000k,17,000000000000000002ub,0000000000000000000k,17
0000000000000000087w,000000000000000000oc,000000000000000009iq,00000000000000000197,405,6156,0000000000000000000g,0000000000000000000c,24,00000000000000000178,0000000000000000000c,24
000000000000000003va,0000000000000000019t,000000000000000008pt,0000000000000000057w,2976,9169,0000000000000000000b,0000000000000000000a,12,000000000000000001cd,0000000000000000000a,12
00000000000000000aaw,000000000000000002da,000000000000000001dp,000000000000000009am,10531,18832,00000000000000000025,00000000000000000006,30,0000000000000000021l,00000000000000000006,30
00000000000000000hsv,000000000000000000rw,000000000000000005ye,0000000000000000083p,11275,195,0000000000000000000y,00000000000000000005,14,000000000000000003n6,00000000000000000005,14
000000000000000001od,000000000000000001wx,000000000000000008ob,000000000000000008dl,18829,7335,00000000000000000010,00000000000000000003,3,000000000000000000yu,00000000000000000003,3
