trip_id,start_time,end_time,headway_secs,exact_times
000000000000000000we,0000000000000000005s,0000000000000000004o,519,0
0000000000000000013f,000000000000000000a3,00000000000000000098,301,0
000000000000000000f5,0000000000000000009x,000000000000000000c2,299,0
000000000000000001na,0000000000000000005l,00000000000000000055,247,0
000000000000000001pb,00000000000000000051,0000000000000000009v,269,0
0000000000000000003e,0000000000000000007f,00000000000000000045,476,0
0000000000000000010s,0000000000000000007o,0000000000000000002e,494,0
00000000000000000181,00000000000000000035,00000000000000000062,272,0
000000000000000001u3,000000000000000000ag,0000000000000000001i,554,0
0000000000000000007b,000000000000000000a6,000000000000000000az,302,0
000000000000000001p2,0000000000000000005v,00000000000000000050,325,0
0000000000000000011r,000000000000000000a7,00000000000000000006,327,0
0000000000000000003h,0000000000000000007e,0000000000000000004c,468,0
000000000000000000gm,0000000000000000005y,0000000000000000000k,353,0
00000000000000000052,000000000000000000ah,000000000000000000b7,212,0
000000000000000000kb,0000000000000000001d,000000000000000000as,239,0
000000000000000001be,0000000000000000007d,0000000000000000004j,275,0
000000000000000000g8,0000000000000000002o,0000000000000000005m,235,0
00000000000000000157,0000000000000000008w,0000000000000000005r,238,0
0000000000000000019y,0000000000000000006w,0000000000000000009d,498,0
0000000000000000005p,000000000000000000ay,0000000000000000007u,376,0
000000000000000001m0,0000000000000000004a,0000000000000000007h,231,0
0000000000000000012d,0000000000000000004x,00000000000000000068,497,0
0000000000000000013j,0000000000000000005p,00000000000000000022,350,0
000000000000000001q0,0000000000000000007x,0000000000000000000n,451,0
0000000000000000018d,0000000000000000009n,000000000000000000bh,426,0
000000000000000000n3,0000000000000000007g,0000000000000000003y,522,0
000000000000000000j4,0000000000000000009w,0000000000000000003t,311,0
000000000000000000fo,0000000000000000004v,000000000000000000c6,559,0
000000000000000001h4,0000000000000000006v,00000000000000000081,243,0
000000000000000000s9,000000000000000000a8,0000000000000000004e,390,0
000000000000000000tk,0000000000000000007q,00000000000000000020,218,0
000000000000000000x6,0000000000000000004l,0000000000000000006o,378,0
000000000000000000b1,00000000000000000072,00000000000000000056,283,0
000000000000000000rj,0000000000000000004u,000000000000000000ap,187,0
0000000000000000004i,00000000000000000049,000000000000000000ba,362,0
000000000000000000ke,0000000000000000003z,00000000000000000008,482,0
0000000000000000013q,0000000000000000002y,0000000000000000005s,514,0
000000000000000001mm,0000000000000000000h,000000000000000000a3,202,0
000000000000000001ho,000000000000000000ax,0000000000000000009x,405,0
000000000000000000gc,0000000000000000003k,0000000000000000005l,509,0
000000000000000000mj,0000000000000000008d,00000000000000000051,248,0
000000000000000000v1,00000000000000000059,0000000000000000007f,375,0
000000000000000000xo,0000000000000000006k,0000000000000000007o,205,0
0000000000000000014j,0000000000000000002a,00000000000000000035,508,0
000000000000000000mc,00000000000000000036,000000000000000000ag,349,0
000000000000000001ng,000000000000000000ak,000000000000000000a6,538,0
000000000000000001uv,0000000000000000008l,000000000000000000c3,407,0
000000000000000001h7,0000000000000000000l,0000000000000000005v,264,0
0000000000000000014d,0000000000000000001y,000000000000000000a7,346,0
000000000000000001zh,0000000000000000009p,0000000000000000007e,460,0
000000000000000001ba,0000000000000000008p,0000000000000000005y,397,0
0000000000000000009o,0000000000000000001u,000000000000000000ah,461,0
000000000000000000ee,00000000000000000064,0000000000000000001d,423,0
000000000000000000f1,000000000000000000b1,0000000000000000007d,444,0
000000000000000001gq,0000000000000000006g,0000000000000000002o,223,0
000000000000000001gx,0000000000000000007b,0000000000000000008w,289,0
000000000000000001se,0000000000000000005o,0000000000000000006w,207,0
000000000000000000ac,00000000000000000077,000000000000000000ay,270,0
000000000000000001hq,00000000000000000023,0000000000000000004a,502,0
0000000000000000002m,0000000000000000006y,0000000000000000004x,480,0
000000000000000001mz,0000000000000000009z,0000000000000000005p,409,0
000000000000000001uf,00000000000000000071,0000000000000000007x,183,0
000000000000000000qz,0000000000000000001t,0000000000000000009n,258,0
0000000000000000005j,00000000000000000070,0000000000000000007g,190,0
000000000000000001c6,00000000000000000048,0000000000000000009w,440,0
000000000000000001q4,000000000000000000bg,0000000000000000004v,374,0
000000000000000001ex,0000000000000000000s,0000000000000000006v,513,0
000000000000000001tz,0000000000000000005j,000000000000000000a8,281,0
0000000000000000000r,0000000000000000003l,0000000000000000007q,525,0
00000000000000000189,00000000000000000093,0000000000000000004l,321,0
0000000000000000011n,00000000000000000029,00000000000000000072,292,0
000000000000000000jz,0000000000000000002g,0000000000000000004u,217,0
000000000000000001uh,0000000000000000007i,00000000000000000049,479,0
000000000000000000u9,0000000000000000005d,0000000000000000003z,504,0
000000000000000000zl,0000000000000000008j,0000000000000000002y,532,0
00000000000000000131,0000000000000000007k,0000000000000000000h,251,0
0000000000000000019c,00000000000000000009,000000000000000000ax,399,0
000000000000000000te,0000000000000000006i,0000000000000000003k,259,0
000000000000000001u4,0000000000000000000u,0000000000000000008d,216,0
0000000000000000008y,0000000000000000002s,00000000000000000059,300,0
0000000000000000002q,0000000000000000008f,0000000000000000006k,273,0
000000000000000000p0,00000000000000000001,0000000000000000002a,490,0
000000000000000000jp,0000000000000000000q,00000000000000000036,383,0
000000000000000001e3,000000000000000000b5,000000000000000000ak,413,0
000000000000000001fi,0000000000000000009c,0000000000000000008l,184,0
000000000000000001u9,00000000000000000033,0000000000000000000l,284,0
000000000000000000h5,000000000000000000aa,0000000000000000001y,515,0
0000000000000000005m,00000000000000000037,0000000000000000009p,318,0
000000000000000001h3,0000000000000000001b,0000000000000000008p,368,0
0000000000000000003q,0000000000000000005x,0000000000000000001u,363,0
0000000000000000016o,0000000000000000008a,00000000000000000064,313,0
000000000000000000fl,0000000000000000004s,000000000000000000b1,287,0
00000000000000000150,0000000000000000006l,0000000000000000006g,472,0
000000000000000001q8,00000000000000000030,000000000000000000c5,228,0
000000000000000001lh,000000000000000000a0,0000000000000000007b,419,0
000000000000000001j7,0000000000000000007r,0000000000000000005o,340,0
000000000000000001h2,0000000000000000005b,00000000000000000077,304,0
0000000000000000001m,00000000000000000021,00000000000000000023,377,0
000000000000000001cu,0000000000000000000c,0000000000000000006y,257,0
0000000000000000001q,0000000000000000008o,0000000000000000009z,463,0
000000000000000000nt,00000000000000000014,00000000000000000071,475,0
000000000000000000eo,0000000000000000000v,0000000000000000001t,422,0
000000000000000000vf,0000000000000000008z,00000000000000000070,418,0
000000000000000000wd,00000000000000000092,00000000000000000048,314,0
000000000000000001ya,000000000000000000b8,000000000000000000bg,358,0
000000000000000000le,000000000000000000bi,0000000000000000000s,437,0
000000000000000000xl,000000000000000000ab,0000000000000000005j,364,0
000000000000000000zm,00000000000000000044,0000000000000000003l,457,0
000000000000000001b9,0000000000000000004d,00000000000000000093,319,0
00000000000000000081,0000000000000000001a,000000000000000000by,307,0
000000000000000000i6,00000000000000000057,00000000000000000029,455,0
000000000000000000hz,0000000000000000007z,0000000000000000002g,267,0
000000000000000000hk,000000000000000000b3,0000000000000000007i,424,0
000000000000000001gu,0000000000000000007w,0000000000000000005d,470,0
000000000000000001nh,0000000000000000008x,0000000000000000008j,474,0
000000000000000001sd,0000000000000000007m,0000000000000000007k,435,0
0000000000000000007k,0000000000000000001p,00000000000000000009,526,0
00000000000000000046,0000000000000000006t,0000000000000000006i,233,0
000000000000000001dm,0000000000000000008s,0000000000000000000u,549,0
0000000000000000008l,00000000000000000040,0000000000000000002s,401,0
000000000000000001w8,000000000000000000ac,0000000000000000008f,244,0
000000000000000000se,0000000000000000006f,00000000000000000001,495,0
00000000000000000074,0000000000000000000g,0000000000000000000q,298,0
000000000000000000e9,000000000000000000bk,000000000000000000br,221,0
0000000000000000006u,000000000000000000b6,000000000000000000b5,237,0
000000000000000001jj,000000000000000000a2,0000000000000000009c,370,0
000000000000000000it,00000000000000000097,00000000000000000033,477,0
00000000000000000085,0000000000000000006a,000000000000000000aa,453,0
000000000000000000xg,000000000000000000bl,00000000000000000037,215,0
000000000000000000rf,000000000000000000al,0000000000000000001b,213,0
0000000000000000002g,00000000000000000079,0000000000000000005x,290,0
000000000000000000jq,0000000000000000000t,0000000000000000008a,296,0
000000000000000001fq,0000000000000000004f,0000000000000000004s,282,0
000000000000000001bo,0000000000000000002q,000000000000000000c4,520,0
000000000000000000wm,0000000000000000002d,0000000000000000006l,305,0
000000000000000000kd,0000000000000000005c,00000000000000000030,403,0
000000000000000001yq,0000000000000000008k,000000000000000000a0,442,0
00000000000000000031,0000000000000000009u,0000000000000000007r,306,0
000000000000000000i4,0000000000000000003f,0000000000000000005b,429,0
000000000000000001yc,0000000000000000004r,00000000000000000021,256,0
0000000000000000008t,000000000000000000be,0000000000000000000c,386,0
000000000000000001l2,0000000000000000002x,0000000000000000008o,491,0
000000000000000000um,0000000000000000009q,00000000000000000014,194,0
000000000000000000sl,0000000000000000000j,0000000000000000000v,544,0
000000000000000000il,0000000000000000002r,0000000000000000008z,395,0
000000000000000001vt,00000000000000000096,00000000000000000092,224,0
000000000000000000wq,0000000000000000002j,000000000000000000b8,315,0
0000000000000000000p,0000000000000000009o,000000000000000000bi,316,0
0000000000000000014z,00000000000000000047,000000000000000000ab,297,0
000000000000000000ok,0000000000000000004n,00000000000000000044,195,0
000000000000000001mx,0000000000000000008i,0000000000000000004d,230,0
000000000000000001zc,0000000000000000000b,0000000000000000001a,471,0
00000000000000000133,0000000000000000007y,00000000000000000057,193,0
000000000000000000on,000000000000000000ad,0000000000000000007z,518,0
000000000000000001ru,000000000000000000af,000000000000000000b3,348,0
000000000000000000m9,0000000000000000006p,0000000000000000007w,512,0
00000000000000000015,0000000000000000005w,0000000000000000008x,365,0
000000000000000001v7,0000000000000000000y,0000000000000000007m,535,0
000000000000000001ri,00000000000000000074,0000000000000000001p,329,0
000000000000000001jl,00000000000000000091,0000000000000000006t,266,0
000000000000000000gx,000000000000000000ai,0000000000000000008s,398,0
000000000000000000n4,0000000000000000006z,00000000000000000040,234,0
000000000000000001nf,0000000000000000004k,000000000000000000ac,360,0
000000000000000000i3,0000000000000000006c,0000000000000000006f,186,0
000000000000000000jm,0000000000000000004z,0000000000000000000g,336,0
00000000000000000196,00000000000000000016,000000000000000000bk,200,0
000000000000000001yt,0000000000000000002b,000000000000000000b6,343,0
0000000000000000007y,0000000000000000003w,000000000000000000a2,382,0
000000000000000000t4,0000000000000000003o,00000000000000000097,387,0
000000000000000001dq,000000000000000000b9,0000000000000000006a,517,0
000000000000000000yr,0000000000000000009h,000000000000000000bl,462,0
000000000000000001au,000000000000000000bc,000000000000000000al,449,0
000000000000000000bq,0000000000000000009r,00000000000000000079,404,0
000000000000000001mv,00000000000000000019,000000000000000000bq,254,0
000000000000000000u0,0000000000000000004h,000000000000000000bw,203,0
0000000000000000017r,00000000000000000046,0000000000000000000t,322,0
000000000000000000xh,00000000000000000013,000000000000000000c1,317,0
000000000000000000t2,00000000000000000005,0000000000000000004f,469,0
000000000000000001ag,0000000000000000003m,0000000000000000002q,338,0
000000000000000000bw,0000000000000000009t,0000000000000000002d,252,0
000000000000000000k4,0000000000000000002p,0000000000000000005c,420,0
000000000000000000an,00000000000000000085,0000000000000000008k,366,0
000000000000000001zr,0000000000000000008g,0000000000000000009u,188,0
000000000000000001ro,0000000000000000006j,0000000000000000003f,388,0
000000000000000000v3,0000000000000000001k,0000000000000000004r,543,0
000000000000000001xw,000000000000000000b2,000000000000000000be,537,0
000000000000000001lj,00000000000000000076,0000000000000000002x,381,0
000000000000000001mh,0000000000000000004i,0000000000000000009q,361,0
000000000000000001u5,0000000000000000004w,0000000000000000000j,447,0
000000000000000000al,000000000000000000aq,0000000000000000002r,456,0
000000000000000001wh,000000000000000000a5,00000000000000000096,293,0
000000000000000000rd,000000000000000000bd,0000000000000000002j,556,0
0000000000000000015y,0000000000000000000i,0000000000000000009o,546,0
0000000000000000012u,0000000000000000001o,00000000000000000047,391,0
000000000000000001ve,0000000000000000005k,0000000000000000004n,547,0
000000000000000000po,0000000000000000004b,0000000000000000008i,446,0
000000000000000001ts,00000000000000000002,0000000000000000000b,394,0
000000000000000000d7,0000000000000000001g,0000000000000000007y,557,0
000000000000000001sg,0000000000000000009j,000000000000000000ad,229,0
0000000000000000007j,0000000000000000008v,000000000000000000af,445,0
000000000000000001ww,00000000000000000066,0000000000000000006p,276,0
000000000000000000uq,0000000000000000001x,0000000000000000005w,500,0
0000000000000000007t,0000000000000000006e,0000000000000000000y,428,0
000000000000000000ve,0000000000000000002m,00000000000000000074,334,0
000000000000000000ln,000000000000000000bf,00000000000000000091,357,0
000000000000000000yl,000000000000000000a1,000000000000000000ai,385,0
000000000000000000mm,0000000000000000008h,0000000000000000006z,465,0
00000000000000000175,0000000000000000009k,0000000000000000004k,527,0
0000000000000000017g,00000000000000000060,0000000000000000006c,448,0
000000000000000001ph,000000000000000000am,0000000000000000004z,536,0
000000000000000000d8,00000000000000000042,00000000000000000016,355,0
000000000000000001k5,0000000000000000005t,0000000000000000002b,427,0
00000000000000000050,000000000000000000at,0000000000000000003w,548,0
000000000000000000h1,0000000000000000000o,0000000000000000003o,458,0
000000000000000001tm,00000000000000000028,000000000000000000b9,345,0
000000000000000000d9,0000000000000000001q,000000000000000000c8,434,0
000000000000000000o9,0000000000000000009f,0000000000000000009h,354,0
0000000000000000014w,0000000000000000003d,000000000000000000bc,333,0
000000000000000000cg,0000000000000000003b,0000000000000000009r,323,0
000000000000000000am,0000000000000000001v,00000000000000000019,286,0
000000000000000001y4,0000000000000000002h,0000000000000000004h,197,0
0000000000000000012n,00000000000000000088,00000000000000000046,308,0
000000000000000001jx,0000000000000000008q,00000000000000000013,481,0
000000000000000001td,0000000000000000002k,00000000000000000005,369,0
000000000000000001ew,000000000000000000ae,0000000000000000003m,416,0
000000000000000000vj,0000000000000000003e,0000000000000000009t,262,0
000000000000000001mj,00000000000000000041,0000000000000000002p,294,0
000000000000000000no,00000000000000000043,00000000000000000085,560,0
0000000000000000006h,00000000000000000080,0000000000000000008g,489,0
000000000000000000e2,0000000000000000004t,0000000000000000006j,201,0
0000000000000000004a,0000000000000000000w,0000000000000000001k,250,0
000000000000000001cj,000000000000000000bn,000000000000000000b2,529,0
000000000000000001bl,0000000000000000001n,00000000000000000076,493,0
000000000000000000rp,0000000000000000002n,0000000000000000004i,246,0
000000000000000000st,0000000000000000001j,0000000000000000004w,400,0
000000000000000000vp,0000000000000000001m,000000000000000000aq,412,0
000000000000000000yn,0000000000000000008u,000000000000000000a5,443,0
00000000000000000111,0000000000000000005g,000000000000000000bd,384,0
0000000000000000011d,0000000000000000001f,0000000000000000000i,439,0
0000000000000000016f,0000000000000000008t,0000000000000000001o,255,0
0000000000000000000u,0000000000000000004q,0000000000000000005k,430,0
000000000000000001d6,000000000000000000ao,0000000000000000004b,539,0
000000000000000000r4,0000000000000000007j,00000000000000000002,433,0
0000000000000000016z,0000000000000000006u,0000000000000000001g,245,0
000000000000000000xm,0000000000000000009i,0000000000000000009j,432,0
00000000000000000119,0000000000000000003n,0000000000000000008v,332,0
000000000000000000g9,000000000000000000aj,00000000000000000066,208,0
000000000000000001mg,0000000000000000001r,0000000000000000001x,379,0
000000000000000000vg,0000000000000000005u,0000000000000000006e,309,0
000000000000000000o1,000000000000000000bj,0000000000000000002m,507,0
000000000000000000rs,00000000000000000012,000000000000000000bu,261,0
000000000000000001l8,0000000000000000005i,000000000000000000bf,268,0
0000000000000000014g,0000000000000000002v,000000000000000000a1,450,0
000000000000000001fl,00000000000000000007,0000000000000000008h,373,0
000000000000000001k3,00000000000000000052,0000000000000000009k,487,0
0000000000000000003y,0000000000000000008e,00000000000000000060,452,0
0000000000000000019k,0000000000000000009a,000000000000000000am,189,0
000000000000000000sx,0000000000000000000m,00000000000000000042,414,0
00000000000000000129,00000000000000000069,0000000000000000005t,210,0
000000000000000000wz,00000000000000000095,000000000000000000at,280,0
000000000000000001no,0000000000000000001w,0000000000000000000o,483,0
000000000000000001if,0000000000000000005f,00000000000000000028,181,0
000000000000000001ey,0000000000000000000p,0000000000000000001q,206,0
0000000000000000018m,00000000000000000094,0000000000000000009f,516,0
000000000000000001fm,0000000000000000004p,0000000000000000003d,291,0
00000000000000000100,0000000000000000009y,0000000000000000003b,550,0
000000000000000001gi,0000000000000000006b,0000000000000000001v,295,0
0000000000000000013t,0000000000000000002c,0000000000000000002h,227,0
000000000000000001q5,0000000000000000004m,00000000000000000088,393,0
000000000000000001gk,0000000000000000007s,0000000000000000008q,478,0
00000000000000000173,00000000000000000061,0000000000000000002k,352,0
00000000000000000146,000000000000000000ar,000000000000000000ae,417,0
00000000000000000005,0000000000000000007t,0000000000000000003e,288,0
00000000000000000087,0000000000000000006r,00000000000000000041,540,0
000000000000000000s3,0000000000000000007c,00000000000000000043,459,0
000000000000000001xv,00000000000000000017,00000000000000000080,371,0
000000000000000001wd,00000000000000000031,000000000000000000bt,253,0
000000000000000000kt,0000000000000000000r,0000000000000000004t,192,0
000000000000000000z7,0000000000000000002i,0000000000000000000w,492,0
000000000000000001y6,0000000000000000008y,000000000000000000bn,220,0
000000000000000000wu,0000000000000000008c,0000000000000000001n,211,0
000000000000000001a9,0000000000000000006d,0000000000000000002n,503,0
000000000000000001ec,00000000000000000003,000000000000000000bx,506,0
000000000000000000m7,00000000000000000026,0000000000000000001j,551,0
0000000000000000018x,0000000000000000000a,000000000000000000bp,328,0
000000000000000000fu,00000000000000000078,0000000000000000001m,337,0
000000000000000001pf,0000000000000000005e,0000000000000000008u,226,0
0000000000000000009y,00000000000000000099,0000000000000000005g,367,0
000000000000000000us,0000000000000000002t,0000000000000000001f,467,0
000000000000000000kw,0000000000000000009l,0000000000000000008t,464,0
0000000000000000011o,0000000000000000003x,0000000000000000004q,501,0
0000000000000000015i,00000000000000000034,000000000000000000ao,454,0
00000000000000000188,00000000000000000011,0000000000000000007j,241,0
000000000000000000ql,0000000000000000008b,0000000000000000006u,425,0
00000000000000000060,00000000000000000090,0000000000000000009i,496,0
00000000000000000123,0000000000000000009s,0000000000000000003n,324,0
000000000000000000n5,0000000000000000001z,000000000000000000aj,552,0
000000000000000000sr,00000000000000000063,0000000000000000001r,411,0
000000000000000000sf,00000000000000000027,0000000000000000005u,196,0
0000000000000000008r,00000000000000000010,000000000000000000bj,542,0
0000000000000000006p,0000000000000000003c,00000000000000000012,511,0
000000000000000001bp,0000000000000000002l,0000000000000000005i,406,0
000000000000000000y9,000000000000000000b4,0000000000000000002v,441,0
000000000000000000vn,0000000000000000008m,00000000000000000007,209,0
000000000000000001lz,0000000000000000005n,00000000000000000052,339,0
000000000000000001yj,0000000000000000006h,0000000000000000008e,278,0
000000000000000001lq,00000000000000000004,0000000000000000009a,265,0
000000000000000001xy,0000000000000000002w,0000000000000000000m,372,0
000000000000000001zk,0000000000000000009b,00000000000000000069,488,0
000000000000000001g7,0000000000000000003u,00000000000000000095,534,0
000000000000000000ls,00000000000000000058,000000000000000000bs,303,0
000000000000000000bp,00000000000000000053,0000000000000000001w,351,0
000000000000000000dp,0000000000000000003p,0000000000000000005f,285,0
000000000000000000sd,0000000000000000002z,0000000000000000000p,530,0
0000000000000000005h,00000000000000000084,00000000000000000094,199,0
0000000000000000018w,000000000000000000bm,0000000000000000004p,279,0
0000000000000000011u,0000000000000000001c,0000000000000000009y,510,0
0000000000000000008e,0000000000000000006n,0000000000000000006b,271,0
000000000000000000en,0000000000000000004g,0000000000000000002c,528,0
000000000000000000ts,0000000000000000003g,0000000000000000004m,331,0
000000000000000001rd,0000000000000000005h,0000000000000000007s,347,0
000000000000000001e1,00000000000000000025,00000000000000000061,486,0
0000000000000000015f,0000000000000000007v,000000000000000000ar,191,0
000000000000000000oq,00000000000000000087,0000000000000000007t,466,0
000000000000000001wr,0000000000000000006q,0000000000000000006r,553,0
0000000000000000002n,0000000000000000006m,0000000000000000007c,555,0
000000000000000000cw,0000000000000000003q,00000000000000000017,421,0
000000000000000001yk,0000000000000000004y,00000000000000000031,392,0
000000000000000000ds,00000000000000000075,0000000000000000000r,214,0
0000000000000000006a,00000000000000000054,0000000000000000002i,436,0
0000000000000000006x,0000000000000000007p,0000000000000000008y,505,0
000000000000000001s8,0000000000000000003v,0000000000000000008c,558,0
000000000000000001vw,0000000000000000003j,0000000000000000006d,431,0
0000000000000000018u,0000000000000000007n,000000000000000000bv,344,0
00000000000000000010,0000000000000000002f,00000000000000000003,408,0
000000000000000001n0,0000000000000000006s,00000000000000000026,359,0
000000000000000000zf,00000000000000000082,0000000000000000000a,222,0
0000000000000000014c,00000000000000000086,00000000000000000078,263,0
000000000000000000od,00000000000000000073,0000000000000000005e,320,0
000000000000000001bg,0000000000000000009m,00000000000000000099,312,0
000000000000000000ji,0000000000000000001h,0000000000000000002t,521,0
0000000000000000012m,000000000000000000a9,0000000000000000009l,531,0
000000000000000001ia,00000000000000000065,0000000000000000003x,225,0
000000000000000000ny,0000000000000000001s,00000000000000000034,341,0
000000000000000000mv,0000000000000000008r,00000000000000000011,330,0
000000000000000001og,0000000000000000003a,0000000000000000008b,219,0
000000000000000001m3,00000000000000000015,00000000000000000090,185,0
000000000000000001j1,0000000000000000001l,0000000000000000009s,310,0
000000000000000000su,0000000000000000005a,0000000000000000001z,533,0
000000000000000000xc,00000000000000000089,00000000000000000063,277,0
000000000000000000kv,0000000000000000007l,00000000000000000027,473,0
000000000000000001us,0000000000000000000z,00000000000000000010,484,0
000000000000000001ca,0000000000000000000x,0000000000000000003c,415,0
000000000000000001wo,00000000000000000032,0000000000000000002l,236,0
000000000000000001cm,00000000000000000038,000000000000000000b4,438,0
000000000000000001f2,000000000000000000aw,0000000000000000008m,342,0
000000000000000001ys,0000000000000000002u,0000000000000000005n,356,0
0000000000000000006b,0000000000000000009g,0000000000000000006h,545,0
000000000000000001kw,0000000000000000003h,00000000000000000004,198,0
000000000000000000ks,00000000000000000067,0000000000000000002w,240,0
000000000000000001io,000000000000000000bb,0000000000000000009b,380,0
000000000000000000y3,0000000000000000007a,0000000000000000003u,335,0
000000000000000001t4,0000000000000000003i,00000000000000000058,182,0
00000000000000000197,0000000000000000006x,00000000000000000053,232,0
000000000000000000jk,000000000000000000bo,000000000000000000c0,523,0
0000000000000000015w,000000000000000000av,0000000000000000003p,499,0
0000000000000000018s,00000000000000000024,000000000000000000bz,402,0
000000000000000001r0,000000000000000000b0,0000000000000000002z,249,0
000000000000000000iz,0000000000000000005q,00000000000000000084,410,0
0000000000000000007h,0000000000000000008n,000000000000000000bm,274,0
00000000000000000006,0000000000000000000e,0000000000000000001c,541,0
0000000000000000009u,000000000000000000a4,0000000000000000006n,485,0
000000000000000000o8,000000000000000000an,0000000000000000004g,524,0
00000000000000000139,0000000000000000005z,0000000000000000003g,396,0
0000000000000000006q,00000000000000000018,0000000000000000005h,326,0
000000000000000001ee,0000000000000000003r,00000000000000000025,389,0
00000000000000000039,0000000000000000003s,0000000000000000007v,204,0
000000000000000001yg,00000000000000000039,00000000000000000087,260,0
0000000000000000019m,0000000000000000000f,0000000000000000006q,242,0
000000000000000001e5,000000000000000000au,0000000000000000006m,519,0
0000000000000000011f,0000000000000000001e,0000000000000000003q,301,0
000000000000000001ji,00000000000000000083,0000000000000000004y,299,0
0000000000000000004t,0000000000000000000d,00000000000000000075,247,0
0000000000000000005k,0000000000000000009e,00000000000000000054,269,0
000000000000000001dt,0000000000000000004o,0000000000000000007p,476,0
000000000000000000bg,00000000000000000098,0000000000000000003v,494,0
000000000000000000eq,00000000000000000055,0000000000000000003j,272,0
000000000000000000yp,0000000000000000009v,0000000000000000007n,554,0
000000000000000000hx,00000000000000000045,0000000000000000002f,302,0
000000000000000000j0,0000000000000000002e,0000000000000000006s,325,0
00000000000000000094,00000000000000000062,00000000000000000082,327,0
000000000000000000qy,0000000000000000001i,00000000000000000086,468,0
000000000000000001vj,000000000000000000az,00000000000000000073,353,0
000000000000000001hv,00000000000000000050,0000000000000000009m,212,0
0000000000000000010k,00000000000000000006,0000000000000000001h,239,0
000000000000000001tx,0000000000000000004c,000000000000000000a9,275,0
0000000000000000015a,0000000000000000000k,00000000000000000065,235,0
000000000000000000zn,000000000000000000b7,0000000000000000001s,238,0
000000000000000000yi,000000000000000000as,000000000000000000c7,498,0
000000000000000000ai,0000000000000000004j,0000000000000000008r,376,0
000000000000000001rk,0000000000000000005m,0000000000000000003a,231,0
00000000000000000001,0000000000000000005r,00000000000000000015,497,0
0000000000000000001n,0000000000000000009d,0000000000000000001l,350,0
000000000000000000dz,0000000000000000007u,0000000000000000005a,451,0
00000000000000000124,0000000000000000007h,00000000000000000089,426,0
000000000000000000os,00000000000000000068,0000000000000000007l,522,0
00000000000000000201,00000000000000000022,0000000000000000000z,311,0
00000000000000000099,0000000000000000000n,0000000000000000000x,559,0
000000000000000001g4,000000000000000000bh,00000000000000000032,243,0
000000000000000000gv,0000000000000000003y,00000000000000000038,390,0
0000000000000000015e,0000000000000000003t,000000000000000000aw,218,0
000000000000000000i2,00000000000000000081,0000000000000000002u,378,0
000000000000000000to,0000000000000000004e,0000000000000000009g,283,0
00000000000000000117,00000000000000000020,0000000000000000003h,187,0
00000000000000000036,0000000000000000006o,00000000000000000067,362,0
000000000000000000mk,00000000000000000056,000000000000000000bb,482,0
000000000000000000ud,000000000000000000ap,0000000000000000007a,514,0
000000000000000001ll,000000000000000000ba,0000000000000000003i,202,0
000000000000000001pr,00000000000000000008,0000000000000000006x,405,0
000000000000000000tm,0000000000000000005s,000000000000000000bo,509,0
000000000000000000o4,000000000000000000a3,000000000000000000av,248,0
000000000000000000wp,0000000000000000009x,00000000000000000024,375,0
000000000000000001jb,0000000000000000005l,000000000000000000b0,205,0
0000000000000000018y,00000000000000000051,0000000000000000005q,508,0
000000000000000000lh,0000000000000000007f,0000000000000000008n,349,0
000000000000000001o8,0000000000000000007o,0000000000000000000e,538,0
0000000000000000016i,00000000000000000035,000000000000000000a4,407,0
0000000000000000005r,000000000000000000ag,000000000000000000an,264,0
000000000000000001pa,000000000000000000a6,0000000000000000005z,346,0
0000000000000000001r,0000000000000000005v,00000000000000000018,460,0
000000000000000001ac,000000000000000000a7,0000000000000000003r,397,0
000000000000000001qg,0000000000000000007e,0000000000000000003s,461,0
000000000000000001yl,0000000000000000005y,00000000000000000039,423,0
000000000000000001v5,000000000000000000ah,0000000000000000000f,444,0
000000000000000001xl,0000000000000000001d,000000000000000000au,223,0
00000000000000000140,0000000000000000007d,0000000000000000001e,289,0
000000000000000000qt,0000000000000000002o,00000000000000000083,207,0
000000000000000001mc,0000000000000000008w,0000000000000000000d,270,0
000000000000000000pm,0000000000000000006w,0000000000000000009e,502,0
000000000000000001d5,000000000000000000ay,0000000000000000004o,480,0
0000000000000000010d,0000000000000000004a,00000000000000000098,409,0
0000000000000000004y,0000000000000000004x,000000000000000000c2,183,0
000000000000000000dr,0000000000000000005p,00000000000000000055,258,0
000000000000000001gj,0000000000000000007x,0000000000000000009v,190,0
0000000000000000015g,0000000000000000009n,00000000000000000045,440,0
0000000000000000000j,0000000000000000007g,0000000000000000002e,374,0
000000000000000000v5,0000000000000000009w,00000000000000000062,513,0
000000000000000000e4,0000000000000000004v,0000000000000000001i,281,0
000000000000000001fe,0000000000000000006v,000000000000000000az,525,0
000000000000000001fs,000000000000000000a8,00000000000000000050,321,0
000000000000000000y8,0000000000000000007q,00000000000000000006,292,0
00000000000000000073,0000000000000000004l,0000000000000000004c,217,0
0000000000000000016e,00000000000000000072,0000000000000000000k,479,0
000000000000000001t3,0000000000000000004u,000000000000000000b7,504,0
0000000000000000007q,00000000000000000049,000000000000000000as,532,0
000000000000000001o6,0000000000000000003z,0000000000000000004j,251,0
000000000000000001a4,0000000000000000002y,0000000000000000005m,399,0
000000000000000000i9,0000000000000000000h,0000000000000000005r,259,0
000000000000000000kx,000000000000000000ax,0000000000000000009d,216,0
