trip_id,start_time,end_time,headway_secs,exact_times
000000000000000000i2,0000000000000000000o,0000000000000000002h,240,0
000000000000000000dh,00000000000000000028,0000000000000000002k,196,0
000000000000000000dy,0000000000000000001q,0000000000000000000w,191,0
00000000000000000094,0000000000000000001v,0000000000000000001n,257,0
000000000000000000co,0000000000000000002h,0000000000000000002n,214,0
000000000000000000e7,0000000000000000002k,0000000000000000001j,216,0
0000000000000000004p,0000000000000000000w,0000000000000000001m,230,0
0000000000000000009y,0000000000000000001n,0000000000000000001f,227,0
0000000000000000006b,0000000000000000002n,0000000000000000001r,206,0
0000000000000000002c,0000000000000000001j,00000000000000000012,261,0
0000000000000000004m,0000000000000000001m,0000000000000000002v,242,0
0000000000000000007s,0000000000000000001f,00000000000000000007,210,0
00000000000000000061,0000000000000000001r,0000000000000000000m,188,0
000000000000000000gl,00000000000000000012,0000000000000000001w,236,0
000000000000000000ar,0000000000000000002v,0000000000000000000p,269,0
0000000000000000007t,00000000000000000007,0000000000000000002c,197,0
0000000000000000006r,0000000000000000000m,00000000000000000017,198,0
0000000000000000007c,0000000000000000001w,00000000000000000031,205,0
000000000000000000g3,0000000000000000000p,0000000000000000000r,254,0
00000000000000000017,0000000000000000002c,0000000000000000002i,193,0
00000000000000000031,00000000000000000017,00000000000000000003,271,0
0000000000000000000r,0000000000000000000r,00000000000000000026,211,0
0000000000000000002i,0000000000000000002i,0000000000000000000a,195,0
0000000000000000008y,00000000000000000003,0000000000000000002t,184,0
0000000000000000008c,00000000000000000026,00000000000000000011,208,0
0000000000000000006d,0000000000000000000a,0000000000000000001z,275,0
000000000000000000bv,0000000000000000002t,00000000000000000027,239,0
00000000000000000003,00000000000000000011,00000000000000000010,189,0
00000000000000000026,0000000000000000001z,0000000000000000002l,243,0
0000000000000000000a,00000000000000000027,00000000000000000004,217,0
00000000000000000078,00000000000000000010,0000000000000000002w,237,0
0000000000000000005e,0000000000000000002l,0000000000000000002z,246,0
00000000000000000099,00000000000000000004,0000000000000000001c,238,0
000000000000000000ga,0000000000000000002w,00000000000000000025,182,0
0000000000000000002t,0000000000000000001c,0000000000000000002f,194,0
000000000000000000gw,00000000000000000025,0000000000000000001h,260,0
0000000000000000009l,0000000000000000002f,0000000000000000001s,235,0
0000000000000000003x,0000000000000000001h,00000000000000000015,262,0
000000000000000000hr,0000000000000000001s,0000000000000000001l,249,0
000000000000000000d2,00000000000000000015,0000000000000000000z,259,0
00000000000000000034,0000000000000000001l,0000000000000000000x,228,0
00000000000000000011,0000000000000000000z,00000000000000000032,213,0
000000000000000000ec,0000000000000000000x,0000000000000000002u,209,0
0000000000000000008b,0000000000000000002u,00000000000000000024,181,0
00000000000000000090,00000000000000000024,0000000000000000000e,187,0
0000000000000000009s,0000000000000000000e,00000000000000000018,229,0
0000000000000000001z,00000000000000000018,0000000000000000000f,220,0
000000000000000000fx,0000000000000000000f,0000000000000000001e,258,0
00000000000000000063,0000000000000000001e,0000000000000000000d,221,0
000000000000000000i1,0000000000000000000d,0000000000000000002e,265,0
00000000000000000027,0000000000000000002e,0000000000000000001i,270,0
00000000000000000010,0000000000000000001i,00000000000000000006,204,0
0000000000000000003c,00000000000000000006,0000000000000000000k,247,0
0000000000000000002l,0000000000000000000k,00000000000000000022,245,0
000000000000000000b4,00000000000000000022,0000000000000000000n,231,0
0000000000000000008m,0000000000000000000n,00000000000000000020,234,0
0000000000000000005n,00000000000000000020,00000000000000000008,255,0
0000000000000000006h,00000000000000000008,0000000000000000001d,200,0
00000000000000000004,0000000000000000001d,0000000000000000002o,219,0
0000000000000000002w,0000000000000000002o,0000000000000000002y,251,0
000000000000000000gt,0000000000000000000h,0000000000000000000h,273,0
000000000000000000gj,0000000000000000002a,0000000000000000002a,225,0
0000000000000000009b,0000000000000000000l,0000000000000000000l,192,0
000000000000000000hq,0000000000000000001y,0000000000000000001y,264,0
000000000000000000cc,0000000000000000001u,0000000000000000001u,263,0
000000000000000000cd,00000000000000000023,00000000000000000023,256,0
000000000000000000d3,0000000000000000001t,0000000000000000001t,207,0
0000000000000000003u,0000000000000000000s,0000000000000000000s,268,0
000000000000000000fl,00000000000000000029,00000000000000000029,190,0
000000000000000000cs,0000000000000000002g,0000000000000000002g,250,0
00000000000000000058,00000000000000000009,00000000000000000009,266,0
00000000000000000053,0000000000000000000u,0000000000000000000u,253,0
000000000000000000gy,0000000000000000002s,0000000000000000002s,186,0
000000000000000000c0,00000000000000000001,00000000000000000001,222,0
0000000000000000003p,0000000000000000000q,0000000000000000000q,272,0
000000000000000000bz,0000000000000000001b,0000000000000000001b,218,0
0000000000000000002z,00000000000000000021,00000000000000000030,244,0
00000000000000000084,0000000000000000000c,00000000000000000021,224,0
000000000000000000ep,00000000000000000014,0000000000000000000c,185,0
000000000000000000hp,0000000000000000000v,00000000000000000014,215,0
000000000000000000bm,0000000000000000001a,0000000000000000000v,223,0
0000000000000000001c,0000000000000000001p,0000000000000000001a,267,0
0000000000000000006n,0000000000000000000g,0000000000000000001p,183,0
0000000000000000004g,0000000000000000000t,0000000000000000000g,201,0
0000000000000000003g,0000000000000000002q,0000000000000000000t,226,0
0000000000000000005h,0000000000000000002d,0000000000000000002q,199,0
00000000000000000025,0000000000000000002x,0000000000000000002d,212,0
000000000000000000gh,0000000000000000000j,0000000000000000002x,202,0
0000000000000000007v,0000000000000000002r,0000000000000000000j,233,0
00000000000000000087,0000000000000000002j,0000000000000000002r,248,0
000000000000000000gv,0000000000000000000b,0000000000000000002j,252,0
000000000000000000hz,0000000000000000000y,0000000000000000000b,274,0
000000000000000000d7,00000000000000000016,0000000000000000000y,232,0
0000000000000000006q,0000000000000000002b,00000000000000000016,241,0
0000000000000000006m,00000000000000000019,0000000000000000002b,203,0
0000000000000000003q,00000000000000000013,00000000000000000019,240,0
000000000000000000cp,00000000000000000005,00000000000000000013,196,0
0000000000000000004y,0000000000000000002p,00000000000000000005,191,0
000000000000000000gg,0000000000000000001k,0000000000000000002p,257,0
00000000000000000075,0000000000000000000i,0000000000000000001k,214,0
000000000000000000hg,0000000000000000001o,0000000000000000000i,216,0
00000000000000000054,00000000000000000002,0000000000000000001o,230,0
0000000000000000007p,0000000000000000001g,00000000000000000002,227,0
0000000000000000003v,0000000000000000001x,0000000000000000001g,206,0
000000000000000000gb,0000000000000000002m,0000000000000000001x,261,0
0000000000000000003j,0000000000000000000o,0000000000000000002m,242,0
0000000000000000007n,00000000000000000028,0000000000000000000o,210,0
0000000000000000002f,0000000000000000001q,00000000000000000028,188,0
0000000000000000006s,0000000000000000001v,0000000000000000001q,236,0
00000000000000000082,0000000000000000002h,0000000000000000001v,269,0
000000000000000000d9,0000000000000000002k,0000000000000000002h,197,0
00000000000000000086,0000000000000000000w,0000000000000000002k,198,0
000000000000000000g5,0000000000000000001n,0000000000000000000w,205,0
00000000000000000073,0000000000000000002n,0000000000000000001n,254,0
000000000000000000g0,0000000000000000001j,0000000000000000002n,193,0
000000000000000000db,0000000000000000001m,0000000000000000001j,271,0
0000000000000000009m,0000000000000000001f,0000000000000000001m,211,0
0000000000000000001h,0000000000000000001r,0000000000000000001f,195,0
000000000000000000a9,00000000000000000012,0000000000000000001r,184,0
000000000000000000e9,0000000000000000002v,00000000000000000012,208,0
00000000000000000065,00000000000000000007,0000000000000000002v,275,0
0000000000000000001s,0000000000000000000m,00000000000000000007,239,0
000000000000000000gn,0000000000000000001w,0000000000000000000m,189,0
000000000000000000c7,0000000000000000000p,0000000000000000001w,243,0
0000000000000000008r,0000000000000000002c,0000000000000000000p,217,0
0000000000000000003a,00000000000000000017,0000000000000000002c,237,0
00000000000000000015,0000000000000000000r,00000000000000000017,246,0
0000000000000000001l,0000000000000000002i,00000000000000000031,238,0
000000000000000000d5,00000000000000000003,0000000000000000000r,182,0
0000000000000000005a,00000000000000000026,0000000000000000002i,194,0
00000000000000000089,0000000000000000000a,00000000000000000003,260,0
000000000000000000eb,0000000000000000002t,00000000000000000026,235,0
0000000000000000007l,00000000000000000011,0000000000000000000a,262,0
0000000000000000000z,0000000000000000001z,0000000000000000002t,249,0
000000000000000000cl,00000000000000000027,00000000000000000011,259,0
000000000000000000dx,00000000000000000010,0000000000000000001z,228,0
0000000000000000000x,0000000000000000002l,00000000000000000027,213,0
00000000000000000032,00000000000000000004,00000000000000000010,209,0
00000000000000000038,0000000000000000002w,0000000000000000002l,181,0
000000000000000000ho,0000000000000000001c,00000000000000000004,187,0
000000000000000000aw,00000000000000000025,0000000000000000002w,229,0
0000000000000000002u,0000000000000000002f,0000000000000000002z,220,0
000000000000000000hm,0000000000000000001h,0000000000000000001c,258,0
0000000000000000009g,0000000000000000001s,00000000000000000025,221,0
000000000000000000f2,00000000000000000015,0000000000000000002f,265,0
0000000000000000003h,0000000000000000001l,0000000000000000001h,270,0
00000000000000000067,0000000000000000000z,0000000000000000001s,204,0
000000000000000000bb,0000000000000000000x,00000000000000000015,247,0
000000000000000000do,0000000000000000002u,0000000000000000001l,245,0
000000000000000000hj,00000000000000000024,0000000000000000000z,231,0
0000000000000000007a,0000000000000000000e,0000000000000000000x,234,0
000000000000000000ex,00000000000000000018,00000000000000000032,255,0
0000000000000000003i,0000000000000000000f,0000000000000000002u,200,0
0000000000000000006x,0000000000000000001e,00000000000000000024,219,0
000000000000000000bo,0000000000000000000d,0000000000000000000e,251,0
000000000000000000av,0000000000000000002e,00000000000000000018,273,0
00000000000000000024,0000000000000000001i,0000000000000000000f,225,0
000000000000000000b0,00000000000000000006,0000000000000000001e,192,0
0000000000000000005q,0000000000000000000k,0000000000000000000d,264,0
0000000000000000008n,00000000000000000022,0000000000000000002e,263,0
0000000000000000000e,0000000000000000000n,0000000000000000001i,256,0
000000000000000000a4,00000000000000000020,00000000000000000006,207,0
000000000000000000an,00000000000000000008,0000000000000000000k,268,0
000000000000000000gs,0000000000000000001d,00000000000000000022,190,0
000000000000000000ft,0000000000000000002o,0000000000000000000n,250,0
0000000000000000005z,0000000000000000000h,00000000000000000020,266,0
000000000000000000f5,0000000000000000002a,00000000000000000008,253,0
00000000000000000018,0000000000000000000l,0000000000000000001d,186,0
0000000000000000003r,0000000000000000001y,0000000000000000002o,222,0
000000000000000000df,0000000000000000001u,0000000000000000002y,272,0
000000000000000000ci,00000000000000000023,0000000000000000000h,218,0
000000000000000000gp,0000000000000000001t,0000000000000000002a,244,0
000000000000000000dn,0000000000000000000s,0000000000000000000l,224,0
0000000000000000003s,00000000000000000029,0000000000000000001y,185,0
000000000000000000e5,0000000000000000002g,0000000000000000001u,215,0
00000000000000000039,00000000000000000009,00000000000000000023,223,0
0000000000000000000f,0000000000000000000u,0000000000000000001t,267,0
000000000000000000au,0000000000000000002s,0000000000000000000s,183,0
0000000000000000001e,00000000000000000001,00000000000000000029,201,0
00000000000000000083,0000000000000000000q,0000000000000000002g,226,0
000000000000000000dz,0000000000000000001b,00000000000000000009,199,0
000000000000000000e1,00000000000000000021,0000000000000000000u,212,0
0000000000000000000d,0000000000000000000c,0000000000000000002s,202,0
0000000000000000009e,00000000000000000014,00000000000000000001,233,0
000000000000000000cm,0000000000000000000v,0000000000000000000q,248,0
0000000000000000004o,0000000000000000001a,0000000000000000001b,252,0
00000000000000000098,0000000000000000001p,00000000000000000030,274,0
000000000000000000fk,0000000000000000000g,00000000000000000021,232,0
000000000000000000c2,0000000000000000000t,0000000000000000000c,241,0
00000000000000000055,0000000000000000002q,00000000000000000014,203,0
000000000000000000fm,0000000000000000002d,0000000000000000000v,240,0
000000000000000000di,0000000000000000002x,0000000000000000001a,196,0
000000000000000000eo,0000000000000000000j,0000000000000000001p,191,0
000000000000000000gz,0000000000000000002r,0000000000000000000g,257,0
0000000000000000009v,0000000000000000002j,0000000000000000000t,214,0
00000000000000000045,0000000000000000000b,0000000000000000002q,216,0
000000000000000000d1,0000000000000000000y,0000000000000000002d,230,0
0000000000000000002e,00000000000000000016,0000000000000000002x,227,0
00000000000000000062,0000000000000000002b,0000000000000000000j,206,0
000000000000000000hb,00000000000000000019,0000000000000000002r,261,0
0000000000000000001i,00000000000000000013,0000000000000000002j,242,0
000000000000000000az,00000000000000000005,0000000000000000000b,210,0
00000000000000000050,0000000000000000002p,0000000000000000000y,188,0
000000000000000000hw,0000000000000000001k,00000000000000000016,236,0
000000000000000000go,0000000000000000000i,0000000000000000002b,269,0
000000000000000000cx,0000000000000000001o,00000000000000000019,197,0
000000000000000000f1,00000000000000000002,00000000000000000013,198,0
000000000000000000cq,0000000000000000001g,00000000000000000005,205,0
00000000000000000006,0000000000000000001x,0000000000000000002p,254,0
0000000000000000004c,0000000000000000002m,0000000000000000001k,193,0
0000000000000000000k,0000000000000000000o,0000000000000000000i,271,0
000000000000000000eg,00000000000000000028,0000000000000000001o,211,0
000000000000000000b7,0000000000000000001q,00000000000000000002,195,0
000000000000000000as,0000000000000000001v,0000000000000000001g,184,0
0000000000000000004j,0000000000000000002h,0000000000000000001x,208,0
0000000000000000005m,0000000000000000002k,0000000000000000002m,275,0
0000000000000000005r,0000000000000000000w,0000000000000000000o,239,0
0000000000000000009d,0000000000000000001n,00000000000000000028,189,0
0000000000000000007u,0000000000000000002n,0000000000000000001q,243,0
0000000000000000007h,0000000000000000001j,0000000000000000001v,217,0
00000000000000000068,0000000000000000001m,0000000000000000002h,237,0
00000000000000000022,0000000000000000001f,0000000000000000002k,246,0
000000000000000000g7,0000000000000000001r,0000000000000000000w,238,0
0000000000000000000n,00000000000000000012,0000000000000000001n,182,0
000000000000000000gm,0000000000000000002v,0000000000000000002n,194,0
000000000000000000bh,00000000000000000007,0000000000000000001j,260,0
000000000000000000i0,0000000000000000000m,0000000000000000001m,235,0
0000000000000000003y,0000000000000000001w,0000000000000000001f,262,0
0000000000000000003t,0000000000000000000p,0000000000000000001r,249,0
000000000000000000ev,0000000000000000002c,00000000000000000012,259,0
000000000000000000c6,00000000000000000017,0000000000000000002v,228,0
00000000000000000081,0000000000000000000r,00000000000000000007,213,0
000000000000000000cj,0000000000000000002i,0000000000000000000m,209,0
000000000000000000hf,00000000000000000003,0000000000000000001w,181,0
0000000000000000004e,00000000000000000026,0000000000000000000p,187,0
00000000000000000020,0000000000000000000a,0000000000000000002c,229,0
0000000000000000006o,0000000000000000002t,00000000000000000017,220,0
00000000000000000056,00000000000000000011,00000000000000000031,258,0
000000000000000000h8,0000000000000000001z,0000000000000000000r,221,0
000000000000000000ap,00000000000000000027,0000000000000000002i,265,0
000000000000000000ba,00000000000000000010,00000000000000000003,270,0
000000000000000000cy,0000000000000000002l,00000000000000000026,204,0
00000000000000000008,00000000000000000004,0000000000000000000a,247,0
0000000000000000005s,0000000000000000002w,0000000000000000002t,245,0
000000000000000000a3,0000000000000000001c,00000000000000000011,231,0
0000000000000000009x,00000000000000000025,0000000000000000001z,234,0
0000000000000000005l,0000000000000000002f,00000000000000000027,255,0
00000000000000000051,0000000000000000001h,00000000000000000010,200,0
0000000000000000007f,0000000000000000001s,0000000000000000002l,219,0
0000000000000000007o,00000000000000000015,00000000000000000004,251,0
00000000000000000035,0000000000000000001l,0000000000000000002w,273,0
000000000000000000ag,0000000000000000000z,0000000000000000002z,225,0
000000000000000000hn,0000000000000000000x,0000000000000000001c,192,0
000000000000000000a6,0000000000000000002u,00000000000000000025,264,0
000000000000000000c3,00000000000000000024,0000000000000000002f,263,0
0000000000000000005v,0000000000000000000e,0000000000000000001h,256,0
000000000000000000c9,00000000000000000018,0000000000000000001s,207,0
000000000000000000a7,0000000000000000000f,00000000000000000015,268,0
000000000000000000ct,0000000000000000001e,0000000000000000001l,190,0
0000000000000000007e,0000000000000000000d,0000000000000000000z,250,0
0000000000000000005y,0000000000000000002e,0000000000000000000x,266,0
000000000000000000ef,0000000000000000001i,00000000000000000032,253,0
000000000000000000ah,00000000000000000006,0000000000000000002u,186,0
000000000000000000g8,0000000000000000000k,00000000000000000024,222,0
0000000000000000001d,00000000000000000022,0000000000000000000e,272,0
0000000000000000007d,0000000000000000000n,00000000000000000018,218,0
000000000000000000f7,00000000000000000020,0000000000000000000f,244,0
0000000000000000002o,00000000000000000008,0000000000000000001e,224,0
000000000000000000da,0000000000000000001d,0000000000000000000d,185,0
0000000000000000008w,0000000000000000002o,0000000000000000002e,215,0
0000000000000000006w,0000000000000000000h,0000000000000000001i,223,0
000000000000000000ay,0000000000000000002a,00000000000000000006,267,0
0000000000000000004a,0000000000000000000l,0000000000000000000k,183,0
0000000000000000004x,0000000000000000001y,00000000000000000022,201,0
000000000000000000fq,0000000000000000001u,0000000000000000000n,226,0
000000000000000000ge,00000000000000000023,00000000000000000020,199,0
0000000000000000005p,0000000000000000001t,00000000000000000008,212,0
0000000000000000007x,0000000000000000000s,0000000000000000001d,202,0
0000000000000000009n,00000000000000000029,0000000000000000002o,233,0
000000000000000000dg,0000000000000000002g,0000000000000000002y,248,0
000000000000000000d8,00000000000000000009,0000000000000000000h,252,0
0000000000000000007g,0000000000000000000u,0000000000000000002a,274,0
000000000000000000fh,0000000000000000002s,0000000000000000000l,232,0
0000000000000000009w,00000000000000000001,0000000000000000001y,241,0
0000000000000000004v,0000000000000000000q,0000000000000000001u,203,0
000000000000000000ea,0000000000000000001b,00000000000000000023,240,0
0000000000000000006v,00000000000000000021,0000000000000000001t,196,0
000000000000000000a8,0000000000000000000c,0000000000000000000s,191,0
000000000000000000dj,00000000000000000014,00000000000000000029,257,0
000000000000000000fe,0000000000000000000v,0000000000000000002g,214,0
0000000000000000007q,0000000000000000001a,00000000000000000009,216,0
0000000000000000004l,0000000000000000001p,0000000000000000000u,230,0
00000000000000000072,0000000000000000000g,0000000000000000002s,227,0
000000000000000000fa,0000000000000000000t,00000000000000000001,206,0
0000000000000000004u,0000000000000000002q,0000000000000000000q,261,0
000000000000000000dk,0000000000000000002d,0000000000000000001b,242,0
000000000000000000g4,0000000000000000002x,00000000000000000030,210,0
000000000000000000gc,0000000000000000000j,00000000000000000021,188,0
00000000000000000049,0000000000000000002r,0000000000000000000c,236,0
000000000000000000e6,0000000000000000002j,00000000000000000014,269,0
0000000000000000003z,0000000000000000000b,0000000000000000000v,197,0
000000000000000000hd,0000000000000000000y,0000000000000000001a,198,0
0000000000000000002y,00000000000000000016,0000000000000000001p,205,0
0000000000000000000h,0000000000000000002b,0000000000000000000g,254,0
000000000000000000ca,00000000000000000019,0000000000000000000t,193,0
000000000000000000ax,00000000000000000013,0000000000000000002q,271,0
0000000000000000003k,00000000000000000005,0000000000000000002d,211,0
0000000000000000008d,0000000000000000002p,0000000000000000002x,195,0
00000000000000000059,0000000000000000001k,0000000000000000000j,184,0
000000000000000000hi,0000000000000000000i,0000000000000000002r,208,0
0000000000000000006k,0000000000000000001o,0000000000000000002j,275,0
0000000000000000002a,00000000000000000002,0000000000000000000b,239,0
00000000000000000036,0000000000000000001g,0000000000000000000y,189,0
000000000000000000ak,0000000000000000001x,00000000000000000016,243,0
000000000000000000gi,0000000000000000002m,0000000000000000002b,217,0
0000000000000000008l,0000000000000000000o,00000000000000000019,237,0
0000000000000000000l,00000000000000000028,00000000000000000013,246,0
000000000000000000f6,0000000000000000001q,00000000000000000005,238,0
0000000000000000001y,0000000000000000001v,0000000000000000002p,182,0
0000000000000000009p,0000000000000000002h,0000000000000000001k,194,0
0000000000000000008p,0000000000000000002k,0000000000000000000i,260,0
0000000000000000001u,0000000000000000000w,0000000000000000001o,235,0
00000000000000000064,0000000000000000001n,00000000000000000002,262,0
000000000000000000b1,0000000000000000002n,0000000000000000001g,249,0
0000000000000000006g,0000000000000000001j,0000000000000000001x,259,0
000000000000000000c5,0000000000000000001m,0000000000000000002m,228,0
0000000000000000007b,0000000000000000001f,0000000000000000000o,213,0
0000000000000000005o,0000000000000000001r,00000000000000000028,209,0
00000000000000000077,00000000000000000012,0000000000000000001q,181,0
000000000000000000en,0000000000000000002v,0000000000000000001v,187,0
000000000000000000g9,00000000000000000007,0000000000000000002h,229,0
00000000000000000023,0000000000000000000m,0000000000000000002k,220,0
0000000000000000006y,0000000000000000001w,0000000000000000000w,258,0
000000000000000000ce,0000000000000000000p,0000000000000000001n,221,0
000000000000000000dt,0000000000000000002c,0000000000000000002n,265,0
0000000000000000009z,00000000000000000017,0000000000000000001j,270,0
00000000000000000071,0000000000000000000r,0000000000000000001m,204,0
000000000000000000ek,0000000000000000002i,0000000000000000001f,247,0
000000000000000000e3,00000000000000000003,0000000000000000001r,245,0
0000000000000000001t,00000000000000000026,00000000000000000012,231,0
000000000000000000fd,0000000000000000000a,0000000000000000002v,234,0
00000000000000000070,0000000000000000002t,00000000000000000007,255,0
000000000000000000du,00000000000000000011,0000000000000000000m,200,0
00000000000000000048,0000000000000000001z,0000000000000000001w,219,0
000000000000000000bg,00000000000000000027,0000000000000000000p,251,0
000000000000000000ha,00000000000000000010,0000000000000000002c,273,0
0000000000000000000s,0000000000000000002l,00000000000000000017,225,0
0000000000000000005j,00000000000000000004,00000000000000000031,192,0
0000000000000000003l,0000000000000000002w,0000000000000000000r,264,0
00000000000000000093,0000000000000000001c,0000000000000000002i,263,0
000000000000000000by,00000000000000000025,00000000000000000003,256,0
00000000000000000029,0000000000000000002f,00000000000000000026,207,0
0000000000000000002g,0000000000000000001h,0000000000000000000a,268,0
0000000000000000007i,0000000000000000001s,0000000000000000002t,190,0
0000000000000000005d,00000000000000000015,00000000000000000011,250,0
0000000000000000008j,0000000000000000001l,0000000000000000001z,266,0
0000000000000000007k,0000000000000000000z,00000000000000000027,253,0
00000000000000000009,0000000000000000000x,00000000000000000010,186,0
0000000000000000006i,0000000000000000002u,0000000000000000002l,222,0
0000000000000000000u,00000000000000000024,00000000000000000004,272,0
0000000000000000002s,0000000000000000000e,0000000000000000002w,218,0
000000000000000000g6,00000000000000000018,0000000000000000002z,244,0
0000000000000000008f,0000000000000000000f,0000000000000000001c,224,0
00000000000000000001,0000000000000000001e,00000000000000000025,185,0
0000000000000000000q,0000000000000000000d,0000000000000000002f,215,0
000000000000000000br,0000000000000000002e,0000000000000000001h,223,0
000000000000000000b5,0000000000000000001i,0000000000000000001s,267,0
0000000000000000009c,00000000000000000006,00000000000000000015,183,0
00000000000000000033,0000000000000000000k,0000000000000000001l,201,0
000000000000000000aa,00000000000000000022,0000000000000000000z,226,0
000000000000000000ez,0000000000000000000n,0000000000000000000x,199,0
00000000000000000037,00000000000000000020,00000000000000000032,212,0
0000000000000000001b,00000000000000000008,0000000000000000002u,202,0
0000000000000000005x,0000000000000000001d,00000000000000000024,233,0
000000000000000000dp,0000000000000000002o,0000000000000000000e,248,0
0000000000000000008a,0000000000000000000h,00000000000000000018,252,0
0000000000000000004s,0000000000000000002a,0000000000000000000f,274,0
000000000000000000c4,0000000000000000000l,0000000000000000001e,232,0
0000000000000000006l,0000000000000000001y,0000000000000000000d,241,0
00000000000000000030,0000000000000000001u,0000000000000000002e,203,0
000000000000000000a0,00000000000000000023,0000000000000000001i,240,0
0000000000000000007r,0000000000000000001t,00000000000000000006,196,0
0000000000000000005b,0000000000000000000s,0000000000000000000k,191,0
00000000000000000021,00000000000000000029,00000000000000000022,257,0
000000000000000000gx,0000000000000000002g,0000000000000000000n,214,0
0000000000000000000c,00000000000000000009,00000000000000000020,216,0
0000000000000000008o,0000000000000000000u,00000000000000000008,230,0
00000000000000000014,0000000000000000002s,0000000000000000001d,227,0
0000000000000000000v,00000000000000000001,0000000000000000002o,206,0
0000000000000000008z,0000000000000000000q,0000000000000000002y,261,0
00000000000000000092,0000000000000000001b,0000000000000000000h,242,0
000000000000000000b8,00000000000000000021,0000000000000000002a,210,0
000000000000000000bi,0000000000000000000c,0000000000000000000l,188,0
000000000000000000ab,00000000000000000014,0000000000000000001y,236,0
000000000000000000fp,0000000000000000000v,0000000000000000001u,269,0
000000000000000000fo,0000000000000000001a,00000000000000000023,197,0
000000000000000000ey,0000000000000000001p,0000000000000000001t,198,0
000000000000000000cg,0000000000000000000g,0000000000000000000s,205,0
000000000000000000f9,0000000000000000000t,00000000000000000029,254,0
00000000000000000044,0000000000000000002q,0000000000000000002g,193,0
0000000000000000004d,0000000000000000002d,00000000000000000009,271,0
0000000000000000001a,0000000000000000002x,0000000000000000000u,211,0
00000000000000000057,0000000000000000000j,0000000000000000002s,195,0
0000000000000000007z,0000000000000000002r,00000000000000000001,184,0
000000000000000000b3,0000000000000000002j,0000000000000000000q,208,0
0000000000000000007w,0000000000000000000b,0000000000000000001b,275,0
0000000000000000008x,0000000000000000000y,00000000000000000030,239,0
0000000000000000007m,00000000000000000016,00000000000000000021,189,0
0000000000000000001p,0000000000000000002b,0000000000000000000c,243,0
000000000000000000g1,00000000000000000019,00000000000000000014,217,0
000000000000000000g2,00000000000000000013,0000000000000000000v,237,0
0000000000000000006t,00000000000000000005,0000000000000000001a,246,0
0000000000000000008s,0000000000000000002p,0000000000000000001p,238,0
00000000000000000040,0000000000000000001k,0000000000000000000g,182,0
000000000000000000dc,0000000000000000000i,0000000000000000000t,194,0
000000000000000000ac,0000000000000000001o,0000000000000000002q,260,0
000000000000000000gf,00000000000000000002,0000000000000000002d,235,0
0000000000000000006f,0000000000000000001g,0000000000000000002x,262,0
0000000000000000000g,0000000000000000001x,0000000000000000000j,249,0
000000000000000000bk,0000000000000000002m,0000000000000000002r,259,0
000000000000000000b6,0000000000000000000o,0000000000000000002j,228,0
000000000000000000a2,00000000000000000028,0000000000000000000b,213,0
00000000000000000097,0000000000000000001q,0000000000000000000y,209,0
000000000000000000eu,0000000000000000001v,00000000000000000016,181,0
000000000000000000fc,0000000000000000002h,0000000000000000002b,187,0
0000000000000000006a,0000000000000000002k,00000000000000000019,229,0
000000000000000000bl,0000000000000000000w,00000000000000000013,220,0
000000000000000000al,0000000000000000001n,00000000000000000005,258,0
00000000000000000079,0000000000000000002n,0000000000000000002p,221,0
000000000000000000bq,0000000000000000001j,0000000000000000001k,265,0
000000000000000000es,0000000000000000001m,0000000000000000000i,270,0
000000000000000000bw,0000000000000000001f,0000000000000000001o,204,0
0000000000000000000t,0000000000000000001r,00000000000000000002,247,0
000000000000000000c1,00000000000000000012,0000000000000000001g,245,0
0000000000000000004f,0000000000000000002v,0000000000000000001x,231,0
0000000000000000002q,00000000000000000007,0000000000000000002m,234,0
000000000000000000eq,0000000000000000000m,0000000000000000000o,255,0
0000000000000000002d,0000000000000000001w,00000000000000000028,200,0
0000000000000000005c,0000000000000000000p,0000000000000000001q,219,0
000000000000000000hs,0000000000000000002c,0000000000000000001v,251,0
000000000000000000ds,00000000000000000017,0000000000000000002h,273,0
0000000000000000008k,0000000000000000000r,0000000000000000002k,225,0
0000000000000000009u,0000000000000000002i,0000000000000000000w,192,0
0000000000000000003f,00000000000000000003,0000000000000000001n,264,0
0000000000000000004r,00000000000000000026,0000000000000000002n,263,0
000000000000000000be,0000000000000000000a,0000000000000000001j,256,0
000000000000000000fu,0000000000000000002t,0000000000000000001m,207,0
000000000000000000ew,00000000000000000011,0000000000000000001f,268,0
0000000000000000002x,0000000000000000001z,0000000000000000001r,190,0
0000000000000000009q,00000000000000000027,00000000000000000012,250,0
0000000000000000000j,00000000000000000010,0000000000000000002v,266,0
000000000000000000dq,0000000000000000002l,00000000000000000007,253,0
0000000000000000002r,00000000000000000004,0000000000000000000m,186,0
000000000000000000fg,0000000000000000002w,0000000000000000001w,222,0
00000000000000000096,0000000000000000001c,0000000000000000000p,272,0
000000000000000000e4,00000000000000000025,0000000000000000002c,218,0
0000000000000000002j,0000000000000000002f,00000000000000000017,244,0
0000000000000000009o,0000000000000000001h,00000000000000000031,224,0
00000000000000000047,0000000000000000001s,0000000000000000000r,185,0
0000000000000000004n,00000000000000000015,0000000000000000002i,215,0
0000000000000000008i,0000000000000000001l,00000000000000000003,223,0
0000000000000000000b,0000000000000000000z,00000000000000000026,267,0
