route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000001b,0000000000000000000c,000000000000000000hm,00000000000000000007,0000000000000000003c,1,000000000000000000hm,00000000000000000032,3
0000000000000000000q,0000000000000000000a,0000000000000000009g,0000000000000000000m,0000000000000000002l,0,0000000000000000009g,00000000000000000038,1
0000000000000000001q,00000000000000000006,000000000000000000f2,0000000000000000001w,00000000000000000004,6,000000000000000000f2,0000000000000000002u,2
0000000000000000000u,00000000000000000005,0000000000000000003h,0000000000000000000p,0000000000000000002w,9,0000000000000000003h,0000000000000000003h,4
00000000000000000008,00000000000000000003,00000000000000000067,0000000000000000002c,0000000000000000002z,5,00000000000000000067,0000000000000000003i,5
0000000000000000001k,0000000000000000000l,000000000000000000bb,00000000000000000017,0000000000000000001c,4,000000000000000000bb,00000000000000000024,3
0000000000000000000h,0000000000000000000j,000000000000000000do,00000000000000000031,00000000000000000025,2,000000000000000000do,0000000000000000000e,1
0000000000000000000i,0000000000000000000m,000000000000000000hj,0000000000000000000r,0000000000000000002f,7,000000000000000000hj,00000000000000000018,2
0000000000000000000p,0000000000000000000n,0000000000000000007a,0000000000000000002i,0000000000000000001h,3,0000000000000000007a,0000000000000000003r,4
0000000000000000000d,0000000000000000000g,000000000000000000ex,00000000000000000003,0000000000000000001s,8,000000000000000000ex,0000000000000000003s,5
0000000000000000000v,0000000000000000000b,0000000000000000003i,00000000000000000026,0000000000000000003a,1,0000000000000000003i,00000000000000000039,3
0000000000000000000f,00000000000000000008,0000000000000000006x,0000000000000000000a,00000000000000000015,0,0000000000000000006x,0000000000000000000f,1
00000000000000000004,0000000000000000000h,000000000000000000bo,0000000000000000002t,0000000000000000001l,6,000000000000000000bo,0000000000000000001e,2
0000000000000000000s,0000000000000000000i,000000000000000000av,00000000000000000034,0000000000000000000z,9,000000000000000000av,0000000000000000000d,4
0000000000000000001n,0000000000000000000p,00000000000000000024,00000000000000000011,0000000000000000000x,5,00000000000000000024,00000000000000000045,5
00000000000000000009,0000000000000000000d,000000000000000000b0,0000000000000000001z,00000000000000000032,4,000000000000000000b0,0000000000000000002e,3
0000000000000000001r,0000000000000000000f,0000000000000000005q,00000000000000000027,00000000000000000038,2,0000000000000000005q,0000000000000000001i,1
00000000000000000011,00000000000000000004,0000000000000000008n,00000000000000000010,0000000000000000002u,7,0000000000000000008n,00000000000000000006,2
0000000000000000001l,00000000000000000009,0000000000000000000e,0000000000000000003c,00000000000000000024,3,0000000000000000000e,0000000000000000004c,4
0000000000000000001m,00000000000000000002,000000000000000000a4,0000000000000000002l,0000000000000000000e,8,000000000000000000a4,0000000000000000000k,5
00000000000000000002,0000000000000000000e,000000000000000000an,00000000000000000004,00000000000000000018,1,000000000000000000an,00000000000000000022,3
0000000000000000000e,00000000000000000001,000000000000000000gs,0000000000000000002w,00000000000000000039,0,000000000000000000gs,0000000000000000000n,1
0000000000000000001j,00000000000000000007,000000000000000000ft,0000000000000000002z,0000000000000000000f,6,000000000000000000ft,0000000000000000003y,2
0000000000000000001c,0000000000000000000o,0000000000000000005z,0000000000000000001c,0000000000000000001e,9,0000000000000000005z,0000000000000000003t,4
0000000000000000000x,0000000000000000000k,000000000000000000f5,0000000000000000003g,0000000000000000000d,5,000000000000000000f5,0000000000000000004e,5
0000000000000000000t,0000000000000000000c,00000000000000000018,00000000000000000025,0000000000000000002e,4,00000000000000000018,00000000000000000020,3
00000000000000000001,0000000000000000000a,0000000000000000003r,0000000000000000002f,0000000000000000001i,2,0000000000000000003r,00000000000000000008,1
00000000000000000007,00000000000000000006,000000000000000000df,0000000000000000001h,00000000000000000006,7,000000000000000000df,00000000000000000035,2
0000000000000000001d,00000000000000000005,000000000000000000ci,0000000000000000001s,0000000000000000000k,3,000000000000000000ci,0000000000000000001d,4
00000000000000000014,00000000000000000003,000000000000000000gp,0000000000000000003a,00000000000000000022,8,000000000000000000gp,0000000000000000002o,5
00000000000000000015,0000000000000000000l,000000000000000000dn,00000000000000000015,0000000000000000000n,1,000000000000000000dn,0000000000000000004a,3
0000000000000000000o,0000000000000000000j,0000000000000000003s,0000000000000000001l,00000000000000000020,0,0000000000000000003s,00000000000000000049,1
0000000000000000001t,0000000000000000000m,000000000000000000e5,0000000000000000000z,00000000000000000008,6,000000000000000000e5,0000000000000000003z,2
0000000000000000001f,0000000000000000000n,00000000000000000039,0000000000000000000x,00000000000000000035,9,00000000000000000039,0000000000000000002y,4
0000000000000000001i,0000000000000000000g,0000000000000000000f,00000000000000000032,0000000000000000001d,5,0000000000000000000f,0000000000000000000h,5
0000000000000000000k,0000000000000000000b,000000000000000000au,00000000000000000038,0000000000000000002o,4,000000000000000000au,0000000000000000003k,3
00000000000000000013,00000000000000000008,0000000000000000001e,0000000000000000002u,0000000000000000002y,2,0000000000000000001e,0000000000000000002a,1
00000000000000000019,0000000000000000000h,00000000000000000083,0000000000000000003h,0000000000000000000h,7,00000000000000000083,00000000000000000036,2
0000000000000000000c,0000000000000000000i,000000000000000000dz,00000000000000000024,0000000000000000002a,3,000000000000000000dz,0000000000000000000l,4
0000000000000000000r,0000000000000000000p,000000000000000000e1,0000000000000000000e,00000000000000000036,8,000000000000000000e1,0000000000000000001y,5
0000000000000000000a,0000000000000000000d,0000000000000000000d,00000000000000000018,0000000000000000000l,1,0000000000000000000d,0000000000000000001u,3
00000000000000000006,0000000000000000000f,0000000000000000009e,00000000000000000039,0000000000000000001y,0,0000000000000000009e,00000000000000000023,1
00000000000000000016,00000000000000000004,000000000000000000cm,0000000000000000000f,0000000000000000001u,6,000000000000000000cm,0000000000000000001t,2
00000000000000000012,00000000000000000009,0000000000000000004o,0000000000000000001e,00000000000000000023,9,0000000000000000004o,00000000000000000048,4
0000000000000000001s,00000000000000000002,00000000000000000098,0000000000000000000d,0000000000000000001t,5,00000000000000000098,0000000000000000000s,5
00000000000000000018,0000000000000000000e,000000000000000000fk,0000000000000000002e,0000000000000000000s,4,000000000000000000fk,0000000000000000003l,3
00000000000000000005,00000000000000000001,000000000000000000c2,0000000000000000001i,00000000000000000029,2,000000000000000000c2,00000000000000000029,1
0000000000000000000z,00000000000000000007,00000000000000000055,00000000000000000006,0000000000000000002g,7,00000000000000000055,0000000000000000002g,2
00000000000000000017,0000000000000000000o,000000000000000000fm,0000000000000000000k,00000000000000000009,3,000000000000000000fm,00000000000000000009,4
00000000000000000003,0000000000000000000k,000000000000000000di,00000000000000000022,0000000000000000000u,8,000000000000000000di,0000000000000000000u,5
0000000000000000000l,0000000000000000000c,000000000000000000eo,0000000000000000000n,0000000000000000002s,1,000000000000000000eo,0000000000000000002s,3
0000000000000000001a,0000000000000000000a,000000000000000000gz,00000000000000000020,00000000000000000001,0,000000000000000000gz,00000000000000000001,1
0000000000000000000j,00000000000000000006,0000000000000000009v,00000000000000000008,0000000000000000000q,6,0000000000000000009v,0000000000000000000q,2
0000000000000000000w,00000000000000000005,00000000000000000045,00000000000000000035,00000000000000000033,9,00000000000000000045,00000000000000000033,4
0000000000000000000m,00000000000000000003,000000000000000000d1,0000000000000000001d,00000000000000000037,5,000000000000000000d1,00000000000000000037,5
0000000000000000001h,0000000000000000000l,0000000000000000002e,0000000000000000002o,0000000000000000001b,4,0000000000000000002e,0000000000000000001b,3
0000000000000000001g,0000000000000000000j,00000000000000000062,0000000000000000002y,00000000000000000030,2,00000000000000000062,00000000000000000030,1
0000000000000000001p,0000000000000000000m,000000000000000000hb,0000000000000000000h,00000000000000000021,7,000000000000000000hb,00000000000000000021,2
0000000000000000000n,0000000000000000000n,0000000000000000001i,0000000000000000002a,0000000000000000000c,3,0000000000000000001i,0000000000000000000c,4
0000000000000000001o,0000000000000000000g,000000000000000000az,00000000000000000036,00000000000000000014,8,000000000000000000az,00000000000000000014,5
0000000000000000000g,0000000000000000000b,00000000000000000050,0000000000000000000l,0000000000000000000v,1,00000000000000000050,0000000000000000000v,3
0000000000000000000b,00000000000000000008,000000000000000000hw,0000000000000000001y,0000000000000000001a,0,000000000000000000hw,00000000000000000044,1
0000000000000000000y,0000000000000000000h,000000000000000000go,0000000000000000001u,0000000000000000001p,6,000000000000000000go,0000000000000000004d,2
00000000000000000010,0000000000000000000i,000000000000000000cx,00000000000000000023,0000000000000000000g,9,000000000000000000cx,0000000000000000001a,4
0000000000000000001e,0000000000000000000p,000000000000000000f1,0000000000000000001t,0000000000000000000t,5,000000000000000000f1,0000000000000000001p,5
0000000000000000001b,0000000000000000000d,000000000000000000cq,0000000000000000000s,0000000000000000002q,4,000000000000000000cq,00000000000000000040,3
0000000000000000000q,0000000000000000000f,00000000000000000006,00000000000000000029,0000000000000000002d,2,00000000000000000006,0000000000000000000g,1
0000000000000000001q,00000000000000000004,0000000000000000004c,0000000000000000002g,0000000000000000002x,7,0000000000000000004c,0000000000000000000t,2
0000000000000000000u,00000000000000000009,0000000000000000000k,00000000000000000009,0000000000000000000j,3,0000000000000000000k,0000000000000000004f,4
00000000000000000008,00000000000000000002,000000000000000000eg,0000000000000000000u,0000000000000000002r,8,000000000000000000eg,0000000000000000002q,5
0000000000000000001k,0000000000000000000e,000000000000000000b7,0000000000000000002s,0000000000000000002j,1,000000000000000000b7,0000000000000000002d,3
0000000000000000000h,00000000000000000001,000000000000000000as,00000000000000000001,0000000000000000000b,0,000000000000000000as,0000000000000000003f,1
0000000000000000000i,00000000000000000007,0000000000000000004j,0000000000000000000q,0000000000000000000y,6,0000000000000000004j,0000000000000000002x,2
0000000000000000000p,0000000000000000000o,0000000000000000005m,00000000000000000033,00000000000000000016,9,0000000000000000005m,0000000000000000000j,4
0000000000000000000d,0000000000000000000k,0000000000000000005r,00000000000000000037,0000000000000000002b,5,0000000000000000005r,0000000000000000002r,5
0000000000000000000v,0000000000000000000c,0000000000000000009d,0000000000000000001b,00000000000000000019,4,0000000000000000009d,0000000000000000002j,3
0000000000000000000f,0000000000000000000a,0000000000000000007u,00000000000000000030,00000000000000000013,2,0000000000000000007u,00000000000000000047,1
00000000000000000004,00000000000000000006,0000000000000000007h,00000000000000000021,00000000000000000005,7,0000000000000000007h,0000000000000000000b,2
0000000000000000000s,00000000000000000005,00000000000000000068,0000000000000000000c,0000000000000000002p,3,00000000000000000068,0000000000000000000y,4
0000000000000000001n,00000000000000000003,00000000000000000022,00000000000000000014,0000000000000000001k,8,00000000000000000022,00000000000000000016,5
00000000000000000009,0000000000000000000l,000000000000000000g7,0000000000000000000v,0000000000000000000i,1,000000000000000000g7,0000000000000000002b,3
0000000000000000001r,0000000000000000000j,0000000000000000000n,0000000000000000001a,0000000000000000001o,0,0000000000000000000n,0000000000000000003w,1
00000000000000000011,0000000000000000000m,000000000000000000gm,0000000000000000001p,00000000000000000002,6,000000000000000000gm,0000000000000000003o,2
0000000000000000001l,0000000000000000000n,000000000000000000bh,0000000000000000000g,0000000000000000001g,9,000000000000000000bh,00000000000000000019,4
0000000000000000001m,0000000000000000000g,000000000000000000i0,0000000000000000000t,0000000000000000001x,5,000000000000000000i0,00000000000000000046,5
00000000000000000002,0000000000000000000b,0000000000000000003y,0000000000000000002q,0000000000000000002m,4,0000000000000000003y,00000000000000000013,3
0000000000000000000e,00000000000000000008,0000000000000000003t,0000000000000000002d,0000000000000000000o,2,0000000000000000003t,00000000000000000005,1
0000000000000000001j,0000000000000000000h,000000000000000000ev,0000000000000000003f,00000000000000000028,7,000000000000000000ev,0000000000000000003m,2
0000000000000000001c,0000000000000000000i,000000000000000000c6,0000000000000000002x,0000000000000000001q,3,000000000000000000c6,0000000000000000002p,4
0000000000000000000x,0000000000000000000p,00000000000000000081,0000000000000000000j,0000000000000000003b,8,00000000000000000081,0000000000000000001k,5
0000000000000000000t,0000000000000000000d,000000000000000000cj,0000000000000000002r,0000000000000000001v,1,000000000000000000cj,0000000000000000000i,3
00000000000000000001,0000000000000000000f,000000000000000000hf,0000000000000000002j,0000000000000000002h,0,000000000000000000hf,0000000000000000001o,1
00000000000000000007,00000000000000000004,0000000000000000004e,0000000000000000000b,0000000000000000002k,6,0000000000000000004e,0000000000000000004b,2
0000000000000000001d,00000000000000000009,00000000000000000020,0000000000000000000y,0000000000000000000w,9,00000000000000000020,00000000000000000002,4
00000000000000000014,00000000000000000002,0000000000000000006o,00000000000000000016,0000000000000000001n,5,0000000000000000006o,0000000000000000001g,5
00000000000000000015,0000000000000000000e,00000000000000000056,0000000000000000002b,0000000000000000002n,4,00000000000000000056,0000000000000000001x,3
0000000000000000000o,00000000000000000001,000000000000000000h8,00000000000000000019,0000000000000000001j,2,000000000000000000h8,0000000000000000002m,1
0000000000000000001t,00000000000000000007,000000000000000000ap,00000000000000000013,0000000000000000001m,7,000000000000000000ap,00000000000000000042,2
0000000000000000001f,0000000000000000000o,000000000000000000ba,00000000000000000005,0000000000000000001f,3,000000000000000000ba,0000000000000000000o,4
0000000000000000001i,0000000000000000000k,000000000000000000cy,0000000000000000002p,0000000000000000001r,8,000000000000000000cy,00000000000000000028,5
0000000000000000000k,0000000000000000000c,00000000000000000008,0000000000000000001k,00000000000000000012,1,00000000000000000008,0000000000000000001q,3
00000000000000000013,0000000000000000000a,0000000000000000005s,0000000000000000000i,0000000000000000002v,0,0000000000000000005s,0000000000000000003d,1
00000000000000000019,00000000000000000006,000000000000000000a3,0000000000000000001o,00000000000000000007,6,000000000000000000a3,0000000000000000003b,2
0000000000000000000c,00000000000000000005,0000000000000000009x,00000000000000000002,0000000000000000000m,9,0000000000000000009x,0000000000000000001v,4
0000000000000000000r,00000000000000000003,0000000000000000005l,0000000000000000001g,0000000000000000001w,5,0000000000000000005l,0000000000000000002h,5
0000000000000000000a,0000000000000000000l,00000000000000000051,0000000000000000001x,0000000000000000000p,4,00000000000000000051,0000000000000000002k,3
00000000000000000006,0000000000000000000j,0000000000000000007f,0000000000000000002m,0000000000000000002c,2,0000000000000000007f,0000000000000000003e,1
00000000000000000016,0000000000000000000m,0000000000000000007o,0000000000000000000o,00000000000000000017,7,0000000000000000007o,00000000000000000041,2
00000000000000000012,0000000000000000000n,00000000000000000035,00000000000000000028,00000000000000000031,3,00000000000000000035,00000000000000000043,4
0000000000000000001s,0000000000000000000g,000000000000000000ag,0000000000000000001q,0000000000000000000r,8,000000000000000000ag,0000000000000000000w,5
00000000000000000018,0000000000000000000b,000000000000000000hn,0000000000000000003d,0000000000000000002i,1,000000000000000000hn,0000000000000000001n,3
00000000000000000005,00000000000000000008,000000000000000000a6,0000000000000000003b,00000000000000000003,0,000000000000000000a6,0000000000000000002n,1
0000000000000000000z,0000000000000000000h,000000000000000000c3,0000000000000000001v,00000000000000000026,6,000000000000000000c3,0000000000000000001j,2
00000000000000000017,0000000000000000000i,0000000000000000005v,0000000000000000002h,0000000000000000000a,9,0000000000000000005v,0000000000000000001m,4
00000000000000000003,0000000000000000000p,000000000000000000c9,0000000000000000002k,0000000000000000002t,5,000000000000000000c9,0000000000000000001f,5
0000000000000000000l,0000000000000000000d,000000000000000000a7,0000000000000000003e,00000000000000000034,4,000000000000000000a7,0000000000000000003n,3
0000000000000000001a,0000000000000000000f,000000000000000000ct,0000000000000000000w,00000000000000000011,2,000000000000000000ct,0000000000000000001r,1
0000000000000000000j,00000000000000000004,0000000000000000007e,0000000000000000001n,0000000000000000001z,7,0000000000000000007e,00000000000000000012,2
0000000000000000000w,00000000000000000009,0000000000000000005y,0000000000000000002n,00000000000000000027,3,0000000000000000005y,0000000000000000002v,4
0000000000000000000m,00000000000000000002,000000000000000000ef,0000000000000000001j,00000000000000000010,8,000000000000000000ef,00000000000000000007,5
0000000000000000001h,0000000000000000000e,000000000000000000ah,0000000000000000001m,0000000000000000003c,1,000000000000000000ah,0000000000000000000m,3
0000000000000000001g,00000000000000000001,000000000000000000g8,0000000000000000001f,0000000000000000002l,0,000000000000000000g8,0000000000000000001w,1
0000000000000000001p,00000000000000000007,0000000000000000001d,0000000000000000001r,00000000000000000004,6,0000000000000000001d,0000000000000000000p,2
0000000000000000000n,0000000000000000000o,0000000000000000007d,00000000000000000012,0000000000000000002w,9,0000000000000000007d,0000000000000000002c,4
0000000000000000001o,0000000000000000000k,000000000000000000f7,0000000000000000002v,0000000000000000002z,5,000000000000000000f7,00000000000000000017,5
0000000000000000000g,0000000000000000000c,0000000000000000002o,00000000000000000007,0000000000000000001c,4,0000000000000000002o,00000000000000000031,3
0000000000000000000b,0000000000000000000a,000000000000000000da,0000000000000000000m,00000000000000000025,2,000000000000000000da,0000000000000000000r,1
0000000000000000000y,00000000000000000006,0000000000000000008w,0000000000000000001w,0000000000000000002f,7,0000000000000000008w,0000000000000000002i,2
00000000000000000010,00000000000000000005,0000000000000000006w,0000000000000000000p,0000000000000000001h,3,0000000000000000006w,00000000000000000003,4
0000000000000000001e,00000000000000000003,000000000000000000ay,0000000000000000002c,0000000000000000001s,8,000000000000000000ay,00000000000000000026,5
0000000000000000001b,0000000000000000000l,0000000000000000004a,00000000000000000017,0000000000000000003a,1,0000000000000000004a,0000000000000000000a,3
0000000000000000000q,0000000000000000000j,0000000000000000004x,00000000000000000031,00000000000000000015,0,0000000000000000004x,0000000000000000002t,1
0000000000000000001q,0000000000000000000m,000000000000000000fq,0000000000000000000r,0000000000000000001l,6,000000000000000000fq,0000000000000000003x,2
0000000000000000000u,0000000000000000000n,000000000000000000ge,0000000000000000002i,0000000000000000000z,9,000000000000000000ge,00000000000000000034,4
00000000000000000008,0000000000000000000g,0000000000000000005p,00000000000000000003,0000000000000000000x,5,0000000000000000005p,00000000000000000011,5
0000000000000000001k,0000000000000000000b,0000000000000000007x,00000000000000000026,00000000000000000032,4,0000000000000000007x,0000000000000000001z,3
0000000000000000000h,00000000000000000008,0000000000000000009n,0000000000000000000a,00000000000000000038,2,0000000000000000009n,00000000000000000027,1
0000000000000000000i,0000000000000000000h,000000000000000000dg,0000000000000000002t,0000000000000000002u,7,000000000000000000dg,00000000000000000010,2
0000000000000000000p,0000000000000000000i,000000000000000000d8,00000000000000000034,00000000000000000024,3,000000000000000000d8,0000000000000000003c,4
0000000000000000000d,0000000000000000000p,0000000000000000007g,00000000000000000011,0000000000000000000e,8,0000000000000000007g,0000000000000000002l,5
0000000000000000000v,0000000000000000000d,000000000000000000fh,0000000000000000001z,00000000000000000018,1,000000000000000000fh,00000000000000000004,3
0000000000000000000f,0000000000000000000f,0000000000000000009w,00000000000000000027,00000000000000000039,0,0000000000000000009w,0000000000000000002w,1
00000000000000000004,00000000000000000004,0000000000000000004v,00000000000000000010,0000000000000000000f,6,0000000000000000004v,0000000000000000003u,2
0000000000000000000s,00000000000000000009,000000000000000000ea,0000000000000000003c,0000000000000000001e,9,000000000000000000ea,0000000000000000003p,4
0000000000000000001n,00000000000000000002,0000000000000000006v,0000000000000000002l,0000000000000000000d,5,0000000000000000006v,0000000000000000002z,5
00000000000000000009,0000000000000000000e,000000000000000000a8,00000000000000000004,0000000000000000002e,4,000000000000000000a8,0000000000000000001c,3
0000000000000000001r,00000000000000000001,000000000000000000dj,0000000000000000002w,0000000000000000001i,2,000000000000000000dj,0000000000000000004g,1
00000000000000000011,00000000000000000007,000000000000000000fe,0000000000000000002z,00000000000000000006,7,000000000000000000fe,0000000000000000003g,2
0000000000000000001l,0000000000000000000o,0000000000000000007q,0000000000000000001c,0000000000000000000k,3,0000000000000000007q,00000000000000000025,4
0000000000000000001m,0000000000000000000k,0000000000000000004l,0000000000000000003g,00000000000000000022,8,0000000000000000004l,0000000000000000003q,5
00000000000000000002,0000000000000000000c,00000000000000000072,00000000000000000025,0000000000000000000n,1,00000000000000000072,0000000000000000003v,3
0000000000000000000e,0000000000000000000a,000000000000000000fa,0000000000000000002f,00000000000000000020,0,000000000000000000fa,0000000000000000003j,1
0000000000000000001j,00000000000000000006,0000000000000000004u,0000000000000000001h,00000000000000000008,6,0000000000000000004u,0000000000000000002f,2
0000000000000000001c,00000000000000000005,000000000000000000dk,0000000000000000001s,00000000000000000035,9,000000000000000000dk,0000000000000000001h,4
0000000000000000000x,00000000000000000003,000000000000000000g4,0000000000000000003a,0000000000000000001d,5,000000000000000000g4,0000000000000000001s,5
0000000000000000000t,0000000000000000000l,000000000000000000gc,00000000000000000015,0000000000000000002o,4,000000000000000000gc,0000000000000000003a,3
00000000000000000001,0000000000000000000j,00000000000000000049,0000000000000000001l,0000000000000000002y,2,00000000000000000049,00000000000000000015,1
00000000000000000007,0000000000000000000m,000000000000000000e6,0000000000000000000z,0000000000000000000h,7,000000000000000000e6,0000000000000000001l,2
0000000000000000001d,0000000000000000000n,0000000000000000003z,0000000000000000000x,0000000000000000002a,3,0000000000000000003z,0000000000000000000z,4
00000000000000000014,0000000000000000000g,000000000000000000hd,00000000000000000032,00000000000000000036,8,000000000000000000hd,0000000000000000000x,5
00000000000000000015,0000000000000000000b,0000000000000000002y,00000000000000000038,0000000000000000000l,1,0000000000000000002y,00000000000000000032,3
0000000000000000000o,00000000000000000008,0000000000000000000h,0000000000000000002u,0000000000000000001y,0,0000000000000000000h,00000000000000000038,1
0000000000000000001t,0000000000000000000h,000000000000000000ca,0000000000000000003h,0000000000000000001u,6,000000000000000000ca,0000000000000000002u,2
0000000000000000001f,0000000000000000000i,000000000000000000ax,00000000000000000024,00000000000000000023,9,000000000000000000ax,0000000000000000003h,4
0000000000000000001i,0000000000000000000p,0000000000000000003k,0000000000000000000e,0000000000000000001t,5,0000000000000000003k,0000000000000000003i,5
0000000000000000000k,0000000000000000000d,0000000000000000008d,00000000000000000018,0000000000000000000s,4,0000000000000000008d,00000000000000000024,3
00000000000000000013,0000000000000000000f,00000000000000000059,00000000000000000039,00000000000000000029,2,00000000000000000059,0000000000000000000e,1
00000000000000000019,00000000000000000004,000000000000000000hi,0000000000000000000f,0000000000000000002g,7,000000000000000000hi,00000000000000000018,2
0000000000000000000c,00000000000000000009,0000000000000000006k,0000000000000000001e,00000000000000000009,3,0000000000000000006k,0000000000000000003r,4
0000000000000000000r,00000000000000000002,0000000000000000002a,0000000000000000000d,0000000000000000000u,8,0000000000000000002a,0000000000000000003s,5
0000000000000000000a,0000000000000000000e,00000000000000000036,0000000000000000002e,0000000000000000002s,1,00000000000000000036,00000000000000000039,3
00000000000000000006,00000000000000000001,000000000000000000ak,0000000000000000001i,00000000000000000001,0,000000000000000000ak,0000000000000000000f,1
00000000000000000016,00000000000000000007,000000000000000000gi,00000000000000000006,0000000000000000000q,6,000000000000000000gi,0000000000000000001e,2
00000000000000000012,0000000000000000000o,0000000000000000008l,0000000000000000000k,00000000000000000033,9,0000000000000000008l,0000000000000000000d,4
0000000000000000001s,0000000000000000000k,0000000000000000000l,00000000000000000022,00000000000000000037,5,0000000000000000000l,00000000000000000045,5
00000000000000000018,0000000000000000000c,000000000000000000f6,0000000000000000000n,0000000000000000001b,4,000000000000000000f6,0000000000000000002e,3
00000000000000000005,0000000000000000000a,0000000000000000001y,00000000000000000020,00000000000000000030,2,0000000000000000001y,0000000000000000001i,1
0000000000000000000z,00000000000000000006,0000000000000000009p,00000000000000000008,00000000000000000021,7,0000000000000000009p,00000000000000000006,2
00000000000000000017,00000000000000000005,0000000000000000008p,00000000000000000035,0000000000000000000c,3,0000000000000000008p,0000000000000000004c,4
00000000000000000003,00000000000000000003,0000000000000000001u,0000000000000000001d,00000000000000000014,8,0000000000000000001u,0000000000000000000k,5
0000000000000000000l,0000000000000000000l,00000000000000000064,0000000000000000002o,0000000000000000000v,1,00000000000000000064,00000000000000000022,3
0000000000000000001a,0000000000000000000j,000000000000000000b1,0000000000000000002y,0000000000000000001a,0,000000000000000000b1,0000000000000000000n,1
0000000000000000000j,0000000000000000000m,0000000000000000006g,0000000000000000000h,0000000000000000001p,6,0000000000000000006g,0000000000000000003y,2
0000000000000000000w,0000000000000000000n,000000000000000000c5,0000000000000000002a,0000000000000000000g,9,000000000000000000c5,0000000000000000003t,4
0000000000000000000m,0000000000000000000g,0000000000000000007b,00000000000000000036,0000000000000000000t,5,0000000000000000007b,0000000000000000004e,5
0000000000000000001h,0000000000000000000b,0000000000000000005o,0000000000000000000l,0000000000000000002q,4,0000000000000000005o,00000000000000000020,3
0000000000000000001g,00000000000000000008,00000000000000000077,0000000000000000001y,0000000000000000002d,2,00000000000000000077,00000000000000000008,1
0000000000000000001p,0000000000000000000h,000000000000000000en,0000000000000000001u,0000000000000000002x,7,000000000000000000en,00000000000000000035,2
0000000000000000000n,0000000000000000000i,000000000000000000g9,00000000000000000023,0000000000000000000j,3,000000000000000000g9,0000000000000000001d,4
0000000000000000001o,0000000000000000000p,00000000000000000023,0000000000000000001t,0000000000000000002r,8,00000000000000000023,0000000000000000002o,5
0000000000000000000g,0000000000000000000d,0000000000000000006y,0000000000000000000s,0000000000000000002j,1,0000000000000000006y,0000000000000000004a,3
0000000000000000000b,0000000000000000000f,000000000000000000ce,00000000000000000029,0000000000000000000b,0,000000000000000000ce,00000000000000000049,1
0000000000000000000y,00000000000000000004,000000000000000000dt,0000000000000000002g,0000000000000000000y,6,000000000000000000dt,0000000000000000003z,2
00000000000000000010,00000000000000000009,0000000000000000009z,00000000000000000009,00000000000000000016,9,0000000000000000009z,0000000000000000002y,4
0000000000000000001e,00000000000000000002,00000000000000000071,0000000000000000000u,0000000000000000002b,5,00000000000000000071,0000000000000000000h,5
0000000000000000001b,0000000000000000000e,000000000000000000ek,0000000000000000002s,00000000000000000019,4,000000000000000000ek,0000000000000000003k,3
0000000000000000000q,00000000000000000001,000000000000000000e3,00000000000000000001,00000000000000000013,2,000000000000000000e3,0000000000000000002a,1
0000000000000000001q,00000000000000000007,0000000000000000001t,0000000000000000000q,00000000000000000005,7,0000000000000000001t,00000000000000000036,2
0000000000000000000u,0000000000000000000o,000000000000000000fd,00000000000000000033,0000000000000000002p,3,000000000000000000fd,0000000000000000000l,4
00000000000000000008,0000000000000000000k,00000000000000000070,00000000000000000037,0000000000000000001k,8,00000000000000000070,0000000000000000001y,5
0000000000000000001k,0000000000000000000c,000000000000000000du,0000000000000000001b,0000000000000000000i,1,000000000000000000du,0000000000000000001u,3
0000000000000000000h,0000000000000000000a,00000000000000000048,00000000000000000030,0000000000000000001o,0,00000000000000000048,00000000000000000023,1
0000000000000000000i,00000000000000000006,000000000000000000bg,00000000000000000021,00000000000000000002,6,000000000000000000bg,0000000000000000001t,2
0000000000000000000p,00000000000000000005,000000000000000000ha,0000000000000000000c,0000000000000000001g,9,000000000000000000ha,00000000000000000048,4
0000000000000000000d,00000000000000000003,0000000000000000000s,00000000000000000014,0000000000000000001x,5,0000000000000000000s,0000000000000000000s,5
0000000000000000000v,0000000000000000000l,0000000000000000005j,0000000000000000000v,0000000000000000002m,4,0000000000000000005j,0000000000000000003l,3
0000000000000000000f,0000000000000000000j,0000000000000000003l,0000000000000000001a,0000000000000000000o,2,0000000000000000003l,00000000000000000029,1
00000000000000000004,0000000000000000000m,00000000000000000093,0000000000000000001p,00000000000000000028,7,00000000000000000093,0000000000000000002g,2
0000000000000000000s,0000000000000000000n,000000000000000000by,0000000000000000000g,0000000000000000001q,3,000000000000000000by,00000000000000000009,4
0000000000000000001n,0000000000000000000g,00000000000000000029,0000000000000000000t,0000000000000000003b,8,00000000000000000029,0000000000000000000u,5
00000000000000000009,0000000000000000000b,0000000000000000002g,0000000000000000002q,0000000000000000001v,1,0000000000000000002g,0000000000000000002s,3
0000000000000000001r,00000000000000000008,0000000000000000007i,0000000000000000002d,0000000000000000002h,0,0000000000000000007i,00000000000000000001,1
00000000000000000011,0000000000000000000h,0000000000000000005d,0000000000000000003f,0000000000000000002k,6,0000000000000000005d,0000000000000000000q,2
0000000000000000001l,0000000000000000000i,0000000000000000008j,0000000000000000002x,0000000000000000000w,9,0000000000000000008j,00000000000000000033,4
