stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000001eo,00000000000000000006,000000000000000002fz,000000000000000000r4,4508,3417,,00000000000000000001,4,000000000000000000r2,,4
000000000000000003sa,0000000000000000009u,0000000000000000008j,0000000000000000016z,3470,1463,,00000000000000000002,2,000000000000000000py,,2
000000000000000004ic,000000000000000000o8,0000000000000000000w,000000000000000000xm,2270,2352,,00000000000000000004,10,000000000000000000r7,,10
000000000000000003im,00000000000000000139,000000000000000001gg,00000000000000000119,1519,1586,,00000000000000000005,7,000000000000000000wa,,7
0000000000000000043b,0000000000000000006q,0000000000000000010j,000000000000000000g9,3103,3511,,00000000000000000003,12,000000000000000000fc,,12
0000000000000000021w,00000000000000000039,000000000000000002ox,00000000000000000229,631,3244,,00000000000000000001,14,0000000000000000004o,,14
000000000000000002ax,0000000000000000011f,000000000000000000rb,000000000000000001mg,4126,1263,,00000000000000000002,3,000000000000000000md,,3
000000000000000004mk,0000000000000000004t,000000000000000000hc,000000000000000000vg,946,4468,,00000000000000000004,8,0000000000000000006t,,8
000000000000000002pr,0000000000000000005k,000000000000000000hd,000000000000000000o1,3459,3430,,00000000000000000005,1,000000000000000000l1,,1
000000000000000000tr,000000000000000000bg,000000000000000001ly,000000000000000000rs,1621,2230,,00000000000000000003,13,000000000000000000qn,,13
000000000000000002ff,000000000000000000eq,000000000000000002b2,000000000000000001l8,3256,1479,,00000000000000000001,0,000000000000000000j3,,0
000000000000000004a3,000000000000000000yp,000000000000000000pa,0000000000000000014g,3497,3063,,00000000000000000002,6,000000000000000000e1,,6
000000000000000004bo,000000000000000000hx,00000000000000000294,0000000000000000021m,3863,591,,00000000000000000004,11,0000000000000000009b,,11
000000000000000000b9,000000000000000000j0,000000000000000001o1,000000000000000001fl,4730,4086,,00000000000000000005,9,0000000000000000004p,,9
000000000000000002zt,00000000000000000094,0000000000000000000b,000000000000000001k3,4513,906,,00000000000000000003,5,00000000000000000044,,5
0000000000000000008n,000000000000000000qy,000000000000000000i1,0000000000000000003y,3765,3419,,00000000000000000001,4,00000000000000000041,,4
000000000000000001ez,0000000000000000010k,000000000000000000sh,0000000000000000019k,1665,1581,,00000000000000000002,2,0000000000000000004b,,2
000000000000000002g1,000000000000000000zn,000000000000000000c1,000000000000000000sx,2710,3216,,00000000000000000004,10,000000000000000000hv,,10
000000000000000002rb,000000000000000000yi,000000000000000000w1,00000000000000000129,2406,3457,,00000000000000000005,7,000000000000000000rg,,7
000000000000000000lm,000000000000000000ai,000000000000000000lu,000000000000000000wz,325,3823,,00000000000000000003,12,000000000000000000a6,,12
000000000000000004j6,00000000000000000001,000000000000000002nk,0000000000000000024x,1432,4690,,00000000000000000001,14,0000000000000000009p,,14
000000000000000002dx,0000000000000000001n,0000000000000000026c,000000000000000001no,2112,4473,,00000000000000000002,3,000000000000000000g1,,3
000000000000000001tl,000000000000000000dz,000000000000000001ap,000000000000000001if,2204,3725,,00000000000000000004,8,000000000000000000lx,,8
0000000000000000028e,00000000000000000124,000000000000000000gn,000000000000000001ey,3297,1625,,00000000000000000005,1,000000000000000000iw,,1
000000000000000000hf,000000000000000000os,000000000000000001j5,0000000000000000018m,2070,2670,,00000000000000000003,13,0000000000000000002k,,13
000000000000000000th,00000000000000000099,000000000000000001ni,000000000000000001fm,1528,2366,,00000000000000000001,0,0000000000000000000s,,0
000000000000000001z1,000000000000000000gv,000000000000000000u7,00000000000000000100,219,285,,00000000000000000002,6,000000000000000000af,,6
000000000000000000l2,000000000000000000i2,000000000000000000xd,000000000000000001gi,594,1392,,00000000000000000004,11,000000000000000000f6,,11
000000000000000003me,000000000000000000to,000000000000000000mi,0000000000000000013t,2705,2072,,00000000000000000005,9,000000000000000000ub,,9
000000000000000003ln,00000000000000000117,000000000000000000ha,000000000000000001q5,416,2164,,00000000000000000003,5,000000000000000000hs,,5
000000000000000003zg,00000000000000000036,00000000000000000178,000000000000000001gk,2210,3257,,00000000000000000001,4,000000000000000000h3,,4
000000000000000003g2,000000000000000000mk,000000000000000001cd,00000000000000000173,718,2030,,00000000000000000002,2,000000000000000000dd,,2
000000000000000002k0,000000000000000000ud,0000000000000000021l,00000000000000000146,3924,1488,,00000000000000000004,10,000000000000000000x3,,10
0000000000000000042j,000000000000000000tm,000000000000000000yu,00000000000000000005,787,179,,00000000000000000005,7,00000000000000000064,,7
000000000000000000s0,000000000000000000o4,000000000000000001my,00000000000000000087,4085,554,,00000000000000000003,12,000000000000000000di,,12
000000000000000004iv,000000000000000000wp,00000000000000000164,000000000000000000s3,836,2665,,00000000000000000001,14,000000000000000000g7,,14
000000000000000004dr,000000000000000000lh,000000000000000002pf,0000000000000000029a,2327,376,,00000000000000000002,3,000000000000000000tn,,3
000000000000000003q6,0000000000000000005r,0000000000000000008x,000000000000000001xv,3254,2170,,00000000000000000004,8,0000000000000000001p,,8
000000000000000003om,0000000000000000001r,000000000000000000f3,000000000000000001wd,148,678,,00000000000000000005,1,000000000000000000ie,,1
0000000000000000014u,00000000000000000140,000000000000000001k0,000000000000000000kt,3865,3884,,00000000000000000003,13,000000000000000000uj,,13
000000000000000002p1,000000000000000000qt,0000000000000000025h,000000000000000000z7,4329,747,,00000000000000000001,0,0000000000000000008b,,0
000000000000000004l7,000000000000000000pm,000000000000000001br,000000000000000001y6,2916,4045,,00000000000000000002,6,0000000000000000002j,,6
000000000000000000hg,0000000000000000010d,0000000000000000011j,000000000000000002a6,4396,796,,00000000000000000004,11,000000000000000000np,,11
000000000000000003i6,0000000000000000004y,0000000000000000029o,000000000000000000wu,2671,2287,,00000000000000000005,9,00000000000000000084,,9
000000000000000003lx,000000000000000000dr,000000000000000002kt,000000000000000001a9,2146,3214,,00000000000000000003,5,000000000000000000mz,,5
000000000000000004fu,0000000000000000000j,000000000000000001gf,000000000000000001ec,4210,108,,00000000000000000001,4,000000000000000000t0,,4
000000000000000004df,000000000000000000v5,000000000000000000yw,000000000000000000m7,1389,3825,,00000000000000000002,2,000000000000000000v0,,2
0000000000000000036i,000000000000000000e4,0000000000000000015p,000000000000000002cb,2626,4289,,00000000000000000004,10,0000000000000000009k,,10
000000000000000002c6,000000000000000000y8,0000000000000000010v,0000000000000000018x,2509,2876,,00000000000000000005,7,0000000000000000007u,,7
0000000000000000001g,00000000000000000073,0000000000000000002w,000000000000000000fu,1079,4356,,00000000000000000003,12,000000000000000000qk,,12
000000000000000002d8,0000000000000000007q,000000000000000001d8,0000000000000000025c,1299,2631,,00000000000000000001,14,000000000000000000es,,14
000000000000000000om,000000000000000000i9,000000000000000001r9,000000000000000002ao,4272,2106,,00000000000000000002,3,000000000000000000gl,,3
000000000000000001q7,000000000000000000kx,000000000000000000j9,000000000000000001pf,1328,4170,,00000000000000000004,8,00000000000000000029,,8
000000000000000001ju,0000000000000000006o,000000000000000000nv,0000000000000000009y,432,1349,,00000000000000000005,1,000000000000000000a7,,1
000000000000000001h9,000000000000000000vy,000000000000000000hy,000000000000000000us,3154,2586,,00000000000000000003,13,000000000000000000jv,,13
000000000000000002c2,0000000000000000009q,000000000000000001kc,000000000000000000kw,3640,2469,,00000000000000000001,0,000000000000000000tb,,0
000000000000000004qm,000000000000000000ho,000000000000000001dc,0000000000000000011o,2293,1039,,00000000000000000002,6,000000000000000000qu,,6
000000000000000001n2,000000000000000000k1,0000000000000000027e,0000000000000000015i,2876,1259,,00000000000000000004,11,00000000000000000086,,11
0000000000000000044m,00000000000000000122,000000000000000001cc,00000000000000000188,2508,4232,,00000000000000000005,9,000000000000000000gu,,9
0000000000000000046x,000000000000000000li,000000000000000001zy,000000000000000000ql,848,1288,,00000000000000000003,5,000000000000000000b6,,5
0000000000000000008z,000000000000000000xj,00000000000000000235,00000000000000000060,721,392,,00000000000000000001,4,000000000000000000tq,,4
000000000000000002rf,000000000000000000wc,0000000000000000017z,00000000000000000241,191,3114,,00000000000000000002,2,000000000000000000nn,,2
000000000000000000s6,000000000000000000x9,000000000000000002km,00000000000000000123,576,3600,,00000000000000000004,10,0000000000000000004u,,10
000000000000000000oo,000000000000000000fy,000000000000000001fo,000000000000000000n5,1643,2253,,00000000000000000005,7,00000000000000000077,,7
000000000000000001th,000000000000000000wy,0000000000000000003n,000000000000000000sr,4554,2836,,00000000000000000003,12,000000000000000000qd,,12
0000000000000000013p,000000000000000000vk,000000000000000000d2,000000000000000000sf,2284,2468,,00000000000000000001,14,000000000000000000w7,,14
000000000000000003a7,000000000000000000s1,000000000000000000gw,0000000000000000008r,2345,808,,00000000000000000002,3,00000000000000000056,,3
000000000000000000o6,0000000000000000011v,000000000000000002dq,0000000000000000006p,485,681,,00000000000000000004,8,000000000000000000qv,,8
000000000000000000zz,000000000000000000a1,000000000000000001i4,000000000000000001bp,3770,151,,00000000000000000005,1,0000000000000000001b,,1
000000000000000003nt,000000000000000000zp,000000000000000000rn,000000000000000000y9,272,536,,00000000000000000003,13,000000000000000000o3,,13
000000000000000004gz,00000000000000000014,000000000000000000wl,0000000000000000022y,3721,1603,,00000000000000000001,0,000000000000000000v2,,0
000000000000000001ab,0000000000000000002y,0000000000000000009x,000000000000000000vn,4641,4514,,00000000000000000002,6,000000000000000000mo,,6
000000000000000000pu,000000000000000000lo,000000000000000000t5,000000000000000001lz,1310,2244,,00000000000000000004,11,000000000000000000ep,,11
000000000000000003qb,0000000000000000003l,000000000000000001fd,000000000000000001yj,3714,2305,,00000000000000000005,9,000000000000000000x2,,9
000000000000000003wt,0000000000000000005e,000000000000000001fw,000000000000000001lq,288,445,,00000000000000000003,5,0000000000000000004h,,5
00000000000000000274,0000000000000000013z,0000000000000000003r,000000000000000001xy,4665,3730,,00000000000000000001,4,0000000000000000001d,,4
0000000000000000006j,0000000000000000013h,000000000000000001ie,000000000000000001zk,2726,232,,00000000000000000002,2,000000000000000000ci,,2
000000000000000002z6,000000000000000000va,000000000000000000sn,000000000000000001g7,3468,3681,,00000000000000000004,10,000000000000000000pr,,10
0000000000000000008g,0000000000000000012k,000000000000000000lv,000000000000000000ls,2152,4601,,00000000000000000005,7,0000000000000000002t,,7
0000000000000000016v,000000000000000000nd,0000000000000000005t,000000000000000000bp,4564,1270,,00000000000000000003,12,0000000000000000001v,,12
000000000000000000r2,000000000000000000oz,000000000000000001sk,000000000000000000dp,4700,3674,,00000000000000000001,14,000000000000000000lc,,14
000000000000000002wz,0000000000000000012l,000000000000000000uo,000000000000000000sd,4791,248,,00000000000000000002,3,000000000000000000ki,,3
0000000000000000025z,000000000000000000qp,0000000000000000009c,0000000000000000005h,153,4625,,00000000000000000004,8,000000000000000000v4,,8
0000000000000000048t,000000000000000000w6,000000000000000001gl,0000000000000000018w,3120,2686,,00000000000000000005,1,000000000000000000qj,,1
000000000000000003cf,0000000000000000011g,0000000000000000018q,0000000000000000011u,1634,3428,,00000000000000000003,13,0000000000000000000t,,13
000000000000000004ba,0000000000000000008a,000000000000000000dm,0000000000000000008e,4023,2112,,00000000000000000001,0,000000000000000000of,,0
000000000000000003zy,0000000000000000003m,000000000000000002qh,000000000000000000en,2382,4524,,00000000000000000002,6,0000000000000000000v,,6
0000000000000000049k,000000000000000000gi,00000000000000000162,000000000000000000ts,1196,4660,,00000000000000000004,11,0000000000000000007c,,11
000000000000000004ko,000000000000000000op,0000000000000000017b,000000000000000001rd,1262,4751,,00000000000000000005,9,000000000000000000ap,,9
000000000000000000py,000000000000000000jr,000000000000000001ha,000000000000000001e1,2089,113,,00000000000000000003,5,000000000000000000ht,,5
000000000000000003wv,000000000000000000l4,000000000000000002dp,0000000000000000015f,847,3080,,00000000000000000001,4,00000000000000000093,,4
000000000000000003na,0000000000000000008i,000000000000000001gh,000000000000000000oq,58,1594,,00000000000000000002,2,0000000000000000008s,,2
000000000000000001p0,000000000000000000dx,00000000000000000126,000000000000000001wr,1102,3983,,00000000000000000004,10,000000000000000000qf,,10
000000000000000000r7,000000000000000000zg,000000000000000000s2,0000000000000000002n,2656,2342,,00000000000000000005,7,0000000000000000003s,,7
0000000000000000049b,00000000000000000080,000000000000000002l5,000000000000000000cw,4279,1156,,00000000000000000003,12,00000000000000000023,,12
0000000000000000045x,0000000000000000005d,000000000000000000im,000000000000000001yk,2628,1222,,00000000000000000001,14,000000000000000000ot,,14
000000000000000002y2,0000000000000000012c,000000000000000000hr,000000000000000000ds,2627,2049,,00000000000000000002,3,000000000000000000e7,,3
000000000000000003xw,0000000000000000011w,0000000000000000025x,0000000000000000006a,2568,807,,00000000000000000004,8,0000000000000000003k,,8
000000000000000000wa,000000000000000000bo,000000000000000001eb,0000000000000000006x,3855,18,,00000000000000000005,1,0000000000000000003f,,1
000000000000000001m6,000000000000000000rq,000000000000000000x5,000000000000000001s8,766,1062,,00000000000000000003,13,000000000000000000gq,,13
000000000000000002o6,000000000000000000ux,0000000000000000009e,000000000000000001vw,2846,2616,,00000000000000000001,0,00000000000000000018,,0
0000000000000000036e,0000000000000000002r,000000000000000002cy,0000000000000000018u,894,4239,,00000000000000000002,6,0000000000000000009v,,6
0000000000000000025m,000000000000000000aa,00000000000000000088,00000000000000000010,391,2588,,00000000000000000004,11,000000000000000000pv,,11
000000000000000003ni,000000000000000000q3,00000000000000000082,000000000000000001n0,735,2587,,00000000000000000005,9,000000000000000000nu,,9
0000000000000000035c,000000000000000000ma,0000000000000000008m,000000000000000000zf,1017,2528,,00000000000000000003,5,000000000000000000gb,,5
000000000000000000fc,0000000000000000001f,000000000000000002a4,0000000000000000014c,471,3815,,00000000000000000001,4,00000000000000000092,,4
000000000000000001yr,000000000000000000zj,0000000000000000021c,000000000000000000od,1128,726,,00000000000000000002,2,000000000000000000sj,,2
0000000000000000004o,000000000000000000pf,000000000000000002mu,000000000000000001bg,4190,2806,,00000000000000000004,10,000000000000000000fb,,10
000000000000000003ea,00000000000000000098,000000000000000000zq,000000000000000000ji,4722,854,,00000000000000000005,7,000000000000000000gd,,7
0000000000000000021h,0000000000000000001c,000000000000000002nh,0000000000000000012m,1881,351,,00000000000000000003,12,000000000000000000ca,,12
000000000000000004la,00000000000000000101,0000000000000000021f,000000000000000001ia,4081,695,,00000000000000000001,14,000000000000000000vx,,14
000000000000000000md,0000000000000000006e,000000000000000001wt,000000000000000000ny,3441,977,,00000000000000000002,3,000000000000000000vr,,3
0000000000000000006t,0000000000000000001y,00000000000000000145,000000000000000000mv,559,431,,00000000000000000004,8,000000000000000000bk,,8
000000000000000003fk,000000000000000000q0,000000000000000001iw,0000000000000000027h,640,1088,,00000000000000000005,1,0000000000000000009t,,1
000000000000000001qi,0000000000000000007m,000000000000000002iu,000000000000000001og,1242,4150,,00000000000000000003,13,000000000000000000ml,,13
0000000000000000021v,0000000000000000011x,0000000000000000025p,000000000000000001m3,909,4682,,00000000000000000001,0,0000000000000000003z,,0
000000000000000000l1,000000000000000000db,000000000000000002hv,000000000000000001j1,1276,1841,,00000000000000000002,6,000000000000000000ek,,6
000000000000000003kr,000000000000000000ld,000000000000000000kc,000000000000000000su,2915,4041,,00000000000000000004,11,000000000000000000ov,,11
000000000000000002j0,0000000000000000012g,000000000000000002fs,000000000000000000xc,915,3401,,00000000000000000005,9,000000000000000000nf,,9
000000000000000002fj,000000000000000000wr,000000000000000001qz,000000000000000000kv,1630,519,,00000000000000000003,5,0000000000000000005v,,5
000000000000000004gn,000000000000000000y5,000000000000000001dz,000000000000000001us,3787,600,,00000000000000000001,4,000000000000000000f0,,4
000000000000000000qn,000000000000000000dn,000000000000000000je,000000000000000001ca,959,1202,,00000000000000000002,2,000000000000000000ej,,2
000000000000000004l8,000000000000000000fa,000000000000000000w2,000000000000000001wo,4226,869,,00000000000000000004,10,000000000000000000n8,,10
000000000000000000j3,000000000000000000vh,0000000000000000017u,000000000000000001cm,1314,1236,,00000000000000000005,7,0000000000000000005y,,7
000000000000000000e1,000000000000000000xr,000000000000000002cf,000000000000000001f2,1733,2875,,00000000000000000003,12,000000000000000000a2,,12
000000000000000002yv,000000000000000000px,0000000000000000011s,000000000000000001ys,3465,875,,00000000000000000001,14,000000000000000000vu,,14
000000000000000001kp,000000000000000000eh,00000000000000000054,0000000000000000006b,1975,1590,,00000000000000000002,3,000000000000000000kz,,3
0000000000000000009b,000000000000000000jy,000000000000000000nl,000000000000000001kw,4128,3747,,00000000000000000004,8,000000000000000000jf,,8
0000000000000000043v,000000000000000000p2,0000000000000000001k,000000000000000000ks,1064,919,,00000000000000000005,1,000000000000000000cu,,1
000000000000000002yo,00000000000000000075,000000000000000002js,000000000000000001io,414,4186,,00000000000000000003,13,000000000000000000ww,,13
000000000000000002ui,00000000000000000008,000000000000000002gd,0000000000000000027q,2092,1274,,00000000000000000001,0,000000000000000000w8,,0
000000000000000004k5,000000000000000000d4,000000000000000001x5,0000000000000000020a,1024,1693,,00000000000000000002,6,000000000000000000fd,,6
000000000000000003qk,000000000000000000tz,000000000000000000ku,000000000000000000y3,2950,3425,,00000000000000000004,11,000000000000000000fp,,11
000000000000000004bk,0000000000000000004c,0000000000000000016x,000000000000000001t4,1611,1935,,00000000000000000005,9,000000000000000000bb,,9
0000000000000000004p,000000000000000000qx,000000000000000000uc,00000000000000000197,2666,4088,,00000000000000000003,5,000000000000000000lq,,5
000000000000000003on,000000000000000000ka,000000000000000001om,000000000000000000jk,4755,1024,,00000000000000000001,4,0000000000000000006m,,4
0000000000000000016h,000000000000000000nw,0000000000000000006d,0000000000000000015w,1475,374,,00000000000000000002,2,0000000000000000002i,,2
00000000000000000044,000000000000000000jl,000000000000000002pc,0000000000000000018s,4649,2052,,00000000000000000004,10,000000000000000000wt,,10
000000000000000003q7,000000000000000000pc,000000000000000001r5,000000000000000001r0,1782,984,,00000000000000000005,7,000000000000000000kg,,7
000000000000000003q9,0000000000000000010y,000000000000000000zk,000000000000000000iz,2748,2910,,00000000000000000003,12,00000000000000000068,,12
000000000000000003tj,000000000000000000at,000000000000000001z9,0000000000000000007h,1341,1571,,00000000000000000001,14,0000000000000000005b,,14
000000000000000001gy,000000000000000000aj,000000000000000000y6,00000000000000000006,1212,2626,,00000000000000000002,3,000000000000000000pg,,3
000000000000000001u1,000000000000000000e0,000000000000000001y1,0000000000000000009u,3005,4715,,00000000000000000004,8,000000000000000000bu,,8
00000000000000000041,000000000000000000kf,000000000000000002m8,000000000000000000o8,3988,1435,,00000000000000000005,1,00000000000000000071,,1
000000000000000003e3,0000000000000000008q,000000000000000002m1,00000000000000000139,2811,4609,,00000000000000000003,13,00000000000000000025,,13
000000000000000003pa,0000000000000000000q,0000000000000000018r,000000000000000002bu,3417,1742,,00000000000000000001,0,0000000000000000000f,,0
00000000000000000286,000000000000000000cb,000000000000000002m0,0000000000000000006q,3947,2708,,00000000000000000002,6,000000000000000000ol,,6
0000000000000000004b,000000000000000000rx,0000000000000000014p,000000000000000001ee,392,1301,,00000000000000000004,11,000000000000000000dk,,11
00000000000000000152,000000000000000000tj,000000000000000000qq,00000000000000000039,794,1172,,00000000000000000005,9,000000000000000000gt,,9
0000000000000000010o,000000000000000000e3,000000000000000001u6,000000000000000001yg,4498,2965,,00000000000000000003,5,000000000000000000t8,,5
000000000000000001bf,000000000000000000cc,000000000000000000c8,0000000000000000019m,2880,3948,,00000000000000000001,4,000000000000000000fq,,4
000000000000000000hv,000000000000000000c3,000000000000000000ft,000000000000000001e5,2819,2771,,00000000000000000002,2,000000000000000000dw,,2
00000000000000000290,000000000000000000cx,000000000000000002qm,0000000000000000011f,3889,3377,,00000000000000000004,10,000000000000000000sm,,10
000000000000000001hh,0000000000000000013k,000000000000000000r0,000000000000000001ji,846,3907,,00000000000000000005,7,000000000000000000k8,,7
000000000000000002p6,00000000000000000048,000000000000000000we,0000000000000000004t,3766,352,,00000000000000000003,12,0000000000000000001z,,12
000000000000000004te,000000000000000000dj,0000000000000000013f,0000000000000000005k,1174,754,,00000000000000000001,14,000000000000000000ms,,14
000000000000000002h1,000000000000000000cz,0000000000000000023n,000000000000000001dt,4736,4458,,00000000000000000002,3,000000000000000000tu,,3
000000000000000004f2,000000000000000000ui,000000000000000000f5,000000000000000000bg,2972,2840,,00000000000000000004,8,000000000000000000ph,,8
000000000000000003a9,000000000000000000g5,000000000000000001na,000000000000000000eq,2909,2779,,00000000000000000005,1,000000000000000000mb,,1
000000000000000000rg,000000000000000000t3,000000000000000002ik,000000000000000000yp,43,3849,,00000000000000000003,13,000000000000000000pt,,13
000000000000000001xt,0000000000000000012t,000000000000000001pb,000000000000000000hx,217,806,,00000000000000000001,0,000000000000000000i0,,0
0000000000000000019f,0000000000000000007o,0000000000000000003e,000000000000000000j0,476,3726,,00000000000000000002,6,000000000000000000q9,,6
000000000000000000a6,0000000000000000002c,0000000000000000021p,00000000000000000094,2648,1134,,00000000000000000004,11,000000000000000000qa,,11
0000000000000000017w,000000000000000000v9,0000000000000000010s,000000000000000000qy,3807,4696,,00000000000000000005,9,000000000000000000k3,,9
000000000000000002fp,00000000000000000022,00000000000000000181,000000000000000001vj,2139,2932,,00000000000000000003,5,000000000000000000gf,,5
000000000000000004qh,000000000000000000qh,000000000000000002nw,000000000000000001hv,3797,2869,,00000000000000000001,4,000000000000000000p6,,4
000000000000000001ev,00000000000000000143,000000000000000002q0,0000000000000000010k,1549,3,,00000000000000000002,2,0000000000000000007x,,2
000000000000000004jz,000000000000000000kj,000000000000000001u3,000000000000000001tx,161,177,,00000000000000000004,10,0000000000000000004z,,10
0000000000000000032c,000000000000000000ic,0000000000000000007b,0000000000000000015a,947,436,,00000000000000000005,7,000000000000000000fe,,7
0000000000000000038b,000000000000000000dq,000000000000000002kx,0000000000000000025e,3518,2608,,00000000000000000003,12,000000000000000000ag,,12
000000000000000003o3,00000000000000000053,000000000000000001p2,000000000000000000zn,1308,3767,,00000000000000000001,14,000000000000000000iu,,14
0000000000000000009p,000000000000000000ly,0000000000000000011r,000000000000000002bd,4803,2099,,00000000000000000002,3,000000000000000000kr,,3
000000000000000000g1,0000000000000000009g,0000000000000000003h,000000000000000000yi,861,3757,,00000000000000000004,8,000000000000000000m4,,8
0000000000000000033q,0000000000000000001a,000000000000000000gm,000000000000000000ai,4448,1509,,00000000000000000005,1,00000000000000000030,,1
000000000000000000lx,0000000000000000000e,00000000000000000052,000000000000000001rk,3557,121,,00000000000000000003,13,000000000000000000sv,,13
000000000000000003jj,000000000000000000my,000000000000000000kb,00000000000000000001,4156,907,,00000000000000000001,0,000000000000000000aw,,0
000000000000000000iw,000000000000000000p1,000000000000000002e5,0000000000000000001n,2716,3478,,00000000000000000002,6,000000000000000000mg,,6
0000000000000000002k,000000000000000000ox,0000000000000000026p,000000000000000000dz,4752,1268,,00000000000000000004,11,000000000000000000ix,,11
0000000000000000046s,0000000000000000007l,000000000000000001be,0000000000000000026q,1039,4763,,00000000000000000005,9,00000000000000000047,,9
0000000000000000000s,000000000000000000oc,000000000000000000g8,00000000000000000124,140,821,,00000000000000000003,5,000000000000000000ew,,5
0000000000000000019w,000000000000000000rw,00000000000000000157,000000000000000000os,3576,4408,,00000000000000000001,4,000000000000000000cd,,4
000000000000000001e2,0000000000000000008w,0000000000000000019y,00000000000000000201,246,3517,,00000000000000000002,2,0000000000000000006g,,2
000000000000000004tk,000000000000000000nk,000000000000000002ql,00000000000000000282,2187,4116,,00000000000000000004,10,0000000000000000006w,,10
00000000000000000359,000000000000000000so,0000000000000000005p,00000000000000000099,305,2676,,00000000000000000005,7,00000000000000000035,,7
000000000000000000af,000000000000000000ni,000000000000000001m0,0000000000000000026k,1861,4712,,00000000000000000003,12,000000000000000000w4,,12
000000000000000001mn,00000000000000000032,000000000000000002ec,000000000000000001g4,4510,999,,00000000000000000001,14,000000000000000000mf,,14
000000000000000003g1,0000000000000000011t,000000000000000002i6,000000000000000000gv,3588,100,,00000000000000000002,3,0000000000000000000i,,3
000000000000000002id,0000000000000000006r,0000000000000000012d,0000000000000000015e,1990,3536,,00000000000000000004,8,000000000000000000ti,,8
000000000000000001du,000000000000000000ul,0000000000000000013j,000000000000000000i2,3244,206,,00000000000000000005,1,000000000000000000k6,,1
000000000000000004gg,000000000000000000mn,000000000000000002cl,000000000000000000to,4057,2147,,00000000000000000003,13,000000000000000000nq,,13
000000000000000000f6,000000000000000000uh,000000000000000001q0,000000000000000002ai,3438,265,,00000000000000000001,0,0000000000000000009r,,0
000000000000000001ox,00000000000000000097,0000000000000000018d,00000000000000000117,382,1821,,00000000000000000002,6,000000000000000000jb,,6
000000000000000000ub,00000000000000000132,000000000000000000n3,00000000000000000036,204,4470,,00000000000000000004,11,000000000000000000r5,,11
000000000000000003c7,000000000000000000nz,000000000000000000j4,0000000000000000027n,525,3548,,00000000000000000005,9,000000000000000000bz,,9
000000000000000003y6,000000000000000000oi,000000000000000000fo,00000000000000000224,1947,1950,,00000000000000000003,5,000000000000000000u8,,5
000000000000000001co,000000000000000000xi,000000000000000002if,000000000000000000mk,2476,3204,,00000000000000000001,4,000000000000000000ef,,4
000000000000000002jm,000000000000000000up,000000000000000001h4,000000000000000000ud,3666,4017,,00000000000000000002,2,000000000000000000go,,2
000000000000000003fl,00000000000000000042,0000000000000000023v,000000000000000001ll,3827,3398,,00000000000000000004,10,000000000000000000o5,,10
000000000000000001s5,000000000000000000ei,000000000000000000s9,000000000000000001pr,3319,342,,00000000000000000005,7,000000000000000000ob,,7
000000000000000004qk,000000000000000000ll,000000000000000002p4,000000000000000000tm,3368,164,,00000000000000000003,12,000000000000000000pj,,12
000000000000000001js,000000000000000000fi,000000000000000000tk,00000000000000000278,3238,485,,00000000000000000001,14,000000000000000000sg,,14
000000000000000003tu,000000000000000000sw,0000000000000000023y,000000000000000000o4,4494,1907,,00000000000000000002,3,000000000000000000ae,,3
000000000000000001yz,0000000000000000010m,000000000000000000x6,000000000000000000wp,2644,2436,,00000000000000000004,8,000000000000000000rc,,8
000000000000000000hs,0000000000000000004s,000000000000000000b1,000000000000000001jb,3571,3626,,00000000000000000005,1,000000000000000000wk,,1
000000000000000004um,0000000000000000003x,000000000000000002mp,0000000000000000018y,2855,3787,,00000000000000000003,13,0000000000000000009s,,13
000000000000000000h3,000000000000000000da,000000000000000000rj,000000000000000000lh,2202,3279,,00000000000000000001,0,000000000000000000ky,,0
000000000000000004u0,000000000000000000oa,0000000000000000004i,000000000000000001o8,698,3328,,00000000000000000002,6,000000000000000000me,,6
00000000000000000373,0000000000000000007e,000000000000000002q2,0000000000000000016i,2359,3198,,00000000000000000004,11,000000000000000000vi,,11
000000000000000003al,0000000000000000010e,000000000000000000ke,0000000000000000005r,783,4454,,00000000000000000005,9,00000000000000000003,,9
000000000000000001b4,000000000000000000nb,000000000000000002j2,000000000000000001pa,3849,2604,,00000000000000000003,5,0000000000000000004x,,5
000000000000000003p3,000000000000000000df,000000000000000002it,0000000000000000001r,4617,3531,,00000000000000000001,4,000000000000000000c4,,4
000000000000000001wp,00000000000000000043,00000000000000000242,000000000000000001ac,1433,2815,,00000000000000000002,2,0000000000000000003d,,2
000000000000000004hd,0000000000000000011i,0000000000000000013q,000000000000000001qg,2171,2162,,00000000000000000004,10,000000000000000000p7,,10
000000000000000001x9,0000000000000000008f,000000000000000002fr,000000000000000001yl,2864,658,,00000000000000000005,7,000000000000000000mt,,7
000000000000000001lc,0000000000000000005l,000000000000000002l8,000000000000000002b1,3510,2319,,00000000000000000003,12,000000000000000000rr,,12
000000000000000001b0,000000000000000000ev,000000000000000001mm,000000000000000001v5,4630,743,,00000000000000000001,14,0000000000000000002s,,14
000000000000000004fc,000000000000000000sp,000000000000000001ho,000000000000000001xl,661,3809,,00000000000000000002,3,0000000000000000005q,,3
000000000000000002cr,000000000000000000p5,000000000000000000gc,00000000000000000140,229,4577,,00000000000000000004,8,0000000000000000007d,,8
