trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
000000000000000000hj,000000000000000001bb,000000000000000001bb,0000000000000000000b,147,000000000000000002cc,1,1,3036
0000000000000000007a,000000000000000000bb,000000000000000000bb,000000000000000000i1,25,000000000000000001ab,3,3,1667
000000000000000000ex,000000000000000000lq,000000000000000000lq,000000000000000000sh,81,000000000000000002mi,4,4,3402
0000000000000000003i,0000000000000000006m,0000000000000000006m,000000000000000000c1,63,000000000000000004dp,2,2,5677
0000000000000000006x,0000000000000000002i,0000000000000000002i,000000000000000000w1,122,000000000000000000kc,0,0,732
000000000000000000bo,000000000000000000wt,000000000000000000wt,000000000000000000lu,120,000000000000000001j3,1,1,1983
000000000000000000av,00000000000000000215,00000000000000000215,000000000000000000gn,68,000000000000000000gw,3,3,608
00000000000000000024,000000000000000001cr,000000000000000001cr,000000000000000000u7,90,000000000000000004ic,4,4,5844
000000000000000000b0,000000000000000001nv,000000000000000001nv,000000000000000000xd,93,000000000000000002rf,2,2,3579
0000000000000000005q,000000000000000001np,000000000000000001np,000000000000000000mi,123,0000000000000000084s,0,0,10540
0000000000000000008n,000000000000000000kg,000000000000000000kg,000000000000000000ha,146,0000000000000000076d,1,1,9301
0000000000000000000e,00000000000000000068,00000000000000000068,000000000000000000yu,148,00000000000000000461,3,3,5401
000000000000000000a4,0000000000000000005b,0000000000000000005b,0000000000000000008x,33,000000000000000005ej,4,4,7003
000000000000000000an,000000000000000000z2,000000000000000000z2,000000000000000000f3,60,000000000000000008sd,2,2,11389
000000000000000000gs,00000000000000000203,00000000000000000203,0000000000000000011j,96,000000000000000003xc,0,0,5088
000000000000000000ft,000000000000000000pg,000000000000000000pg,000000000000000000yw,56,0000000000000000043k,1,1,5312
0000000000000000005z,000000000000000000bu,000000000000000000bu,0000000000000000010v,59,000000000000000002sy,3,3,3634
000000000000000000f5,000000000000000001fy,000000000000000001fy,0000000000000000002w,52,000000000000000005xe,4,4,7682
00000000000000000018,00000000000000000071,00000000000000000071,000000000000000000j9,132,0000000000000000084o,2,2,10536
0000000000000000003r,00000000000000000025,00000000000000000025,000000000000000000nv,64,0000000000000000093m,0,0,11794
000000000000000000df,000000000000000001cw,000000000000000001cw,000000000000000000hy,39,00000000000000000715,1,1,9113
000000000000000000ci,000000000000000001r8,000000000000000001r8,0000000000000000003n,104,0000000000000000042o,3,3,5280
000000000000000000gp,000000000000000001cy,000000000000000001cy,000000000000000000d2,8,000000000000000006o4,4,4,8644
000000000000000000dn,0000000000000000000f,0000000000000000000f,000000000000000000gw,23,000000000000000008md,2,2,11173
0000000000000000003s,000000000000000000ol,000000000000000000ol,000000000000000000rn,69,000000000000000002x5,0,0,3785
000000000000000000e5,000000000000000001ok,000000000000000001ok,000000000000000000wl,26,00000000000000000260,1,1,2808
00000000000000000039,000000000000000000dk,000000000000000000dk,0000000000000000009x,85,000000000000000000d4,3,3,472
0000000000000000000f,000000000000000000gt,000000000000000000gt,000000000000000000t5,44,000000000000000004c5,4,4,5621
000000000000000000au,000000000000000001qf,000000000000000001qf,0000000000000000003r,110,000000000000000007ss,2,2,10108
0000000000000000001e,000000000000000001wy,000000000000000001wy,000000000000000000sn,28,000000000000000008m8,0,0,11168
00000000000000000083,000000000000000001kb,000000000000000001kb,000000000000000000lv,91,000000000000000001zj,1,1,2575
000000000000000000dz,000000000000000000t8,000000000000000000t8,0000000000000000005t,4,0000000000000000033s,3,3,4024
000000000000000000e1,000000000000000001ka,000000000000000001ka,000000000000000000uo,79,00000000000000000442,4,4,5330
0000000000000000000d,000000000000000000fq,000000000000000000fq,0000000000000000009c,11,000000000000000002x3,2,2,3783
0000000000000000009e,000000000000000000dw,000000000000000000dw,000000000000000000dm,102,00000000000000000002,0,0,2
000000000000000000cm,000000000000000001ug,000000000000000001ug,00000000000000000126,142,000000000000000000dg,1,1,484
0000000000000000004o,000000000000000000sm,000000000000000000sm,000000000000000000s2,113,000000000000000001rl,3,3,2289
00000000000000000098,000000000000000000k8,000000000000000000k8,000000000000000000im,38,000000000000000002kk,4,4,3332
000000000000000000fk,000000000000000001ul,000000000000000001ul,000000000000000000hr,72,000000000000000004vk,2,2,6320
000000000000000000c2,0000000000000000010t,0000000000000000010t,000000000000000000x5,80,000000000000000002fy,0,0,3166
00000000000000000055,000000000000000001sw,000000000000000001sw,0000000000000000009e,37,0000000000000000067y,1,1,8062
000000000000000000fm,0000000000000000001z,0000000000000000001z,00000000000000000088,121,000000000000000003ac,3,3,4260
000000000000000000di,000000000000000001bi,000000000000000001bi,00000000000000000082,94,000000000000000004zj,4,4,6463
000000000000000000eo,000000000000000000ms,000000000000000000ms,0000000000000000008m,5,000000000000000008z0,2,2,11628
000000000000000000gz,000000000000000001vd,000000000000000001vd,000000000000000000zq,105,000000000000000007b4,0,0,9472
0000000000000000009v,000000000000000001od,000000000000000001od,00000000000000000145,139,0000000000000000017j,1,1,1567
00000000000000000045,000000000000000000tu,000000000000000000tu,000000000000000000kc,134,0000000000000000061z,3,3,7847
000000000000000000d1,000000000000000001qo,000000000000000001qo,000000000000000000je,108,0000000000000000084w,4,4,10544
0000000000000000002e,000000000000000000ph,000000000000000000ph,000000000000000000w2,49,0000000000000000052k,2,2,6572
00000000000000000062,000000000000000000mb,000000000000000000mb,0000000000000000011s,161,00000000000000000185,0,0,1589
000000000000000000hb,000000000000000000pt,000000000000000000pt,00000000000000000054,125,00000000000000000622,1,1,7850
0000000000000000001i,00000000000000000184,00000000000000000184,000000000000000000nl,78,000000000000000002fw,3,3,3164
000000000000000000az,000000000000000000i0,000000000000000000i0,0000000000000000001k,135,0000000000000000059g,4,4,6820
00000000000000000050,000000000000000001xf,000000000000000001xf,000000000000000000ku,140,000000000000000007x5,2,2,10265
000000000000000000hw,000000000000000000q9,000000000000000000q9,000000000000000000uc,128,000000000000000002sr,0,0,3627
000000000000000000go,000000000000000000qa,000000000000000000qa,0000000000000000006d,88,00000000000000000420,1,1,5256
000000000000000000cx,000000000000000000k3,000000000000000000k3,000000000000000000zk,54,000000000000000002fi,3,3,3150
000000000000000000f1,00000000000000000211,00000000000000000211,000000000000000000y6,65,0000000000000000015j,4,4,1495
000000000000000000cq,0000000000000000014n,0000000000000000014n,000000000000000000qq,119,000000000000000000r5,2,2,977
00000000000000000006,000000000000000001tc,000000000000000001tc,000000000000000000c8,42,0000000000000000045t,0,0,5393
0000000000000000004c,00000000000000000182,00000000000000000182,000000000000000000ft,58,000000000000000003wr,1,1,5067
0000000000000000000k,000000000000000000z3,000000000000000000z3,000000000000000000r0,36,000000000000000006j2,3,3,8462
000000000000000000eg,000000000000000001py,000000000000000001py,000000000000000000we,34,000000000000000006yr,4,4,9027
000000000000000000b7,00000000000000000153,00000000000000000153,0000000000000000013f,111,000000000000000008o8,2,2,11240
000000000000000000as,000000000000000000gf,000000000000000000gf,000000000000000000f5,117,0000000000000000076b,0,0,9299
0000000000000000004j,000000000000000000p6,000000000000000000p6,0000000000000000003e,103,000000000000000005gp,1,1,7081
0000000000000000005m,0000000000000000017x,0000000000000000017x,0000000000000000010s,126,000000000000000007lk,3,3,9848
0000000000000000005r,00000000000000000195,00000000000000000195,0000000000000000007b,127,000000000000000006sh,4,4,8801
0000000000000000009d,00000000000000000226,00000000000000000226,0000000000000000011r,77,000000000000000004v2,2,2,6302
0000000000000000007u,000000000000000001tq,000000000000000001tq,0000000000000000003h,15,000000000000000006uv,0,0,8887
0000000000000000007h,0000000000000000007x,0000000000000000007x,000000000000000000gm,45,000000000000000004uc,1,1,6276
00000000000000000068,0000000000000000012o,0000000000000000012o,00000000000000000052,136,000000000000000007yu,3,3,10326
00000000000000000022,000000000000000001lk,000000000000000001lk,000000000000000000kb,137,00000000000000000436,4,4,5298
000000000000000000g7,000000000000000001o4,000000000000000001o4,000000000000000000g8,118,00000000000000000208,2,2,2600
0000000000000000000n,000000000000000001ke,000000000000000001ke,0000000000000000005p,16,000000000000000001nw,0,0,2156
000000000000000000gm,0000000000000000015c,0000000000000000015c,0000000000000000012d,51,000000000000000001wl,1,1,2469
000000000000000000bh,0000000000000000004z,0000000000000000004z,0000000000000000013j,14,0000000000000000019s,3,3,1648
000000000000000000i0,000000000000000000fe,000000000000000000fe,000000000000000000n3,150,0000000000000000085t,4,4,10577
0000000000000000003y,00000000000000000221,00000000000000000221,000000000000000000j4,87,000000000000000006nz,2,2,8639
0000000000000000003t,000000000000000000ag,000000000000000000ag,000000000000000000fo,55,000000000000000005zb,0,0,7751
000000000000000000ev,000000000000000001oa,000000000000000001oa,000000000000000000s9,7,000000000000000001e6,1,1,1806
000000000000000000c6,000000000000000000iu,000000000000000000iu,000000000000000000tk,157,000000000000000005t0,3,3,7524
00000000000000000081,000000000000000000kr,000000000000000000kr,000000000000000000x6,21,000000000000000000m2,4,4,794
000000000000000000cj,000000000000000000m4,000000000000000000m4,000000000000000000b1,75,000000000000000006eu,2,2,8310
000000000000000000hf,000000000000000001rj,000000000000000001rj,000000000000000000rj,24,000000000000000008gg,0,0,10960
0000000000000000004e,00000000000000000030,00000000000000000030,0000000000000000004i,143,000000000000000006pu,1,1,8706
00000000000000000020,00000000000000000213,00000000000000000213,000000000000000000ke,138,0000000000000000058l,3,3,6789
0000000000000000006o,000000000000000001mi,000000000000000001mi,0000000000000000013q,159,000000000000000006x1,4,4,8965
00000000000000000056,0000000000000000011h,0000000000000000011h,000000000000000000gc,73,0000000000000000083y,2,2,10510
000000000000000000h8,000000000000000001zu,000000000000000001zu,000000000000000000mj,9,000000000000000002wh,0,0,3761
000000000000000000ap,000000000000000001wl,000000000000000001wl,000000000000000000v1,114,000000000000000007tj,1,1,10135
000000000000000000ba,000000000000000000sv,000000000000000000sv,000000000000000000xo,50,000000000000000000ee,3,3,518
000000000000000000cy,000000000000000000yz,000000000000000000yz,000000000000000000mc,97,0000000000000000071r,4,4,9135
00000000000000000008,000000000000000000zs,000000000000000000zs,0000000000000000009o,155,0000000000000000086k,2,2,10604
0000000000000000005s,000000000000000000aw,000000000000000000aw,000000000000000000ee,154,000000000000000003me,0,0,4694
000000000000000000a3,000000000000000001ql,000000000000000001ql,000000000000000000f1,144,000000000000000005w3,1,1,7635
0000000000000000009x,000000000000000001wk,000000000000000001wk,000000000000000000ac,107,000000000000000003uz,3,3,5003
0000000000000000005l,000000000000000000mg,000000000000000000mg,0000000000000000002m,18,0000000000000000088y,4,4,10690
00000000000000000051,000000000000000000ix,000000000000000000ix,000000000000000000qz,129,000000000000000002jv,2,2,3307
0000000000000000007f,00000000000000000047,00000000000000000047,0000000000000000005j,83,0000000000000000007i,0,0,270
0000000000000000007o,000000000000000000ew,000000000000000000ew,0000000000000000000r,115,0000000000000000093y,1,1,11806
00000000000000000035,0000000000000000018j,0000000000000000018j,0000000000000000011n,22,000000000000000007jx,3,3,9789
000000000000000000ag,000000000000000001qc,000000000000000001qc,000000000000000000jz,71,000000000000000006y6,4,4,9006
000000000000000000hn,000000000000000001s1,000000000000000001s1,000000000000000000u9,67,000000000000000008x6,2,2,11562
000000000000000000a6,000000000000000000cd,000000000000000000cd,000000000000000000zl,76,00000000000000000769,0,0,9297
000000000000000000c3,0000000000000000006g,0000000000000000006g,00000000000000000131,66,000000000000000004i9,1,1,5841
0000000000000000005v,000000000000000000za,000000000000000000za,000000000000000000te,153,000000000000000005g2,3,3,7058
000000000000000000c9,0000000000000000006w,0000000000000000006w,0000000000000000008y,29,0000000000000000065t,4,4,7985
000000000000000000a7,0000000000000000022m,0000000000000000022m,0000000000000000002q,130,000000000000000002qi,2,2,3546
000000000000000000ct,000000000000000001mo,000000000000000001mo,000000000000000000p0,82,0000000000000000020j,0,0,2611
0000000000000000007e,00000000000000000035,00000000000000000035,000000000000000000jp,89,000000000000000004n5,1,1,6017
0000000000000000005y,0000000000000000018a,0000000000000000018a,000000000000000000h5,10,000000000000000001m9,3,3,2097
000000000000000000ef,000000000000000001t2,000000000000000001t2,0000000000000000005m,31,000000000000000005r7,4,4,7459
000000000000000000ah,000000000000000000w4,000000000000000000w4,0000000000000000003q,101,000000000000000003vk,2,2,5024
000000000000000000g8,000000000000000000xy,000000000000000000xy,000000000000000000fl,2,000000000000000001k0,0,0,2016
0000000000000000001d,000000000000000001kx,000000000000000001kx,0000000000000000001m,27,000000000000000008wj,1,1,11539
0000000000000000007d,000000000000000000mf,000000000000000000mf,0000000000000000001q,112,000000000000000005tg,3,3,7540
000000000000000000f7,0000000000000000000i,0000000000000000000i,000000000000000000nt,116,000000000000000005l7,4,4,7243
0000000000000000002o,000000000000000000ti,000000000000000000ti,000000000000000000eo,48,000000000000000004oc,2,2,6060
000000000000000000da,0000000000000000020o,0000000000000000020o,000000000000000000vf,109,000000000000000000m7,0,0,799
0000000000000000008w,000000000000000001zw,000000000000000001zw,000000000000000000wd,74,000000000000000006ok,1,1,8660
0000000000000000006w,000000000000000001zv,000000000000000001zv,000000000000000000le,13,000000000000000008jl,3,3,11073
000000000000000000ay,000000000000000001y8,000000000000000001y8,000000000000000000xl,41,0000000000000000023g,4,4,2716
0000000000000000004a,000000000000000000k6,000000000000000000k6,000000000000000000zm,32,000000000000000007cz,2,2,9539
0000000000000000004x,000000000000000000nq,000000000000000000nq,00000000000000000081,149,000000000000000006gh,0,0,8369
000000000000000000fq,0000000000000000009r,0000000000000000009r,000000000000000000i6,158,000000000000000005px,1,1,7413
000000000000000000ge,000000000000000000jb,000000000000000000jb,000000000000000000hz,47,000000000000000001ej,3,3,1819
0000000000000000005p,000000000000000000r5,000000000000000000r5,000000000000000000hk,62,000000000000000007es,4,4,9604
0000000000000000007x,000000000000000000bz,000000000000000000bz,0000000000000000007k,145,000000000000000002i3,2,2,3243
0000000000000000009n,000000000000000000u8,000000000000000000u8,00000000000000000046,17,000000000000000008an,0,0,10751
000000000000000000dg,000000000000000001f5,000000000000000001f5,0000000000000000008l,30,000000000000000001a8,1,1,1664
000000000000000000d8,000000000000000000ef,000000000000000000ef,000000000000000000se,160,0000000000000000022c,3,3,2676
0000000000000000007g,000000000000000000go,000000000000000000go,00000000000000000074,99,000000000000000003dz,4,4,4391
000000000000000000fh,000000000000000000xe,000000000000000000xe,000000000000000000e9,86,00000000000000000879,2,2,10629
0000000000000000009w,000000000000000000o5,000000000000000000o5,0000000000000000006u,124,000000000000000005c3,0,0,6915
0000000000000000004v,000000000000000000yc,000000000000000000yc,000000000000000000it,106,000000000000000005p3,1,1,7383
000000000000000000ea,000000000000000000ob,000000000000000000ob,00000000000000000085,20,000000000000000001k1,3,3,2017
0000000000000000006v,00000000000000000186,00000000000000000186,000000000000000000xg,100,000000000000000000lr,4,4,783
000000000000000000a8,000000000000000000pj,000000000000000000pj,000000000000000000rf,92,000000000000000003fb,2,2,4439
000000000000000000dj,000000000000000000ze,000000000000000000ze,0000000000000000002g,152,000000000000000002ux,0,0,3705
000000000000000000fe,000000000000000001b1,000000000000000001b1,000000000000000000jq,12,000000000000000005qx,1,1,7449
0000000000000000007q,000000000000000001hr,000000000000000001hr,000000000000000000wm,35,0000000000000000020c,3,3,2604
0000000000000000004l,000000000000000000sg,000000000000000000sg,000000000000000000kd,43,000000000000000004co,4,4,5640
00000000000000000072,000000000000000000ae,000000000000000000ae,00000000000000000031,84,000000000000000007ge,2,2,9662
000000000000000000fa,000000000000000001l0,000000000000000001l0,000000000000000000i4,141,000000000000000006b5,0,0,8177
0000000000000000004u,000000000000000000rc,000000000000000000rc,0000000000000000008t,133,000000000000000002ax,1,1,2985
000000000000000000dk,0000000000000000017n,0000000000000000017n,000000000000000000um,46,000000000000000006eg,3,3,8296
000000000000000000g4,0000000000000000020y,0000000000000000020y,000000000000000000sl,151,000000000000000005uc,4,4,7572
000000000000000000gc,0000000000000000013v,0000000000000000013v,000000000000000000il,40,0000000000000000006y,2,2,250
00000000000000000049,000000000000000001ce,000000000000000001ce,000000000000000000wq,6,000000000000000001be,0,0,1706
000000000000000000e6,00000000000000000105,00000000000000000105,0000000000000000000p,131,000000000000000005jn,1,1,7187
0000000000000000003z,000000000000000000wk,000000000000000000wk,000000000000000000ok,98,000000000000000007wf,3,3,10239
000000000000000000hd,0000000000000000009s,0000000000000000009s,00000000000000000133,57,000000000000000001hy,4,4,1942
0000000000000000002y,000000000000000000ky,000000000000000000ky,000000000000000000on,19,000000000000000005yg,2,2,7720
0000000000000000000h,000000000000000000me,000000000000000000me,000000000000000000m9,61,000000000000000000ed,0,0,517
000000000000000000ca,000000000000000000vi,000000000000000000vi,00000000000000000015,156,00000000000000000623,1,1,7851
000000000000000000ax,00000000000000000003,00000000000000000003,000000000000000000gx,3,00000000000000000094,3,3,328
0000000000000000003k,0000000000000000004x,0000000000000000004x,000000000000000000n4,53,000000000000000006hs,4,4,8416
0000000000000000008d,000000000000000000c4,000000000000000000c4,000000000000000000i3,70,000000000000000000wp,2,2,1177
00000000000000000059,0000000000000000020g,0000000000000000020g,000000000000000000jm,95,000000000000000004fo,0,0,5748
000000000000000000hi,000000000000000001mb,000000000000000001mb,0000000000000000007y,147,0000000000000000060s,1,1,7804
0000000000000000006k,0000000000000000015x,0000000000000000015x,000000000000000000t4,25,000000000000000000ya,3,3,1234
0000000000000000002a,0000000000000000003d,0000000000000000003d,000000000000000000yr,81,000000000000000000tu,4,4,1074
00000000000000000036,000000000000000000p7,000000000000000000p7,000000000000000000bq,63,0000000000000000069t,2,2,8129
000000000000000000ak,000000000000000000z8,000000000000000000z8,000000000000000000u0,122,000000000000000005cn,0,0,6935
000000000000000000gi,000000000000000000mt,000000000000000000mt,000000000000000000xh,120,0000000000000000002j,1,1,91
0000000000000000008l,0000000000000000022c,0000000000000000022c,000000000000000000t2,68,000000000000000005md,3,3,7285
0000000000000000000l,000000000000000000rr,000000000000000000rr,000000000000000000bw,90,000000000000000002n3,4,4,3423
000000000000000000f6,0000000000000000002s,0000000000000000002s,000000000000000000k4,93,000000000000000003tq,2,2,4958
0000000000000000001y,0000000000000000005q,0000000000000000005q,000000000000000000an,123,0000000000000000062e,0,0,7862
0000000000000000009p,000000000000000001nn,000000000000000001nn,000000000000000000v3,146,000000000000000001yr,1,1,2547
0000000000000000008p,0000000000000000007d,0000000000000000007d,000000000000000000al,148,0000000000000000047h,3,3,5453
0000000000000000001u,000000000000000001el,000000000000000001el,000000000000000000rd,33,000000000000000008k5,4,4,11093
00000000000000000064,000000000000000001i6,000000000000000001i6,0000000000000000012u,60,0000000000000000002k,2,2,92
000000000000000000b1,0000000000000000009i,0000000000000000009i,000000000000000000po,96,000000000000000005f8,0,0,7028
0000000000000000006g,0000000000000000004k,0000000000000000004k,000000000000000000d7,56,000000000000000000k5,1,1,725
000000000000000000c5,000000000000000000dh,000000000000000000dh,0000000000000000007j,59,000000000000000008d6,3,3,10842
0000000000000000007b,000000000000000001gz,000000000000000001gz,000000000000000000uq,52,0000000000000000042z,4,4,5291
0000000000000000005o,000000000000000001vo,000000000000000001vo,0000000000000000007t,132,000000000000000006eh,2,2,8297
00000000000000000077,0000000000000000020c,0000000000000000020c,000000000000000000ve,64,00000000000000000612,0,0,7814
000000000000000000en,000000000000000001o2,000000000000000001o2,000000000000000000ln,39,00000000000000000454,1,1,5368
000000000000000000g9,000000000000000000ia,000000000000000000ia,000000000000000000yl,104,0000000000000000025j,3,3,2791
00000000000000000023,000000000000000001sf,000000000000000001sf,000000000000000000mm,8,000000000000000007y5,4,4,10301
0000000000000000006y,000000000000000000kn,000000000000000000kn,000000000000000000d8,23,000000000000000004u9,2,2,6273
000000000000000000ce,0000000000000000012p,0000000000000000012p,00000000000000000050,69,000000000000000006nc,0,0,8616
000000000000000000dt,000000000000000001n7,000000000000000001n7,000000000000000000h1,26,000000000000000004mi,1,1,5994
0000000000000000009z,000000000000000000h9,000000000000000000h9,000000000000000000d9,85,000000000000000004ee,3,3,5702
00000000000000000071,00000000000000000059,00000000000000000059,000000000000000000o9,44,000000000000000001rz,4,4,2303
000000000000000000ek,000000000000000000vs,000000000000000000vs,000000000000000000cg,110,000000000000000008st,2,2,11405
000000000000000000e3,000000000000000001nm,000000000000000001nm,000000000000000000am,28,000000000000000001u7,0,0,2383
0000000000000000001t,000000000000000001rq,000000000000000001rq,0000000000000000012n,91,00000000000000000213,1,1,2631
000000000000000000fd,000000000000000001aw,000000000000000001aw,000000000000000000vj,4,0000000000000000004g,3,3,160
00000000000000000070,000000000000000001ej,000000000000000001ej,000000000000000000no,79,000000000000000004b5,4,4,5585
000000000000000000du,0000000000000000013d,0000000000000000013d,0000000000000000006h,11,00000000000000000679,2,2,8037
00000000000000000048,000000000000000001qm,000000000000000001qm,000000000000000000e2,102,0000000000000000041n,0,0,5243
000000000000000000bg,000000000000000000j2,000000000000000000j2,0000000000000000004a,142,000000000000000003cb,1,1,4331
000000000000000000ha,000000000000000000ce,000000000000000000ce,000000000000000000rp,113,0000000000000000037c,3,3,4152
0000000000000000000s,00000000000000000141,00000000000000000141,000000000000000000st,38,000000000000000003o2,4,4,4754
0000000000000000005j,0000000000000000020m,0000000000000000020m,000000000000000000vp,72,000000000000000003s8,2,2,4904
0000000000000000003l,0000000000000000013a,0000000000000000013a,000000000000000000yn,80,000000000000000002za,0,0,3862
00000000000000000093,000000000000000001bk,000000000000000001bk,00000000000000000111,37,0000000000000000055l,1,1,6681
000000000000000000by,000000000000000000q2,000000000000000000q2,0000000000000000011d,121,000000000000000002ab,3,3,2963
00000000000000000029,000000000000000000kp,000000000000000000kp,0000000000000000000u,94,000000000000000002qq,4,4,3554
0000000000000000002g,0000000000000000016k,0000000000000000016k,000000000000000000r4,5,000000000000000008qn,2,2,11327
0000000000000000007i,00000000000000000091,00000000000000000091,000000000000000000xm,105,000000000000000006gf,0,0,8367
0000000000000000005d,000000000000000000eu,000000000000000000eu,00000000000000000119,139,000000000000000008hl,1,1,11001
0000000000000000008j,00000000000000000159,00000000000000000159,000000000000000000g9,134,000000000000000003qa,3,3,4834
0000000000000000007k,0000000000000000001l,0000000000000000001l,000000000000000000vg,108,000000000000000006s6,4,4,8790
00000000000000000009,0000000000000000016c,0000000000000000016c,000000000000000000o1,49,0000000000000000021w,2,2,2660
0000000000000000006i,00000000000000000112,00000000000000000112,000000000000000000rs,161,0000000000000000044k,0,0,5348
0000000000000000000u,000000000000000000ba,000000000000000000ba,0000000000000000003y,125,0000000000000000087y,1,1,10654
0000000000000000002s,000000000000000001rv,000000000000000001rv,000000000000000000sx,78,000000000000000007bx,3,3,9501
000000000000000000g6,000000000000000000et,000000000000000000et,00000000000000000129,135,00000000000000000341,4,4,4033
0000000000000000008f,0000000000000000013m,0000000000000000013m,000000000000000000wz,140,000000000000000008l5,2,2,11129
00000000000000000001,000000000000000000c2,000000000000000000c2,00000000000000000100,128,000000000000000002pz,0,0,3527
0000000000000000000q,000000000000000001nd,000000000000000001nd,0000000000000000013t,88,000000000000000006n4,1,1,8608
000000000000000000br,000000000000000000mh,000000000000000000mh,00000000000000000005,54,000000000000000002x9,3,3,3789
000000000000000000b5,000000000000000001gs,000000000000000001gs,00000000000000000087,65,0000000000000000034r,4,4,4059
0000000000000000009c,000000000000000001k7,000000000000000001k7,000000000000000000s3,119,00000000000000000375,2,2,4145
00000000000000000033,000000000000000000u4,000000000000000000u4,000000000000000000kt,42,000000000000000002d0,0,0,3060
000000000000000000aa,000000000000000000l9,000000000000000000l9,000000000000000000z7,58,000000000000000000cw,1,1,464
000000000000000000ez,000000000000000000un,000000000000000000un,000000000000000000wu,36,000000000000000008fv,3,3,10939
00000000000000000037,000000000000000000n6,000000000000000000n6,000000000000000000m7,34,000000000000000001ld,4,4,2065
0000000000000000001b,000000000000000000v8,000000000000000000v8,000000000000000000fu,111,000000000000000007j5,2,2,9761
0000000000000000005x,000000000000000001ir,000000000000000001ir,0000000000000000009y,117,0000000000000000044z,0,0,5363
000000000000000000dp,000000000000000001gw,000000000000000001gw,000000000000000000us,103,000000000000000002ln,1,1,3371
0000000000000000008a,000000000000000001qr,000000000000000001qr,000000000000000000kw,126,00000000000000000662,3,3,7994
0000000000000000004s,000000000000000000k0,000000000000000000k0,0000000000000000011o,127,0000000000000000016c,4,4,1524
000000000000000000c4,000000000000000001w4,000000000000000001w4,000000000000000000ql,77,000000000000000004a6,2,2,5550
0000000000000000006l,000000000000000000t6,000000000000000000t6,00000000000000000060,15,000000000000000003c3,0,0,4323
00000000000000000030,000000000000000001h0,000000000000000001h0,00000000000000000123,45,000000000000000000to,1,1,1068
000000000000000000a0,000000000000000001xb,000000000000000001xb,000000000000000000n5,136,000000000000000001gu,3,3,1902
0000000000000000007r,000000000000000001o3,000000000000000001o3,000000000000000000sr,137,000000000000000007to,4,4,10140
0000000000000000005b,000000000000000001si,000000000000000001si,000000000000000000sf,118,000000000000000003ub,2,2,4979
00000000000000000021,000000000000000000ct,000000000000000000ct,0000000000000000008r,16,000000000000000003rm,0,0,4882
000000000000000000gx,000000000000000001ds,000000000000000001ds,0000000000000000006p,51,000000000000000000o7,1,1,871
0000000000000000000c,000000000000000001bu,000000000000000001bu,000000000000000000y9,14,000000000000000008bc,3,3,10776
0000000000000000008o,0000000000000000016g,0000000000000000016g,000000000000000000vn,150,000000000000000005ya,4,4,7714
00000000000000000014,0000000000000000002h,0000000000000000002h,000000000000000000ls,87,000000000000000008bi,2,2,10782
0000000000000000000v,000000000000000000kq,000000000000000000kq,000000000000000000bp,55,0000000000000000072m,0,0,9166
0000000000000000008z,00000000000000000072,00000000000000000072,000000000000000000dp,7,000000000000000008eo,1,1,10896
00000000000000000092,000000000000000001kz,000000000000000001kz,000000000000000000sd,157,000000000000000005v6,3,3,7602
000000000000000000b8,000000000000000000pp,000000000000000000pp,0000000000000000005h,21,000000000000000003tk,4,4,4952
000000000000000000bi,0000000000000000022n,0000000000000000022n,0000000000000000011u,75,0000000000000000006c,2,2,228
000000000000000000ab,000000000000000000pw,000000000000000000pw,0000000000000000008e,24,0000000000000000077j,0,0,9343
000000000000000000fp,000000000000000001k8,000000000000000001k8,000000000000000000en,143,0000000000000000077v,1,1,9355
000000000000000000fo,000000000000000000h4,000000000000000000h4,000000000000000000ts,138,00000000000000000608,3,3,7784
000000000000000000ey,00000000000000000165,00000000000000000165,000000000000000000oq,159,00000000000000000788,4,4,9368
000000000000000000cg,000000000000000001jp,000000000000000001jp,0000000000000000002n,73,000000000000000008k6,2,2,11094
000000000000000000f9,000000000000000001xz,000000000000000001xz,000000000000000000cw,9,000000000000000006kp,0,0,8521
00000000000000000044,000000000000000001xn,000000000000000001xn,000000000000000000ds,114,000000000000000006ui,1,1,8874
0000000000000000004d,000000000000000000l7,000000000000000000l7,0000000000000000006a,50,000000000000000001h0,3,3,1908
0000000000000000001a,0000000000000000003v,0000000000000000003v,0000000000000000006x,97,0000000000000000053w,4,4,6620
00000000000000000057,000000000000000000u3,000000000000000000u3,00000000000000000010,155,000000000000000001jc,2,2,1992
0000000000000000007z,000000000000000001pn,000000000000000001pn,000000000000000000zf,154,000000000000000004e9,0,0,5697
000000000000000000b3,000000000000000000n2,000000000000000000n2,000000000000000000od,144,000000000000000002ge,1,1,3182
0000000000000000007w,0000000000000000003c,0000000000000000003c,000000000000000000ji,107,0000000000000000031r,3,3,3951
0000000000000000008x,000000000000000000fz,000000000000000000fz,0000000000000000012m,18,000000000000000004r5,4,4,6161
0000000000000000007m,0000000000000000004v,0000000000000000004v,000000000000000000ny,129,000000000000000001j0,2,2,1980
0000000000000000001p,0000000000000000008u,0000000000000000008u,000000000000000000mv,83,0000000000000000028h,0,0,2897
000000000000000000g1,000000000000000001t0,000000000000000001t0,000000000000000000su,115,000000000000000000t9,1,1,1053
000000000000000000g2,000000000000000000j1,000000000000000000j1,000000000000000000xc,22,0000000000000000004x,3,3,177
